row_index,WTUR.tower_base_main_switch_temp
4133,850.0
4134,850.0
4135,850.0
4136,850.0
4137,850.0
4138,850.0
4139,850.0
4140,850.0
4141,850.0
4142,850.0
4143,850.0
4144,850.0
4145,850.0
4146,850.0
4147,850.0
4148,850.0
4149,850.0
4150,850.0
4151,850.0
4152,850.0
4153,850.0
4154,850.0
4155,850.0
4156,850.0
4157,850.0
4158,850.0
4159,850.0
4160,850.0
4161,850.0
4162,850.0
4163,850.0
4164,850.0
4165,850.0
4166,850.0
4167,850.0
4168,850.0
4169,850.0
4170,850.0
4171,850.0
4172,850.0
4173,850.0
4174,850.0
4175,850.0
4176,850.0
4177,850.0
4178,850.0
4179,850.0
4180,850.0
4181,850.0
4182,850.0
4183,850.0
4184,850.0
4185,850.0
4186,850.0
4187,850.0
4188,850.0
4189,850.0
4190,850.0
4191,850.0
4192,850.0
4193,850.0
4194,850.0
4195,850.0
4196,850.0
4197,850.0
4198,850.0
4199,850.0
4200,850.0
4201,850.0
4202,850.0
4203,850.0
4204,850.0
4205,850.0
4206,850.0
4207,850.0
4208,850.0
4209,850.0
4210,850.0
4211,850.0
4212,850.0
4213,850.0
4214,850.0
4215,850.0
4216,850.0
4217,850.0
4218,850.0
4219,850.0
4220,850.0
4221,850.0
4222,850.0
4223,850.0
4224,850.0
4225,850.0
4226,850.0
4227,850.0
4228,850.0
4229,850.0
4230,850.0
4231,850.0
4232,850.0
4233,850.0
4234,850.0
4235,850.0
4236,850.0
4237,850.0
4238,850.0
4239,850.0
4240,850.0
4241,850.0
4242,850.0
4243,850.0
4244,850.0
4245,850.0
4246,850.0
4247,850.0
4248,850.0
4249,850.0
4250,850.0
4251,850.0
4252,850.0
4253,850.0
4254,850.0
4255,850.0
4256,850.0
4257,850.0
4258,850.0
4259,850.0
4260,850.0
4261,850.0
4262,850.0
4263,850.0
4264,850.0
4265,850.0
4266,850.0
4267,850.0
4268,850.0
4269,850.0
4270,850.0
4271,850.0
4272,850.0
4273,850.0
4274,850.0
4275,850.0
4276,850.0
4277,850.0
4278,850.0
4279,850.0
4280,850.0
4281,850.0
4282,850.0
4283,850.0
4284,850.0
4285,850.0
4286,850.0
4287,850.0
4288,850.0
4289,850.0
4290,850.0
4291,850.0
4292,850.0
4293,850.0
4294,850.0
4295,850.0
4296,850.0
4297,850.0
4298,850.0
4299,850.0
4300,850.0
4301,850.0
4302,850.0
4303,850.0
4304,850.0
4305,850.0
4306,850.0
4307,850.0
4308,850.0
4309,850.0
4310,850.0
4311,850.0
4312,850.0
4313,850.0
4314,850.0
4315,850.0
4316,850.0
4317,850.0
4318,850.0
4319,850.0
4320,850.0
4321,850.0
4322,850.0
4323,850.0
4324,850.0
4325,850.0
4326,850.0
4327,850.0
4328,850.0
4329,850.0
4330,850.0
4331,850.0
4332,850.0
4333,850.0
4334,850.0
4335,850.0
4336,850.0
4337,850.0
4338,850.0
4339,850.0
4340,850.0
4341,850.0
4342,850.0
4343,850.0
4344,850.0
4345,850.0
4346,850.0
4347,850.0
4348,850.0
4349,850.0
4350,850.0
4351,850.0
4352,850.0
4353,850.0
4354,850.0
4355,850.0
4356,850.0
4357,850.0
4358,850.0
4359,850.0
4360,850.0
4361,850.0
4362,850.0
4363,850.0
4364,850.0
4365,850.0
4366,850.0
4367,850.0
4368,850.0
4369,850.0
4370,850.0
4371,850.0
4372,850.0
4373,850.0
4374,850.0
4375,850.0
4376,850.0
4377,850.0
4378,850.0
4379,850.0
4380,850.0
4381,850.0
4382,850.0
4383,850.0
4384,850.0
4385,850.0
4386,850.0
4387,850.0
4388,850.0
4389,850.0
4390,850.0
4391,850.0
4392,850.0
4393,850.0
4394,850.0
4395,850.0
4396,850.0
4397,850.0
4398,850.0
4399,850.0
4400,850.0
4401,850.0
4402,850.0
4403,850.0
4404,850.0
4405,850.0
4406,850.0
4407,850.0
4408,850.0
4409,850.0
4410,850.0
4411,850.0
4412,850.0
4413,850.0
4414,850.0
4415,850.0
4416,850.0
4417,850.0
4418,850.0
4419,850.0
4420,850.0
4421,850.0
4422,850.0
4423,850.0
4424,850.0
4425,850.0
4426,850.0
4427,850.0
4428,850.0
4429,850.0
4430,850.0
4431,850.0
4432,850.0
4433,850.0
4434,850.0
4435,850.0
4436,850.0
4437,850.0
4438,850.0
4439,850.0
4440,850.0
4441,850.0
4442,850.0
4443,850.0
4444,850.0
4445,850.0
4446,850.0
4447,850.0
4448,850.0
4449,850.0
4450,850.0
4451,850.0
4452,850.0
4453,850.0
4454,850.0
4455,850.0
4456,850.0
4457,850.0
4458,850.0
4459,850.0
4460,850.0
4461,850.0
4462,850.0
4463,850.0
4464,850.0
4465,850.0
4466,850.0
4467,850.0
4468,850.0
4469,850.0
4470,850.0
4471,850.0
4472,850.0
4473,850.0
4474,850.0
4475,850.0
4476,850.0
4477,850.0
4478,850.0
4479,850.0
4480,850.0
4481,850.0
4482,850.0
4483,850.0
4484,850.0
4485,850.0
4486,850.0
4487,850.0
4488,850.0
4489,850.0
4490,850.0
4491,850.0
4492,850.0
4493,850.0
4494,850.0
4495,850.0
4496,850.0
4497,850.0
4498,850.0
4499,850.0
4500,850.0
4501,850.0
4502,850.0
4503,850.0
4504,850.0
4505,850.0
4506,850.0
4507,850.0
4508,850.0
4509,850.0
4510,850.0
4511,850.0
4512,850.0
4513,850.0
4514,850.0
4515,850.0
4516,850.0
4517,850.0
4518,850.0
4519,850.0
4520,850.0
4521,850.0
4522,850.0
4523,850.0
4524,850.0
4525,850.0
4526,850.0
4527,850.0
4528,850.0
4529,850.0
4530,850.0
4531,850.0
4532,850.0
4533,850.0
4534,850.0
4535,850.0
4536,850.0
4537,850.0
4538,850.0
4539,850.0
4540,850.0
4541,850.0
4542,850.0
4543,850.0
4544,850.0
4545,850.0
4546,850.0
4547,850.0
4548,850.0
4549,850.0
4550,850.0
4551,850.0
4552,850.0
4553,850.0
4554,850.0
4555,850.0
4556,850.0
4557,850.0
4558,850.0
4559,850.0
4560,850.0
4561,850.0
4562,850.0
4563,850.0
4564,850.0
4565,850.0
4566,850.0
4567,850.0
4568,850.0
4569,850.0
4570,850.0
4571,850.0
4572,850.0
4573,850.0
4574,850.0
4575,850.0
4576,850.0
4577,850.0
4578,850.0
4579,850.0
4580,850.0
4581,850.0
4582,850.0
4583,850.0
4584,850.0
4585,850.0
4586,850.0
4587,850.0
4588,850.0
4589,850.0
4590,850.0
4591,850.0
4592,850.0
4593,850.0
4594,850.0
4595,850.0
4596,850.0
4597,850.0
4598,850.0
4599,850.0
4600,850.0
4601,850.0
4602,850.0
4603,850.0
4604,850.0
4605,850.0
4606,850.0
4607,850.0
4608,850.0
4609,850.0
4610,850.0
4611,850.0
4612,850.0
4613,850.0
4614,850.0
4615,850.0
4616,850.0
4617,850.0
4618,850.0
4619,850.0
4620,850.0
4621,850.0
4622,850.0
4623,850.0
4624,850.0
4625,850.0
4626,850.0
4627,850.0
4628,850.0
4629,850.0
4630,850.0
4631,850.0
4632,850.0
4633,850.0
4634,850.0
4635,850.0
4636,850.0
4637,850.0
4638,850.0
4639,850.0
4640,850.0
4641,850.0
4642,850.0
4643,850.0
4644,850.0
4645,850.0
4646,850.0
4647,850.0
4648,850.0
4649,850.0
4650,850.0
4651,850.0
4652,850.0
4653,850.0
4654,850.0
4655,850.0
4656,850.0
4657,850.0
4658,850.0
4659,850.0
4660,850.0
4661,850.0
4662,850.0
4663,850.0
4664,850.0
4665,850.0
4666,850.0
4667,850.0
4668,850.0
4669,850.0
4670,850.0
4671,850.0
4672,850.0
4673,850.0
4674,850.0
4675,850.0
4676,850.0
4677,850.0
4678,850.0
4679,850.0
4680,850.0
4681,850.0
4682,850.0
4683,850.0
4684,850.0
4685,850.0
4686,850.0
4687,850.0
4688,850.0
4689,850.0
4690,850.0
4691,850.0
4692,850.0
4693,850.0
4694,850.0
4695,850.0
4696,850.0
4697,850.0
4698,850.0
4699,850.0
4700,850.0
4701,850.0
4702,850.0
4703,850.0
4704,850.0
4705,850.0
4706,850.0
4707,850.0
4708,850.0
4709,850.0
4710,850.0
4711,850.0
4712,850.0
4713,850.0
4714,850.0
4715,850.0
4716,850.0
4717,850.0
4718,850.0
4719,850.0
4720,850.0
4721,850.0
4722,850.0
4723,850.0
4724,850.0
4725,850.0
4726,850.0
4727,850.0
4728,850.0
4729,850.0
4730,850.0
4731,850.0
4732,850.0
4733,850.0
4734,850.0
4735,850.0
4736,850.0
4737,850.0
4738,850.0
4739,850.0
4740,850.0
4741,850.0
4742,850.0
4743,850.0
4744,850.0
4745,850.0
4746,850.0
4747,850.0
4748,850.0
4749,850.0
4750,850.0
4751,850.0
4752,850.0
4753,850.0
4754,850.0
4755,850.0
4756,850.0
4757,850.0
4758,850.0
4759,850.0
4760,850.0
4761,850.0
4762,850.0
4763,850.0
4764,850.0
4765,850.0
4766,850.0
4767,850.0
4768,850.0
4769,850.0
4770,850.0
4771,850.0
4772,850.0
4773,850.0
4774,850.0
4775,850.0
4776,850.0
4777,850.0
4778,850.0
4779,850.0
4780,850.0
4781,850.0
4782,850.0
4783,850.0
4784,850.0
4785,850.0
4786,850.0
4787,850.0
4788,850.0
4789,850.0
4790,850.0
4791,850.0
4792,850.0
4793,850.0
4794,850.0
4795,850.0
4796,850.0
4797,850.0
4798,850.0
4799,850.0
4800,850.0
4801,850.0
4802,850.0
4803,850.0
4804,850.0
4805,850.0
4806,850.0
4807,850.0
4808,850.0
4809,850.0
4810,850.0
4811,850.0
4812,850.0
4813,850.0
4814,850.0
4815,850.0
4816,850.0
4817,850.0
4818,850.0
4819,850.0
4820,850.0
4821,850.0
4822,850.0
4823,850.0
4824,850.0
4825,850.0
4826,850.0
4827,850.0
4828,850.0
4829,850.0
4830,850.0
4831,850.0
4832,850.0
4833,850.0
4834,850.0
4835,850.0
4836,850.0
4837,850.0
4838,850.0
4839,850.0
4840,850.0
4841,850.0
4842,850.0
4843,850.0
4844,850.0
4845,850.0
4846,850.0
4847,850.0
4848,850.0
4849,850.0
4850,850.0
4851,850.0
4852,850.0
4853,850.0
4854,850.0
4855,850.0
4856,850.0
4857,850.0
4858,850.0
4859,850.0
4860,850.0
4861,850.0
4862,850.0
4863,850.0
4864,850.0
4865,850.0
4866,850.0
4867,850.0
4868,850.0
4869,850.0
4870,850.0
4871,850.0
4872,850.0
4873,850.0
4874,850.0
4875,850.0
4876,850.0
4877,850.0
4878,850.0
4879,850.0
4880,850.0
4881,850.0
4882,850.0
4883,850.0
4884,850.0
4885,850.0
4886,850.0
4887,850.0
4888,850.0
4889,850.0
4890,850.0
4891,850.0
4892,850.0
4893,850.0
4894,850.0
4895,850.0
4896,850.0
4897,850.0
4898,850.0
4899,850.0
4900,850.0
4901,850.0
4902,850.0
4903,850.0
4904,850.0
4905,850.0
4906,850.0
4907,850.0
4908,850.0
4909,850.0
4910,850.0
4911,850.0
4912,850.0
4913,850.0
4914,850.0
4915,850.0
4916,850.0
4917,850.0
4918,850.0
4919,850.0
4920,850.0
4921,850.0
4922,850.0
4923,850.0
4924,850.0
4925,850.0
4926,850.0
4927,850.0
4928,850.0
4929,850.0
4930,850.0
4931,850.0
4932,850.0
4933,850.0
4934,850.0
4935,850.0
4936,850.0
4937,850.0
4938,850.0
4939,850.0
4940,850.0
4941,850.0
4942,850.0
4943,850.0
4944,850.0
4945,850.0
4946,850.0
4947,850.0
4948,850.0
4949,850.0
4950,850.0
4951,850.0
4952,850.0
4953,850.0
4954,850.0
4955,850.0
4956,850.0
4957,850.0
4958,850.0
4959,850.0
4960,850.0
4961,850.0
4962,850.0
4963,850.0
4964,850.0
4965,850.0
4966,850.0
4967,850.0
4968,850.0
4969,850.0
4970,850.0
4971,850.0
4972,850.0
4973,850.0
4974,850.0
4975,850.0
4976,850.0
4977,850.0
4978,850.0
4979,850.0
4980,850.0
4981,850.0
4982,850.0
4983,850.0
4984,850.0
4985,850.0
4986,850.0
4987,850.0
4988,850.0
4989,850.0
4990,850.0
4991,850.0
4992,850.0
4993,850.0
4994,850.0
4995,850.0
4996,850.0
4997,850.0
4998,850.0
4999,850.0
5000,850.0
5001,850.0
5002,850.0
5003,850.0
5004,850.0
5005,850.0
5006,850.0
5007,850.0
5008,850.0
5009,850.0
5010,850.0
5011,850.0
5012,850.0
5013,850.0
5014,850.0
5015,850.0
5016,850.0
5017,850.0
5018,850.0
5019,850.0
5020,850.0
5021,850.0
5022,850.0
5023,850.0
5024,850.0
5025,850.0
5026,850.0
5027,850.0
5028,850.0
5029,850.0
5030,850.0
5031,850.0
5032,850.0
5033,850.0
5034,850.0
5035,850.0
5036,850.0
5037,850.0
5038,850.0
5039,850.0
5040,850.0
5041,850.0
5042,850.0
5043,850.0
5044,850.0
5045,850.0
5046,850.0
5047,850.0
5048,850.0
5049,850.0
5050,850.0
5051,850.0
5052,850.0
5053,850.0
5054,850.0
5055,850.0
5056,850.0
5057,850.0
5058,850.0
5059,850.0
5060,850.0
5061,850.0
5062,850.0
5063,850.0
5064,850.0
5065,850.0
5066,850.0
5067,850.0
5068,850.0
5069,850.0
5070,850.0
5071,850.0
5072,850.0
5073,850.0
5074,850.0
5075,850.0
5076,850.0
5077,850.0
5078,850.0
5079,850.0
5080,850.0
5081,850.0
5082,850.0
5083,850.0
5084,850.0
5085,850.0
5086,850.0
5087,850.0
5088,850.0
5089,850.0
5090,850.0
5091,850.0
5092,850.0
5093,850.0
5094,850.0
5095,850.0
5096,850.0
5097,850.0
5098,850.0
5099,850.0
5100,850.0
5101,850.0
5102,850.0
5103,850.0
5104,850.0
5105,850.0
5106,850.0
5107,850.0
5108,850.0
5109,850.0
5110,850.0
5111,850.0
5112,850.0
5113,850.0
5114,850.0
5115,850.0
5116,850.0
5117,850.0
5118,850.0
5119,850.0
5120,850.0
5121,850.0
5122,850.0
5123,850.0
5124,850.0
5125,850.0
5126,850.0
5127,850.0
5128,850.0
5129,850.0
5130,850.0
5131,850.0
5132,850.0
5133,850.0
5134,850.0
5135,850.0
5136,850.0
5137,850.0
5138,850.0
5139,850.0
5140,850.0
5141,850.0
5142,850.0
5143,850.0
5144,850.0
5145,850.0
5146,850.0
5147,850.0
5148,850.0
5149,850.0
5150,850.0
5151,850.0
5152,850.0
5153,850.0
5154,850.0
5155,850.0
5156,850.0
5157,850.0
5158,850.0
5159,850.0
5160,850.0
5161,850.0
5162,850.0
5163,850.0
5164,850.0
5165,850.0
5166,850.0
5167,850.0
5168,850.0
5169,850.0
5170,850.0
5171,850.0
5172,850.0
5173,850.0
5174,850.0
5175,850.0
5176,850.0
5177,850.0
5178,850.0
5179,850.0
5180,850.0
5181,850.0
5182,850.0
5183,850.0
5184,850.0
5185,850.0
5186,850.0
5187,850.0
5188,850.0
5189,850.0
5190,850.0
5191,850.0
5192,850.0
5193,850.0
5194,850.0
5195,850.0
5196,850.0
5197,850.0
5198,850.0
5199,850.0
5200,850.0
5201,850.0
5202,850.0
5203,850.0
5204,850.0
5205,850.0
5206,850.0
5207,850.0
5208,850.0
5209,850.0
5210,850.0
5211,850.0
5212,850.0
5213,850.0
5214,850.0
5215,850.0
5216,850.0
5217,850.0
5218,850.0
5219,850.0
5220,850.0
5221,850.0
5222,850.0
5223,850.0
5224,850.0
5225,850.0
5226,850.0
5227,850.0
5228,850.0
5229,850.0
5230,850.0
5231,850.0
5232,850.0
5233,850.0
5234,850.0
5235,850.0
5236,850.0
5237,850.0
5238,850.0
5239,850.0
5240,850.0
5241,850.0
5242,850.0
5243,850.0
5244,850.0
5245,850.0
5246,850.0
5247,850.0
5248,850.0
5249,850.0
5250,850.0
5251,850.0
5252,850.0
5253,850.0
5254,850.0
5255,850.0
5256,850.0
5257,850.0
5258,850.0
5259,850.0
5260,850.0
5261,850.0
5262,850.0
5263,850.0
5264,850.0
5265,850.0
5266,850.0
5267,850.0
5268,850.0
5269,850.0
5270,850.0
5271,850.0
5272,850.0
5273,850.0
5274,850.0
5275,850.0
5276,850.0
5277,850.0
5278,850.0
5279,850.0
5280,850.0
5281,850.0
5282,850.0
5283,850.0
5284,850.0
5285,850.0
5286,850.0
5287,850.0
5288,850.0
5289,850.0
5290,850.0
5291,850.0
5292,850.0
5293,850.0
5294,850.0
5295,850.0
5296,850.0
5297,850.0
5298,850.0
5299,850.0
5300,850.0
5301,850.0
5302,850.0
5303,850.0
5304,850.0
5305,850.0
5306,850.0
5307,850.0
5308,850.0
5309,850.0
5310,850.0
5311,850.0
5312,850.0
5313,850.0
5314,850.0
5315,850.0
5316,850.0
5317,850.0
5318,850.0
5319,850.0
5320,850.0
5321,850.0
5322,850.0
5323,850.0
5324,850.0
5325,850.0
5326,850.0
5327,850.0
5328,850.0
5329,850.0
5330,850.0
5331,850.0
5332,850.0
5333,850.0
5334,850.0
5335,850.0
5336,850.0
5337,850.0
5338,850.0
5339,850.0
5340,850.0
5341,850.0
5342,850.0
5343,850.0
5344,850.0
5345,850.0
5346,850.0
5347,850.0
5348,850.0
5349,850.0
5350,850.0
5351,850.0
5352,850.0
5353,850.0
5354,850.0
5355,850.0
5356,850.0
5357,850.0
5358,850.0
5359,850.0
5360,850.0
5361,850.0
5362,850.0
5363,850.0
5364,850.0
5365,850.0
5366,850.0
5367,850.0
5368,850.0
5369,850.0
5370,850.0
5371,850.0
5372,850.0
5373,850.0
5374,850.0
5375,850.0
5376,850.0
5377,850.0
5378,850.0
5379,850.0
5380,850.0
5381,850.0
5382,850.0
5383,850.0
5384,850.0
5385,850.0
5386,850.0
5387,850.0
5388,850.0
5389,850.0
5390,850.0
5391,850.0
5392,850.0
5393,850.0
5394,850.0
5395,850.0
5396,850.0
5397,850.0
5398,850.0
5399,850.0
5400,850.0
5401,850.0
5402,850.0
5403,850.0
5404,850.0
5405,850.0
5406,850.0
5407,850.0
5408,850.0
5409,850.0
5410,850.0
5411,850.0
5412,850.0
5413,850.0
5414,850.0
5415,850.0
5416,850.0
5417,850.0
5418,850.0
5419,850.0
5420,850.0
5421,850.0
5422,850.0
5423,850.0
5424,850.0
5425,850.0
5426,850.0
5427,850.0
5428,850.0
5429,850.0
5430,850.0
5431,850.0
5432,850.0
5433,850.0
5434,850.0
5435,850.0
5436,850.0
5437,850.0
5438,850.0
5439,850.0
5440,850.0
5441,850.0
5442,850.0
5443,850.0
5444,850.0
5445,850.0
5446,850.0
5447,850.0
5448,850.0
5449,850.0
5450,850.0
5451,850.0
5452,850.0
5453,850.0
5454,850.0
5455,850.0
5456,850.0
5457,850.0
5458,850.0
5459,850.0
5460,850.0
5461,850.0
5462,850.0
5463,850.0
5464,850.0
5465,850.0
5466,850.0
5467,850.0
5468,850.0
5469,850.0
5470,850.0
5471,850.0
5472,850.0
5473,850.0
5474,850.0
5475,850.0
5476,850.0
5477,850.0
5478,850.0
5479,850.0
5480,850.0
5481,850.0
5482,850.0
5483,850.0
5484,850.0
5485,850.0
5486,850.0
5487,850.0
5488,850.0
5489,850.0
5490,850.0
5491,850.0
5492,850.0
5493,850.0
5494,850.0
5495,850.0
5496,850.0
5497,850.0
5498,850.0
5499,850.0
5500,850.0
5501,850.0
5502,850.0
5503,850.0
5504,850.0
5505,850.0
5506,850.0
5507,850.0
5508,850.0
5509,850.0
5510,850.0
5511,850.0
5512,850.0
5513,850.0
5514,850.0
5515,850.0
5516,850.0
5517,850.0
5518,850.0
5519,850.0
5520,850.0
5521,850.0
5522,850.0
5523,850.0
5524,850.0
5525,850.0
5526,850.0
5527,850.0
5528,850.0
5529,850.0
5530,850.0
5531,850.0
5532,850.0
5533,850.0
5534,850.0
5535,850.0
5536,850.0
5537,850.0
5538,850.0
5539,850.0
5540,850.0
5541,850.0
5542,850.0
5543,850.0
5544,850.0
5545,850.0
5546,850.0
5547,850.0
5548,850.0
5549,850.0
5550,850.0
5551,850.0
5552,850.0
5553,850.0
5554,850.0
5555,850.0
5556,850.0
5557,850.0
5558,850.0
5559,850.0
5560,850.0
5561,850.0
5562,850.0
5563,850.0
5564,850.0
5565,850.0
5566,850.0
5567,850.0
5568,850.0
5569,850.0
5570,850.0
5571,850.0
5572,850.0
5573,850.0
5574,850.0
5575,850.0
5576,850.0
5577,850.0
5578,850.0
5579,850.0
5580,850.0
5581,850.0
5582,850.0
5583,850.0
5584,850.0
5585,850.0
5586,850.0
5587,850.0
5588,850.0
5589,850.0
5590,850.0
5591,850.0
5592,850.0
5593,850.0
5594,850.0
5595,850.0
5596,850.0
5597,850.0
5598,850.0
5599,850.0
5600,850.0
5601,850.0
5602,850.0
5603,850.0
5604,850.0
5605,850.0
5606,850.0
5607,850.0
5608,850.0
5609,850.0
5610,850.0
5611,850.0
5612,850.0
5613,850.0
5614,850.0
5615,850.0
5616,850.0
5617,850.0
5618,850.0
5619,850.0
5620,850.0
5621,850.0
5622,850.0
5623,850.0
5624,850.0
5625,850.0
5626,850.0
5627,850.0
5628,850.0
5629,850.0
5630,850.0
5631,850.0
5632,850.0
5633,850.0
5634,850.0
5635,850.0
5636,850.0
5637,850.0
5638,850.0
5639,850.0
5640,850.0
5641,850.0
5642,850.0
5643,850.0
5644,850.0
5645,850.0
5646,850.0
5647,850.0
5648,850.0
5649,850.0
5650,850.0
5651,850.0
5652,850.0
5653,850.0
5654,850.0
5655,850.0
5656,850.0
5657,850.0
5658,850.0
5659,850.0
5660,850.0
5661,850.0
5662,850.0
5663,850.0
5664,850.0
5665,850.0
5666,850.0
5667,850.0
5668,850.0
5669,850.0
5670,850.0
5671,850.0
5672,850.0
5673,850.0
5674,850.0
5675,850.0
5676,850.0
5677,850.0
5678,850.0
5679,850.0
5680,850.0
5681,850.0
5682,850.0
5683,850.0
5684,850.0
5685,850.0
5686,850.0
5687,850.0
5688,850.0
5689,850.0
5690,850.0
5691,850.0
5692,850.0
5693,850.0
5694,850.0
5695,850.0
5696,850.0
5697,850.0
5698,850.0
5699,850.0
5700,850.0
5701,850.0
5702,850.0
5703,850.0
5704,850.0
5705,850.0
5706,850.0
5707,850.0
5708,850.0
5709,850.0
5710,850.0
5711,850.0
5712,850.0
5713,850.0
5714,850.0
5715,850.0
5716,850.0
5717,850.0
5718,850.0
5719,850.0
5720,850.0
5721,850.0
5722,850.0
5723,850.0
5724,850.0
5725,850.0
5726,850.0
5727,850.0
5728,850.0
5729,850.0
5730,850.0
5731,850.0
5732,850.0
5733,850.0
5734,850.0
5735,850.0
5736,850.0
5737,850.0
5738,850.0
5739,850.0
5740,850.0
5741,850.0
5742,850.0
5743,850.0
5744,850.0
5745,850.0
5746,850.0
5747,850.0
5748,850.0
5749,850.0
5750,850.0
5751,850.0
5752,850.0
5753,850.0
5754,850.0
5755,850.0
5756,850.0
5757,850.0
5758,850.0
5759,850.0
5760,850.0
5761,850.0
5762,850.0
5763,850.0
5764,850.0
5765,850.0
5766,850.0
5767,850.0
5768,850.0
5769,850.0
5770,850.0
5771,850.0
5772,850.0
5773,850.0
5774,850.0
5775,850.0
5776,850.0
5777,850.0
5778,850.0
5779,850.0
5780,850.0
5781,850.0
5782,850.0
5783,850.0
5784,850.0
5785,850.0
5786,850.0
5787,850.0
5788,850.0
5789,850.0
5790,850.0
5791,850.0
5792,850.0
5793,850.0
5794,850.0
5795,850.0
5796,850.0
5797,850.0
5798,850.0
5799,850.0
5800,850.0
5801,850.0
5802,850.0
5803,850.0
5804,850.0
5805,850.0
5806,850.0
5807,850.0
5808,850.0
5809,850.0
5810,850.0
5811,850.0
5812,850.0
5813,850.0
5814,850.0
5815,850.0
5816,850.0
5817,850.0
5818,850.0
5819,850.0
5820,850.0
5821,850.0
5822,850.0
5823,850.0
5824,850.0
5825,850.0
5826,850.0
5827,850.0
5828,850.0
5829,850.0
5830,850.0
5831,850.0
5832,850.0
5833,850.0
5834,850.0
5835,850.0
5836,850.0
5837,850.0
5838,850.0
5839,850.0
5840,850.0
5841,850.0
5842,850.0
5843,850.0
5844,850.0
5845,850.0
5846,850.0
5847,850.0
5848,850.0
5849,850.0
5850,850.0
5851,850.0
5852,850.0
5853,850.0
5854,850.0
5855,850.0
5856,850.0
5857,850.0
5858,850.0
5859,850.0
5860,850.0
5861,850.0
5862,850.0
5863,850.0
5864,850.0
5865,850.0
5866,850.0
5867,850.0
5868,850.0
5869,850.0
5870,850.0
5871,850.0
5872,850.0
5873,850.0
5874,850.0
5875,850.0
5876,850.0
5877,850.0
5878,850.0
5879,850.0
5880,850.0
5881,850.0
5882,850.0
5883,850.0
5884,850.0
5885,850.0
5886,850.0
5887,850.0
5888,850.0
5889,850.0
5890,850.0
5891,850.0
5892,850.0
5893,850.0
5894,850.0
5895,850.0
5896,850.0
5897,850.0
5898,850.0
5899,850.0
5900,850.0
5901,850.0
5902,850.0
5903,850.0
5904,850.0
5905,850.0
5906,850.0
5907,850.0
5908,850.0
5909,850.0
5910,850.0
5911,850.0
5912,850.0
5913,850.0
5914,850.0
5915,850.0
5916,850.0
5917,850.0
5918,850.0
5919,850.0
5920,850.0
5921,850.0
5922,850.0
5923,850.0
5924,850.0
5925,850.0
5926,850.0
5927,850.0
5928,850.0
5929,850.0
5930,850.0
5931,850.0
5932,850.0
5933,850.0
5934,850.0
5935,850.0
5936,850.0
5937,850.0
5938,850.0
5939,850.0
5940,850.0
5941,850.0
5942,850.0
5943,850.0
5944,850.0
5945,850.0
5946,850.0
5947,850.0
5948,850.0
5949,850.0
5950,850.0
5951,850.0
5952,850.0
5953,850.0
5954,850.0
5955,850.0
5956,850.0
5957,850.0
5958,850.0
5959,850.0
5960,850.0
5961,850.0
5962,850.0
5963,850.0
5964,850.0
5965,850.0
5966,850.0
5967,850.0
5968,850.0
5969,850.0
5970,850.0
5971,850.0
5972,850.0
5973,850.0
5974,850.0
5975,850.0
5976,850.0
5977,850.0
5978,850.0
5979,850.0
5980,850.0
5981,850.0
5982,850.0
5983,850.0
5984,850.0
5985,850.0
5986,850.0
5987,850.0
5988,850.0
5989,850.0
5990,850.0
5991,850.0
5992,850.0
5993,850.0
5994,850.0
5995,850.0
5996,850.0
5997,850.0
5998,850.0
5999,850.0
6000,850.0
6001,850.0
6002,850.0
6003,850.0
6004,850.0
6005,850.0
6006,850.0
6007,850.0
6008,850.0
6009,850.0
6010,850.0
6011,850.0
6012,850.0
6013,850.0
6014,850.0
6015,850.0
6016,850.0
6017,850.0
6018,850.0
6019,850.0
6020,850.0
6021,850.0
6022,850.0
6023,850.0
6024,850.0
6025,850.0
6026,850.0
6027,850.0
6028,850.0
6029,850.0
6030,850.0
6031,850.0
6032,850.0
6033,850.0
6034,850.0
6035,850.0
6036,850.0
6037,850.0
6038,850.0
6039,850.0
6040,850.0
6041,850.0
6042,850.0
6043,850.0
6044,850.0
6045,850.0
6046,850.0
6047,850.0
6048,850.0
6049,850.0
6050,850.0
6051,850.0
6052,850.0
6053,850.0
6054,850.0
6055,850.0
6056,850.0
6057,850.0
6058,850.0
6059,850.0
6060,850.0
6061,850.0
6062,850.0
6063,850.0
6064,850.0
6065,850.0
6066,850.0
6067,850.0
6068,850.0
6069,850.0
6070,850.0
6071,850.0
6072,850.0
6073,850.0
6074,850.0
6075,850.0
6076,850.0
6077,850.0
6078,850.0
6079,850.0
6080,850.0
6081,850.0
6082,850.0
6083,850.0
6084,850.0
6085,850.0
6086,850.0
6087,850.0
6088,850.0
6089,850.0
6090,850.0
6091,850.0
6092,850.0
6093,850.0
6094,850.0
6095,850.0
6096,850.0
6097,850.0
6098,850.0
6099,850.0
6100,850.0
6101,850.0
6102,850.0
6103,850.0
6104,850.0
6105,850.0
6106,850.0
6107,850.0
6108,850.0
6109,850.0
6110,850.0
6111,850.0
6112,850.0
6113,850.0
6114,850.0
6115,850.0
6116,850.0
6117,850.0
6118,850.0
6119,850.0
6120,850.0
6121,850.0
6122,850.0
6123,850.0
6124,850.0
6125,850.0
6126,850.0
6127,850.0
6128,850.0
