row_index,WTUR.PwrAt.Ra.F32.Theory
6120,287.7
6121,218.02
6122,218.02
6123,244.38
6124,44.84
6125,135.53
6126,125.28
6127,388.81
6128,340.45
6129,388.81
6130,388.81
6131,382.45
6132,456.48
6133,403.61
6134,456.48
6135,456.48
6136,465.3
6137,456.48
6138,274.26
6139,382.45
6140,319.81
6141,251.43
6142,287.7
6143,319.81
6144,235.84
6145,218.02
6146,135.53
6147,194.4
6148,244.38
6149,194.4
6150,266.49
6151,152.22
6152,102.96
6153,125.28
6154,160.08
6155,160.08
6156,160.08
6157,218.02
6158,194.4
6159,125.28
6160,114.06
6161,75.39
6162,152.22
6163,121.79
6164,176.46
6165,114.06
6166,135.53
6167,152.22
6168,207.65
6169,125.28
6170,114.06
6171,135.53
6172,125.28
6173,194.4
6174,121.79
6175,125.28
6176,125.28
6177,152.22
6178,194.4
6179,207.65
6180,218.02
6181,194.4
6182,244.38
6183,244.38
6184,382.45
6185,382.45
6186,326.7
6187,287.7
6188,401.66
6189,266.49
6190,287.7
6191,287.7
6192,251.43
6193,235.84
6194,218.02
6195,207.65
6196,235.84
6197,194.4
6198,244.38
6199,274.26
6200,274.26
6201,207.65
6202,287.7
6203,382.45
6204,382.45
6205,326.7
6206,287.7
6207,287.7
6208,266.49
6209,287.7
6210,251.43
6211,326.7
6212,274.26
6213,326.7
6214,244.38
6215,207.65
6216,218.02
6217,244.38
6218,340.45
6219,207.65
6220,194.4
6221,207.65
6222,125.28
6223,160.08
6224,114.06
6225,102.96
6226,84.54
6227,125.28
6228,176.46
6229,160.08
6230,160.08
6231,176.46
6232,244.38
6233,244.38
6234,194.4
6235,194.4
6236,207.65
6237,287.7
6238,401.66
6239,382.45
6240,319.81
6241,266.49
6242,207.65
6243,266.49
6244,251.43
6245,287.7
6246,287.7
6247,382.45
6248,194.4
6249,235.84
6250,160.08
6251,194.4
6252,235.84
6253,266.49
6254,194.4
6255,152.22
6256,176.46
6257,207.65
6258,176.46
6259,114.06
6260,125.28
6261,194.4
6262,125.28
6263,125.28
6264,152.22
6265,160.08
6266,176.46
6267,207.65
6268,176.46
6269,176.46
6270,160.08
6271,176.46
6272,135.53
6273,194.4
6274,194.4
6275,121.79
6276,87.51
6277,125.28
6278,152.22
6279,121.79
6280,235.84
6281,235.84
6282,207.65
6283,160.08
6284,160.08
6285,135.53
6286,152.22
6287,114.06
6288,135.53
6289,114.06
6290,160.08
6291,121.79
6292,135.53
6293,194.4
6294,176.46
6295,176.46
6296,121.79
6297,135.53
6298,84.47
6299,114.06
6300,135.53
6301,125.28
6302,114.06
6303,102.96
6304,71.13
6305,58.66
6306,44.84
6307,114.06
6308,160.08
6309,207.65
6310,274.26
6311,274.26
6312,194.4
6313,160.08
6314,160.08
6315,207.65
6316,160.08
6317,125.28
6318,121.79
6319,152.22
6320,102.96
6321,84.47
6322,176.46
6323,152.22
6324,102.96
6325,84.47
6326,67.68
6327,114.06
6328,75.39
6329,114.06
6330,125.28
6331,84.54
6332,114.06
6333,84.54
6334,102.96
6335,152.22
6336,160.08
6337,176.46
6338,135.53
6339,160.08
6340,121.79
6341,114.06
6342,102.96
6343,102.96
6344,75.39
6345,121.79
6346,121.79
6347,135.53
6348,235.84
6349,121.79
6350,84.47
6351,71.13
6352,87.51
6353,84.54
6354,84.47
6355,235.84
6356,326.7
6357,235.84
6358,235.84
6359,266.49
6360,287.7
6361,244.38
6362,244.38
6363,235.84
6364,401.66
6365,274.26
6366,287.7
6367,251.43
6368,326.7
6369,266.49
6370,319.81
6371,235.84
6372,274.26
6373,244.38
6374,207.65
6375,207.65
6376,207.65
6377,176.46
6378,160.08
6379,194.4
6380,207.65
6381,218.02
6382,152.22
6383,152.22
6384,207.65
6385,125.28
6386,152.22
6387,152.22
6388,125.28
6389,207.65
6390,244.38
6391,235.84
6392,207.65
6393,176.46
6394,152.22
6395,121.79
6396,125.28
6397,135.53
6398,87.51
6399,84.47
6400,87.51
6401,102.96
6402,114.06
6403,84.47
6404,125.28
6405,114.06
6406,87.51
6407,102.96
6408,125.28
6409,75.39
6410,67.68
6411,75.39
6412,75.39
6413,84.47
6414,67.68
6415,37.78
6416,42.98
6417,71.13
6418,84.47
6419,87.51
6420,102.96
6421,71.13
6422,71.13
6423,57.83
6424,75.39
6425,71.13
6426,75.39
6427,102.96
6428,67.68
6429,71.13
6430,46.31
6431,87.51
6432,71.13
6433,114.06
6434,125.28
6435,125.28
6436,135.53
6437,235.84
6438,160.08
6439,235.84
6440,218.02
6441,135.53
6442,251.43
6443,274.26
6444,274.26
6445,218.02
6446,274.26
6447,244.38
6448,266.49
6449,207.65
6450,160.08
6451,160.08
6452,218.02
6453,160.08
6454,251.43
6455,244.38
6456,326.7
6457,266.49
6458,326.7
6459,326.7
6460,266.49
6461,160.08
6462,218.02
6463,235.84
6464,160.08
6465,251.43
6466,274.26
6467,251.43
6468,251.43
6469,207.65
6470,84.47
6471,102.96
6472,135.53
6473,160.08
6474,207.65
6475,207.65
6476,135.53
6477,44.84
6478,102.96
6479,114.06
6480,207.65
6481,235.84
6482,102.96
6483,114.06
6484,207.65
6485,207.65
6486,114.06
6487,244.38
6488,218.02
6489,152.22
6490,207.65
6491,152.22
6492,152.22
6493,160.08
6494,152.22
6495,235.84
6496,235.84
6497,176.46
6498,207.65
6499,160.08
6500,114.06
6501,75.39
6502,121.79
6503,152.22
6504,194.4
6505,84.47
6506,114.06
6507,84.54
6508,84.47
6509,125.28
6510,114.06
6511,176.46
6512,152.22
6513,194.4
6514,207.65
6515,160.08
6516,114.06
6517,135.53
6518,102.96
6519,160.08
6520,176.46
6521,194.4
6522,340.45
6523,244.38
6524,121.79
6525,67.68
6526,84.54
6527,244.38
6528,319.81
6529,382.45
6530,251.43
6531,382.45
6532,340.45
6533,251.43
6534,326.7
6535,382.45
6536,319.81
6537,266.49
6538,235.84
6539,235.84
6540,244.38
6541,176.46
6542,152.22
6543,176.46
6544,235.84
6545,287.7
6546,326.7
6547,340.45
6548,340.45
6549,382.45
6550,274.26
6551,251.43
6552,207.65
6553,207.65
6554,326.7
6555,274.26
6556,244.38
6557,176.46
6558,218.02
6559,319.81
6560,521.17
6561,340.45
6562,456.48
6563,266.49
6564,287.7
6565,340.45
6566,340.45
6567,388.81
6568,484.49
6569,534.82
6570,465.3
6571,326.7
6572,287.7
6573,266.49
6574,388.81
6575,244.38
6576,244.38
6577,235.84
6578,176.46
6579,152.22
6580,152.22
6581,152.22
6582,160.08
6583,176.46
6584,235.84
6585,266.49
6586,176.46
6587,176.46
6588,244.38
6589,326.7
6590,207.65
6591,207.65
6592,194.4
6593,152.22
6594,194.4
6595,135.53
6596,125.28
6597,207.65
6598,176.46
6599,235.84
6600,152.22
6601,176.46
6602,176.46
6603,218.02
6604,218.02
6605,152.22
6606,152.22
6607,207.65
6608,244.38
6609,218.02
6610,160.08
6611,121.79
6612,152.22
6613,152.22
6614,218.02
6615,235.84
6616,340.45
6617,266.49
6618,218.02
6619,160.08
6620,176.46
6621,235.84
6622,235.84
6623,114.06
6624,176.46
6625,235.84
6626,235.84
6627,251.43
6628,382.45
6629,534.82
6630,326.7
6631,403.61
6632,287.7
6633,274.26
6634,287.7
6635,266.49
6636,340.45
6637,319.81
6638,287.7
6639,388.81
6640,251.43
6641,319.81
6642,251.43
6643,266.49
6644,235.84
6645,326.7
6646,235.84
6647,218.02
6648,326.7
6649,340.45
6650,326.7
6651,287.7
6652,287.7
6653,388.81
6654,251.43
6655,266.49
6656,235.84
6657,251.43
6658,251.43
6659,207.65
6660,135.53
6661,218.02
6662,266.49
6663,194.4
6664,176.46
6665,235.84
6666,403.61
6667,382.45
6668,403.61
6669,266.49
6670,326.7
6671,266.49
6672,287.7
6673,484.49
6674,388.81
6675,570.96
6676,484.49
6677,382.45
6678,401.66
6679,319.81
6680,403.61
6681,319.81
6682,274.26
6683,401.66
6684,401.66
6685,319.81
6686,401.66
6687,251.43
6688,326.7
6689,244.38
6690,251.43
6691,274.26
6692,388.81
6693,382.45
6694,287.7
6695,534.82
6696,484.49
6697,340.45
6698,382.45
6699,388.81
6700,382.45
6701,251.43
6702,326.7
6703,274.26
6704,401.66
6705,319.81
6706,274.26
6707,251.43
6708,340.45
6709,244.38
6710,244.38
6711,287.7
6712,244.38
6713,207.65
6714,152.22
6715,218.02
6716,176.46
6717,194.4
6718,121.79
6719,160.08
6720,207.65
6721,194.4
6722,176.46
6723,235.84
6724,121.79
6725,102.96
6726,235.84
6727,287.7
6728,326.7
6729,319.81
6730,382.45
6731,340.45
6732,382.45
6733,403.61
6734,465.3
6735,572.31
6736,572.31
6737,465.3
6738,484.49
6739,388.81
6740,465.3
6741,456.48
6742,403.61
6743,388.81
6744,403.61
6745,287.7
6746,319.81
6747,326.7
6748,235.84
6749,235.84
6750,251.43
6751,319.81
6752,340.45
6753,388.81
6754,340.45
6755,274.26
6756,287.7
6757,319.81
6758,266.49
6759,244.38
6760,266.49
6761,266.49
6762,244.38
6763,326.7
6764,274.26
6765,266.49
6766,326.7
6767,218.02
6768,194.4
6769,244.38
6770,287.7
6771,244.38
6772,218.02
6773,218.02
6774,326.7
6775,287.7
6776,244.38
6777,235.84
6778,266.49
6779,340.45
6780,456.48
6781,266.49
6782,382.45
6783,403.61
6784,340.45
6785,251.43
6786,319.81
6787,326.7
6788,266.49
6789,251.43
6790,287.7
6791,251.43
6792,160.08
6793,194.4
6794,287.7
6795,251.43
6796,194.4
6797,207.65
6798,235.84
6799,235.84
6800,274.26
6801,218.02
6802,121.79
6803,235.84
6804,235.84
6805,152.22
6806,135.53
6807,84.47
6808,121.79
6809,207.65
6810,194.4
6811,218.02
6812,194.4
6813,218.02
6814,326.7
6815,152.22
6816,251.43
6817,152.22
6818,160.08
6819,125.28
6820,401.66
6821,244.38
6822,326.7
6823,326.7
6824,274.26
6825,319.81
6826,340.45
6827,287.7
6828,235.84
6829,287.7
6830,251.43
6831,274.26
6832,287.7
6833,207.65
6834,251.43
6835,287.7
6836,251.43
6837,266.49
6838,287.7
6839,287.7
6840,251.43
6841,274.26
6842,326.7
6843,326.7
6844,287.7
6845,274.26
6846,274.26
6847,274.26
6848,266.49
6849,326.7
6850,235.84
6851,266.49
6852,287.7
6853,244.38
6854,194.4
6855,235.84
6856,176.46
6857,218.02
6858,266.49
6859,287.7
6860,235.84
6861,244.38
6862,207.65
6863,235.84
6864,251.43
6865,218.02
6866,235.84
6867,340.45
6868,382.45
6869,251.43
6870,274.26
6871,251.43
6872,266.49
6873,235.84
6874,266.49
6875,287.7
6876,235.84
6877,456.48
6878,340.45
6879,218.02
6880,176.46
6881,274.26
6882,244.38
6883,274.26
6884,274.26
6885,207.65
6886,244.38
6887,207.65
6888,135.53
6889,194.4
6890,235.84
6891,388.81
6892,244.38
6893,319.81
6894,251.43
6895,176.46
6896,274.26
6897,456.48
6898,266.49
6899,287.7
6900,287.7
6901,382.45
6902,287.7
6903,319.81
6904,326.7
6905,218.02
6906,388.81
6907,340.45
6908,251.43
6909,456.48
6910,456.48
6911,401.66
6912,388.81
6913,235.84
6914,456.48
6915,287.7
6916,403.61
6917,274.26
6918,287.7
6919,340.45
6920,382.45
6921,388.81
6922,326.7
6923,572.31
6924,388.81
6925,465.3
6926,572.31
6927,534.82
6928,382.45
6929,456.48
6930,456.48
6931,388.81
6932,319.81
6933,388.81
6934,388.81
6935,319.81
6936,388.81
6937,274.26
6938,465.3
6939,521.17
6940,572.31
6941,484.49
6942,456.48
6943,403.61
6944,456.48
6945,382.45
6946,403.61
6947,465.3
6948,401.66
6949,274.26
6950,382.45
6951,382.45
6952,319.81
6953,319.81
6954,326.7
6955,235.84
6956,340.45
6957,287.7
6958,251.43
6959,194.4
6960,207.65
6961,266.49
6962,235.84
6963,135.53
6964,176.46
6965,194.4
6966,218.02
6967,244.38
6968,274.26
6969,251.43
6970,484.49
6971,319.81
6972,340.45
6973,340.45
6974,287.7
6975,251.43
6976,244.38
6977,235.84
6978,218.02
6979,235.84
6980,152.22
6981,235.84
6982,207.65
6983,244.38
6984,244.38
6985,274.26
6986,235.84
6987,251.43
6988,326.7
6989,388.81
6990,274.26
6991,274.26
6992,235.84
6993,235.84
6994,274.26
6995,244.38
6996,244.38
6997,266.49
6998,266.49
6999,266.49
7000,521.17
7001,521.17
7002,534.82
7003,340.45
7004,456.48
7005,484.49
7006,456.48
7007,326.7
7008,274.26
7009,382.45
7010,274.26
7011,326.7
7012,326.7
7013,287.7
7014,152.22
7015,274.26
7016,251.43
7017,266.49
7018,176.46
7019,194.4
7020,121.79
7021,102.96
7022,176.46
7023,121.79
7024,125.28
7025,135.53
7026,121.79
7027,84.47
7028,87.51
7029,84.54
7030,84.47
7031,218.02
7032,251.43
7033,207.65
7034,160.08
7035,235.84
7036,244.38
7037,266.49
7038,244.38
7039,218.02
7040,274.26
7041,235.84
7042,160.08
7043,135.53
7044,121.79
7045,84.47
7046,125.28
7047,121.79
7048,71.13
7049,84.47
7050,87.51
7051,84.54
7052,114.06
7053,84.54
7054,102.96
7055,67.68
7056,121.79
7057,84.54
7058,75.39
7059,84.54
7060,87.51
7061,75.39
7062,114.06
7063,135.53
7064,176.46
7065,194.4
7066,121.79
7067,135.53
7068,87.51
7069,102.96
7070,114.06
7071,87.51
7072,102.96
7073,114.06
7074,87.51
7075,121.79
7076,218.02
7077,125.28
7078,152.22
7079,125.28
7080,135.53
7081,114.06
7082,135.53
7083,152.22
7084,266.49
7085,152.22
7086,266.49
7087,218.02
7088,266.49
7089,235.84
7090,194.4
7091,207.65
7092,207.65
7093,194.4
7094,194.4
7095,135.53
7096,218.02
7097,251.43
7098,194.4
7099,207.65
7100,160.08
7101,176.46
7102,114.06
7103,207.65
7104,194.4
7105,194.4
7106,135.53
7107,160.08
7108,176.46
7109,160.08
7110,160.08
7111,125.28
7112,135.53
7113,135.53
7114,135.53
7115,244.38
7116,326.7
7117,326.7
7118,340.45
7119,251.43
7120,326.7
7121,382.45
7122,382.45
7123,326.7
7124,340.45
7125,326.7
7126,287.7
7127,319.81
7128,287.7
7129,274.26
7130,287.7
7131,244.38
7132,340.45
7133,235.84
7134,207.65
7135,326.7
7136,266.49
7137,326.7
7138,274.26
7139,319.81
7140,251.43
7141,266.49
7142,287.7
7143,235.84
7144,326.7
7145,274.26
7146,340.45
7147,274.26
7148,266.49
7149,235.84
7150,176.46
7151,160.08
7152,218.02
7153,235.84
7154,152.22
7155,194.4
7156,244.38
7157,218.02
7158,274.26
7159,244.38
7160,251.43
7161,176.46
7162,84.47
7163,218.02
7164,194.4
7165,244.38
7166,152.22
7167,114.06
7168,152.22
7169,152.22
7170,135.53
7171,218.02
7172,207.65
7173,135.53
7174,152.22
7175,235.84
7176,194.4
7177,244.38
7178,235.84
7179,382.45
7180,266.49
7181,274.26
7182,388.81
7183,287.7
7184,274.26
7185,388.81
7186,326.7
7187,388.81
7188,326.7
7189,319.81
7190,319.81
7191,287.7
7192,319.81
7193,287.7
7194,340.45
7195,244.38
7196,401.66
7197,287.7
7198,274.26
7199,340.45
7200,326.7
7201,251.43
7202,403.61
7203,401.66
7204,401.66
7205,484.49
7206,401.66
7207,401.66
7208,319.81
7209,287.7
7210,326.7
7211,274.26
7212,382.45
7213,401.66
7214,319.81
7215,572.31
7216,388.81
7217,401.66
7218,340.45
7219,235.84
7220,326.7
7221,287.7
7222,274.26
7223,340.45
7224,235.84
7225,235.84
7226,218.02
7227,326.7
7228,274.26
7229,235.84
7230,274.26
7231,401.66
7232,403.61
7233,319.81
7234,388.81
7235,326.7
7236,235.84
7237,135.53
7238,135.53
7239,114.06
7240,87.51
7241,102.96
7242,194.4
7243,44.84
7244,125.28
7245,71.13
7246,44.84
7247,125.28
7248,135.53
7249,87.51
7250,218.02
7251,251.43
7252,235.84
7253,326.7
7254,340.45
7255,287.7
7256,388.81
7257,326.7
7258,521.17
7259,340.45
7260,266.49
7261,403.61
7262,319.81
7263,382.45
7264,456.48
7265,244.38
7266,287.7
7267,176.46
7268,244.38
7269,388.81
7270,326.7
7271,340.45
7272,319.81
7273,340.45
7274,266.49
7275,388.81
7276,388.81
7277,521.17
7278,287.7
7279,465.3
7280,266.49
7281,382.45
7282,465.3
7283,456.48
7284,382.45
7285,218.02
7286,266.49
7287,319.81
7288,218.02
7289,244.38
7290,218.02
7291,194.4
7292,388.81
7293,244.38
7294,340.45
7295,382.45
7296,326.7
7297,266.49
7298,251.43
7299,388.81
7300,266.49
7301,340.45
7302,319.81
7303,326.7
7304,266.49
7305,266.49
7306,207.65
7307,274.26
7308,218.02
7309,244.38
7310,340.45
7311,401.66
7312,326.7
7313,251.43
7314,266.49
7315,287.7
7316,326.7
7317,319.81
7318,274.26
7319,235.84
7320,218.02
7321,235.84
7322,218.02
7323,274.26
7324,218.02
7325,266.49
7326,340.45
7327,382.45
7328,572.31
7329,465.3
7330,388.81
7331,388.81
7332,484.49
7333,319.81
7334,319.81
7335,326.7
7336,326.7
7337,382.45
7338,266.49
7339,287.7
7340,465.3
7341,484.49
7342,484.49
7343,326.7
7344,401.66
7345,319.81
7346,456.48
7347,274.26
7348,382.45
7349,382.45
7350,388.81
7351,340.45
7352,319.81
7353,465.3
7354,401.66
7355,465.3
7356,465.3
7357,401.66
7358,326.7
7359,456.48
7360,456.48
7361,382.45
7362,465.3
7363,382.45
7364,388.81
7365,570.96
7366,484.49
7367,456.48
7368,319.81
7369,388.81
7370,484.49
7371,382.45
7372,382.45
7373,465.3
7374,568.36
7375,534.82
7376,572.31
7377,465.3
7378,388.81
7379,340.45
7380,274.26
7381,534.82
7382,388.81
7383,382.45
7384,403.61
7385,401.66
7386,484.49
7387,534.82
7388,403.61
7389,484.49
7390,456.48
7391,319.81
7392,388.81
7393,388.81
7394,403.61
7395,388.81
7396,319.81
7397,287.7
7398,326.7
7399,382.45
7400,401.66
7401,534.82
7402,456.48
7403,403.61
7404,456.48
7405,456.48
7406,521.17
7407,403.61
7408,403.61
7409,534.82
7410,521.17
7411,319.81
7412,388.81
7413,484.49
7414,340.45
7415,401.66
7416,401.66
7417,456.48
7418,326.7
7419,403.61
7420,568.36
7421,568.36
7422,725.52
7423,568.36
7424,484.49
7425,401.66
7426,401.66
7427,484.49
7428,403.61
7429,319.81
7430,401.66
7431,401.66
7432,521.17
7433,570.96
7434,702.14
7435,403.61
7436,484.49
7437,568.36
7438,403.61
7439,521.17
7440,382.45
7441,340.45
7442,274.26
7443,251.43
7444,319.81
7445,287.7
7446,403.61
7447,521.17
7448,484.49
7449,319.81
7450,401.66
7451,326.7
7452,403.61
7453,702.14
7454,456.48
7455,521.17
7456,465.3
7457,484.49
7458,617.82
7459,568.36
7460,403.61
7461,570.96
7462,403.61
7463,521.17
7464,465.3
7465,534.82
7466,403.61
7467,401.66
7468,465.3
7469,340.45
7470,521.17
7471,401.66
7472,401.66
7473,465.3
7474,682.21
7475,766.55
7476,725.52
7477,484.49
7478,465.3
7479,465.3
7480,484.49
7481,484.49
7482,572.31
7483,403.61
7484,484.49
7485,484.49
7486,388.81
7487,484.49
7488,401.66
7489,403.61
7490,388.81
7491,572.31
7492,521.17
7493,617.82
7494,568.36
7495,465.3
7496,484.49
7497,456.48
7498,401.66
7499,401.66
7500,534.82
7501,534.82
7502,521.17
7503,388.81
7504,388.81
7505,401.66
7506,388.81
7507,382.45
7508,274.26
7509,326.7
7510,274.26
7511,388.81
7512,388.81
7513,388.81
7514,340.45
7515,319.81
7516,340.45
7517,319.81
7518,340.45
7519,388.81
7520,401.66
7521,388.81
7522,456.48
7523,401.66
7524,382.45
7525,382.45
7526,319.81
7527,484.49
7528,521.17
7529,521.17
7530,570.96
7531,401.66
7532,326.7
7533,403.61
7534,456.48
7535,465.3
7536,534.82
7537,401.66
7538,521.17
7539,484.49
7540,568.36
7541,465.3
7542,403.61
7543,456.48
7544,401.66
7545,484.49
7546,465.3
7547,484.49
7548,382.45
7549,287.7
7550,235.84
7551,244.38
7552,340.45
7553,274.26
7554,340.45
7555,340.45
7556,382.45
7557,568.36
7558,403.61
7559,568.36
7560,570.96
7561,702.14
7562,568.36
7563,682.21
7564,570.96
7565,534.82
7566,521.17
7567,388.81
7568,401.66
7569,319.81
7570,388.81
7571,326.7
7572,484.49
7573,401.66
7574,456.48
7575,401.66
7576,456.48
7577,534.82
7578,521.17
7579,484.49
7580,456.48
7581,326.7
7582,382.45
7583,465.3
7584,401.66
7585,388.81
7586,484.49
7587,388.81
7588,388.81
7589,570.96
7590,382.45
7591,403.61
7592,403.61
7593,403.61
7594,388.81
7595,382.45
7596,568.36
7597,572.31
7598,403.61
7599,484.49
7600,388.81
7601,340.45
7602,388.81
7603,456.48
7604,401.66
7605,340.45
7606,340.45
7607,465.3
7608,484.49
7609,401.66
7610,388.81
7611,319.81
7612,388.81
7613,382.45
7614,382.45
7615,388.81
7616,388.81
7617,534.82
7618,403.61
7619,401.66
7620,382.45
7621,403.61
7622,456.48
7623,388.81
7624,484.49
7625,401.66
7626,382.45
7627,403.61
7628,401.66
7629,484.49
7630,388.81
7631,382.45
7632,382.45
7633,274.26
7634,521.17
7635,572.31
7636,382.45
7637,572.31
7638,465.3
7639,194.4
7640,570.96
7641,521.17
7642,728.63
7643,572.31
7644,534.82
7645,534.82
7646,382.45
7647,484.49
7648,572.31
7649,465.3
7650,521.17
7651,521.17
7652,568.36
7653,568.36
7654,521.17
7655,534.82
7656,521.17
7657,534.82
7658,725.52
7659,570.96
7660,534.82
7661,403.61
7662,403.61
7663,617.82
7664,456.48
7665,570.96
7666,521.17
7667,572.31
7668,465.3
7669,382.45
7670,401.66
7671,388.81
7672,403.61
7673,534.82
7674,403.61
7675,403.61
7676,388.81
7677,570.96
7678,568.36
7679,484.49
7680,340.45
7681,388.81
7682,456.48
7683,456.48
7684,326.7
7685,388.81
7686,388.81
7687,382.45
7688,287.7
7689,274.26
7690,326.7
7691,382.45
7692,319.81
7693,401.66
7694,382.45
7695,340.45
7696,382.45
7697,388.81
7698,326.7
7699,401.66
7700,484.49
7701,319.81
7702,382.45
7703,319.81
7704,340.45
7705,319.81
7706,319.81
7707,401.66
7708,534.82
7709,572.31
7710,388.81
7711,340.45
7712,266.49
7713,382.45
7714,401.66
7715,484.49
7716,287.7
7717,521.17
7718,403.61
7719,319.81
7720,388.81
7721,403.61
7722,465.3
7723,456.48
7724,382.45
7725,388.81
7726,319.81
7727,287.7
7728,218.02
7729,326.7
7730,274.26
7731,251.43
7732,287.7
7733,218.02
7734,102.96
7735,251.43
7736,266.49
7737,382.45
7738,340.45
7739,340.45
7740,207.65
7741,403.61
7742,465.3
7743,287.7
7744,319.81
7745,388.81
7746,388.81
7747,340.45
7748,251.43
7749,319.81
7750,235.84
7751,287.7
7752,382.45
7753,274.26
7754,266.49
7755,340.45
7756,274.26
7757,287.7
7758,235.84
7759,266.49
7760,274.26
7761,266.49
7762,244.38
7763,340.45
7764,326.7
7765,319.81
7766,251.43
7767,207.65
7768,388.81
7769,382.45
7770,388.81
7771,382.45
7772,340.45
7773,218.02
7774,326.7
7775,287.7
7776,319.81
7777,326.7
7778,319.81
7779,484.49
7780,484.49
7781,388.81
7782,340.45
7783,326.7
7784,266.49
7785,244.38
7786,340.45
7787,287.7
7788,401.66
7789,568.36
7790,326.7
7791,456.48
7792,401.66
7793,388.81
7794,319.81
7795,274.26
7796,319.81
7797,484.49
7798,382.45
7799,456.48
7800,572.31
7801,388.81
7802,465.3
7803,456.48
7804,401.66
7805,484.49
7806,484.49
7807,388.81
7808,484.49
7809,456.48
7810,456.48
7811,388.81
7812,244.38
7813,235.84
7814,319.81
7815,287.7
7816,484.49
7817,326.7
7818,244.38
7819,287.7
7820,287.7
7821,465.3
7822,521.17
7823,465.3
7824,570.96
7825,326.7
7826,456.48
7827,326.7
7828,401.66
7829,484.49
7830,521.17
7831,465.3
7832,456.48
7833,326.7
7834,401.66
7835,534.82
7836,484.49
7837,521.17
7838,388.81
7839,401.66
7840,388.81
7841,274.26
7842,326.7
7843,388.81
7844,388.81
7845,456.48
7846,401.66
7847,176.46
7848,287.7
7849,326.7
7850,207.65
7851,176.46
7852,235.84
7853,326.7
7854,274.26
7855,266.49
7856,326.7
7857,266.49
7858,218.02
7859,401.66
7860,465.3
7861,401.66
7862,403.61
7863,403.61
7864,484.49
7865,465.3
7866,465.3
7867,534.82
7868,484.49
7869,534.82
7870,534.82
7871,456.48
7872,534.82
7873,570.96
7874,521.17
7875,570.96
7876,521.17
7877,728.63
7878,534.82
7879,572.31
7880,456.48
7881,570.96
7882,725.52
7883,617.82
7884,534.82
7885,521.17
7886,534.82
7887,617.82
7888,766.55
7889,682.21
7890,766.55
7891,1132.71
7892,1096.95
7893,813.51
7894,915.5
7895,766.55
7896,949.53
7897,702.14
7898,893.91
7899,852.91
7900,852.91
7901,852.91
7902,728.63
7903,725.52
7904,766.55
7905,568.36
7906,682.21
7907,617.82
7908,915.5
7909,813.51
7910,728.63
7911,766.55
7912,1132.71
7913,852.91
7914,728.63
7915,766.55
7916,766.55
7917,915.5
7918,813.51
7919,534.82
7920,617.82
7921,465.3
7922,725.52
7923,702.14
7924,534.82
7925,534.82
7926,572.31
7927,570.96
7928,572.31
7929,568.36
7930,702.14
7931,572.31
7932,682.21
7933,484.49
7934,484.49
7935,465.3
7936,319.81
7937,465.3
7938,568.36
7939,617.82
7940,534.82
7941,572.31
7942,465.3
7943,534.82
7944,465.3
7945,484.49
7946,319.81
7947,160.08
7948,274.26
7949,176.46
7950,266.49
7951,287.7
7952,251.43
7953,274.26
7954,274.26
7955,326.7
7956,152.22
7957,207.65
7958,251.43
7959,235.84
7960,244.38
7961,176.46
7962,235.84
7963,235.84
7964,274.26
7965,274.26
7966,326.7
7967,521.17
7968,534.82
7969,456.48
7970,456.48
7971,484.49
7972,401.66
7973,484.49
7974,388.81
7975,521.17
7976,521.17
7977,521.17
7978,534.82
7979,534.82
7980,570.96
7981,534.82
7982,403.61
7983,484.49
7984,456.48
7985,465.3
7986,388.81
7987,403.61
7988,465.3
7989,340.45
7990,382.45
7991,484.49
7992,534.82
7993,403.61
7994,521.17
7995,388.81
7996,388.81
7997,388.81
7998,403.61
7999,401.66
8000,388.81
8001,319.81
8002,456.48
8003,484.49
8004,465.3
8005,484.49
8006,465.3
8007,382.45
8008,326.7
8009,382.45
8010,319.81
8011,319.81
8012,319.81
8013,274.26
8014,382.45
8015,388.81
8016,244.38
8017,176.46
8018,251.43
8019,218.02
8020,235.84
8021,340.45
8022,484.49
8023,484.49
8024,521.17
8025,521.17
8026,568.36
8027,465.3
8028,570.96
8029,465.3
8030,465.3
8031,484.49
8032,465.3
8033,388.81
8034,388.81
8035,403.61
8036,403.61
8037,403.61
8038,388.81
8039,388.81
8040,401.66
8041,388.81
8042,388.81
8043,218.02
8044,251.43
8045,218.02
8046,287.7
8047,340.45
8048,319.81
8049,218.02
8050,274.26
8051,274.26
8052,340.45
8053,572.31
8054,484.49
8055,340.45
8056,326.7
8057,319.81
8058,287.7
8059,388.81
8060,326.7
8061,235.84
8062,266.49
8063,521.17
8064,401.66
8065,382.45
8066,274.26
8067,326.7
8068,319.81
8069,382.45
8070,266.49
8071,235.84
8072,266.49
8073,244.38
8074,340.45
8075,287.7
8076,326.7
8077,484.49
8078,382.45
8079,403.61
8080,484.49
8081,401.66
8082,465.3
8083,388.81
8084,403.61
8085,340.45
8086,388.81
8087,465.3
8088,572.31
8089,382.45
8090,484.49
8091,319.81
8092,218.02
8093,319.81
8094,287.7
8095,388.81
8096,484.49
8097,326.7
8098,340.45
8099,274.26
8100,456.48
8101,266.49
8102,319.81
8103,287.7
8104,326.7
8105,244.38
8106,319.81
8107,266.49
8108,340.45
8109,235.84
8110,251.43
8111,235.84
8112,287.7
8113,274.26
8114,340.45
