row_index,WTUR.converterMainBreakerCount
3411,976501400.0000001
3412,976501400.0000001
3413,976501400.0000001
3414,976501400.0000001
3415,976501400.0000001
3416,976501400.0000001
3417,976501400.0000001
3418,976501400.0000001
3419,976501400.0000001
3420,976501400.0000001
3421,976501400.0000001
3422,976501400.0000001
3423,976501400.0000001
3424,976501400.0000001
3425,976501400.0000001
3426,976501400.0000001
3427,976501400.0000001
3428,976501400.0000001
3429,976501400.0000001
3430,976501400.0000001
3431,976501400.0000001
3432,976501400.0000001
3433,976501400.0000001
3434,976501400.0000001
3435,976501400.0000001
3436,976501400.0000001
3437,976501400.0000001
3438,976501400.0000001
3439,976501400.0000001
3440,976501400.0000001
3441,976501400.0000001
3442,976501400.0000001
3443,976501400.0000001
3444,976501400.0000001
3445,976501400.0000001
3446,976501400.0000001
3447,976501400.0000001
3448,976501400.0000001
3449,976501400.0000001
3450,976501400.0000001
3451,976501400.0000001
3452,976501400.0000001
3453,976501400.0000001
3454,976501400.0000001
3455,976501400.0000001
3456,976501400.0000001
3457,976501400.0000001
3458,976501400.0000001
3459,976501400.0000001
3460,976501400.0000001
3461,976501400.0000001
3462,976501400.0000001
3463,976501400.0000001
3464,976501400.0000001
3465,976501400.0000001
3466,976501400.0000001
3467,976501400.0000001
3468,976501400.0000001
3469,976501400.0000001
3470,976501400.0000001
3471,976501400.0000001
3472,976501400.0000001
3473,976501400.0000001
3474,976501400.0000001
3475,976501400.0000001
3476,976501400.0000001
3477,976501400.0000001
3478,976501400.0000001
3479,976501400.0000001
3480,976501400.0000001
3481,976501400.0000001
3482,976501400.0000001
3483,976501400.0000001
3484,976501400.0000001
3485,976501400.0000001
3486,976501400.0000001
3487,976501400.0000001
3488,976501400.0000001
3489,976501400.0000001
3490,976501400.0000001
3491,976501400.0000001
3492,976501400.0000001
3493,976501400.0000001
3494,976501400.0000001
3495,976501400.0000001
3496,976501400.0000001
3497,976501400.0000001
3498,976501400.0000001
3499,976501400.0000001
3500,976501400.0000001
3501,976501400.0000001
3502,976501400.0000001
3503,976501400.0000001
3504,976501400.0000001
3505,976501400.0000001
3506,976501400.0000001
3507,976501400.0000001
3508,976501400.0000001
3509,976501400.0000001
3510,976501400.0000001
3511,976501400.0000001
3512,976501400.0000001
3513,976501400.0000001
3514,976501400.0000001
3515,976501400.0000001
3516,976501400.0000001
3517,976501400.0000001
3518,976501400.0000001
3519,976501400.0000001
3520,976501400.0000001
3521,976501400.0000001
3522,976501400.0000001
3523,976501400.0000001
3524,976501400.0000001
3525,976501400.0000001
3526,976501400.0000001
3527,976501400.0000001
3528,976501400.0000001
3529,976501400.0000001
3530,976501400.0000001
3531,976501400.0000001
3532,976501400.0000001
3533,976501400.0000001
3534,976501400.0000001
3535,976501400.0000001
3536,976501400.0000001
3537,976501400.0000001
3538,976501400.0000001
3539,976501400.0000001
3540,976501400.0000001
3541,976501400.0000001
3542,976501400.0000001
3543,976501400.0000001
3544,976501400.0000001
3545,976501400.0000001
3546,976501400.0000001
3547,976501400.0000001
3548,976501400.0000001
3549,976501400.0000001
3550,976501400.0000001
3551,976501400.0000001
3552,976501400.0000001
3553,976501400.0000001
3554,976501400.0000001
3555,976501400.0000001
3556,976501400.0000001
3557,976501400.0000001
3558,976501400.0000001
3559,976501400.0000001
3560,976501400.0000001
3561,976501400.0000001
3562,976501400.0000001
3563,976501400.0000001
3564,976501400.0000001
3565,976501400.0000001
3566,976501400.0000001
3567,976501400.0000001
3568,976501400.0000001
3569,976501400.0000001
3570,976501400.0000001
3571,976501400.0000001
3572,976501400.0000001
3573,976501400.0000001
3574,976501400.0000001
3575,976501400.0000001
3576,976501400.0000001
3577,976501400.0000001
3578,976501400.0000001
3579,976501400.0000001
3580,976501400.0000001
3581,976501400.0000001
3582,976501400.0000001
3583,976501400.0000001
3584,976501400.0000001
3585,976501400.0000001
3586,976501400.0000001
3587,976501400.0000001
3588,976501400.0000001
3589,976501400.0000001
3590,976501400.0000001
3591,976501400.0000001
3592,976501400.0000001
3593,976501400.0000001
3594,976501400.0000001
3595,976501400.0000001
3596,976501400.0000001
3597,976501400.0000001
3598,976501400.0000001
3599,976501400.0000001
3600,976501400.0000001
3601,976501400.0000001
3602,976501400.0000001
3603,976501400.0000001
3604,976501400.0000001
3605,976501400.0000001
3606,976501400.0000001
3607,976501400.0000001
3608,976501400.0000001
3609,976501400.0000001
3610,976501400.0000001
3611,976501400.0000001
3612,976501400.0000001
3613,976501400.0000001
3614,976501400.0000001
3615,976501400.0000001
3616,976501400.0000001
3617,976501400.0000001
3618,976501400.0000001
3619,976501400.0000001
3620,976501400.0000001
3621,976501400.0000001
3622,976501400.0000001
3623,976501400.0000001
3624,976501400.0000001
3625,976501400.0000001
3626,976501400.0000001
3627,976501400.0000001
3628,976501400.0000001
3629,976501400.0000001
3630,976501400.0000001
3631,976501400.0000001
3632,976501400.0000001
3633,976501400.0000001
3634,976501400.0000001
3635,976501400.0000001
3636,976501400.0000001
3637,976501400.0000001
3638,976501400.0000001
3639,976501400.0000001
3640,976501400.0000001
3641,976501400.0000001
3642,976501400.0000001
3643,976501400.0000001
3644,976501400.0000001
3645,976501400.0000001
3646,976501400.0000001
3647,976501400.0000001
3648,976501400.0000001
3649,976501400.0000001
3650,976501400.0000001
3651,976501400.0000001
3652,976501400.0000001
3653,976501400.0000001
3654,976501400.0000001
3655,976501400.0000001
3656,976501400.0000001
3657,976501400.0000001
3658,976501400.0000001
3659,976501400.0000001
3660,976501400.0000001
3661,976501400.0000001
3662,976501400.0000001
3663,976501400.0000001
3664,976501400.0000001
3665,976501400.0000001
3666,976501400.0000001
3667,976501400.0000001
3668,976501400.0000001
3669,976501400.0000001
3670,976501400.0000001
3671,976501400.0000001
3672,976501400.0000001
3673,976501400.0000001
3674,976501400.0000001
3675,976501400.0000001
3676,976501400.0000001
3677,976501400.0000001
3678,976501400.0000001
3679,976501400.0000001
3680,976501400.0000001
3681,976501400.0000001
3682,976501400.0000001
3683,976501400.0000001
3684,976501400.0000001
3685,976501400.0000001
3686,976501400.0000001
3687,976501400.0000001
3688,976501400.0000001
3689,976501400.0000001
3690,976501400.0000001
3691,976501400.0000001
3692,976501400.0000001
3693,976501400.0000001
3694,976501400.0000001
3695,976501400.0000001
3696,976501400.0000001
3697,976501400.0000001
3698,976501400.0000001
3699,976501400.0000001
3700,976501400.0000001
3701,976501400.0000001
3702,976501400.0000001
3703,976501400.0000001
3704,976501400.0000001
3705,976501400.0000001
3706,976501400.0000001
3707,976501400.0000001
3708,976501400.0000001
3709,976501400.0000001
3710,976501400.0000001
3711,976501400.0000001
3712,976501400.0000001
3713,976501400.0000001
3714,976501400.0000001
3715,976501400.0000001
3716,976501400.0000001
3717,976501400.0000001
3718,976501400.0000001
3719,976501400.0000001
3720,976501400.0000001
3721,976501400.0000001
3722,976501400.0000001
3723,976501400.0000001
3724,976501400.0000001
3725,976501400.0000001
3726,976501400.0000001
3727,976501400.0000001
3728,976501400.0000001
3729,976501400.0000001
3730,976501400.0000001
3731,976501400.0000001
3732,976501400.0000001
3733,976501400.0000001
3734,976501400.0000001
3735,976501400.0000001
3736,976501400.0000001
3737,976501400.0000001
3738,976501400.0000001
3739,976501400.0000001
3740,976501400.0000001
3741,976501400.0000001
3742,976501400.0000001
3743,976501400.0000001
3744,976501400.0000001
3745,976501400.0000001
3746,976501400.0000001
3747,976501400.0000001
3748,976501400.0000001
3749,976501400.0000001
3750,976501400.0000001
3751,976501400.0000001
3752,976501400.0000001
3753,976501400.0000001
3754,976501400.0000001
3755,976501400.0000001
3756,976501400.0000001
3757,976501400.0000001
3758,976501400.0000001
3759,976501400.0000001
3760,976501400.0000001
3761,976501400.0000001
3762,976501400.0000001
3763,976501400.0000001
3764,976501400.0000001
3765,976501400.0000001
3766,976501400.0000001
3767,976501400.0000001
3768,976501400.0000001
3769,976501400.0000001
3770,976501400.0000001
3771,976501400.0000001
3772,976501400.0000001
3773,976501400.0000001
3774,976501400.0000001
3775,976501400.0000001
3776,976501400.0000001
3777,976501400.0000001
3778,976501400.0000001
3779,976501400.0000001
3780,976501400.0000001
3781,976501400.0000001
3782,976501400.0000001
3783,976501400.0000001
3784,976501400.0000001
3785,976501400.0000001
3786,976501400.0000001
3787,976501400.0000001
3788,976501400.0000001
3789,976501400.0000001
3790,976501400.0000001
3791,976501400.0000001
3792,976501400.0000001
3793,976501400.0000001
3794,976501400.0000001
3795,976501400.0000001
3796,976501400.0000001
3797,976501400.0000001
3798,976501400.0000001
3799,976501400.0000001
3800,976501400.0000001
3801,976501400.0000001
3802,976501400.0000001
3803,976501400.0000001
3804,976501400.0000001
3805,976501400.0000001
3806,976501400.0000001
3807,976501400.0000001
3808,976501400.0000001
3809,976501400.0000001
3810,976501400.0000001
3811,976501400.0000001
3812,976501400.0000001
3813,976501400.0000001
3814,976501400.0000001
3815,976501400.0000001
3816,976501400.0000001
3817,976501400.0000001
3818,976501400.0000001
3819,976501400.0000001
3820,976501400.0000001
3821,976501400.0000001
3822,976501400.0000001
3823,976501400.0000001
3824,976501400.0000001
3825,976501400.0000001
3826,976501400.0000001
3827,976501400.0000001
3828,976501400.0000001
3829,976501400.0000001
3830,976501400.0000001
3831,976501400.0000001
3832,976501400.0000001
3833,976501400.0000001
3834,976501400.0000001
3835,976501400.0000001
3836,976501400.0000001
3837,976501400.0000001
3838,976501400.0000001
3839,976501400.0000001
3840,976501400.0000001
3841,976501400.0000001
3842,976501400.0000001
3843,976501400.0000001
3844,976501400.0000001
3845,976501400.0000001
3846,976501400.0000001
3847,976501400.0000001
3848,976501400.0000001
3849,976501400.0000001
3850,976501400.0000001
3851,976501400.0000001
3852,976501400.0000001
3853,976501400.0000001
3854,976501400.0000001
3855,976501400.0000001
3856,976501400.0000001
3857,976501400.0000001
3858,976501400.0000001
3859,976501400.0000001
3860,976501400.0000001
3861,976501400.0000001
3862,976501400.0000001
3863,976501400.0000001
3864,976501400.0000001
3865,976501400.0000001
3866,976501400.0000001
3867,976501400.0000001
3868,976501400.0000001
3869,976501400.0000001
3870,976501400.0000001
3871,976501400.0000001
3872,976501400.0000001
3873,976501400.0000001
3874,976501400.0000001
3875,976501400.0000001
3876,976501400.0000001
3877,976501400.0000001
3878,976501400.0000001
3879,976501400.0000001
3880,976501400.0000001
3881,976501400.0000001
3882,976501400.0000001
3883,976501400.0000001
3884,976501400.0000001
3885,976501400.0000001
3886,976501400.0000001
3887,976501400.0000001
3888,976501400.0000001
3889,976501400.0000001
3890,976501400.0000001
3891,976501400.0000001
3892,976501400.0000001
3893,976501400.0000001
3894,976501400.0000001
3895,976501400.0000001
3896,976501400.0000001
3897,976501400.0000001
3898,976501400.0000001
3899,976501400.0000001
3900,976501400.0000001
3901,976501400.0000001
3902,976501400.0000001
3903,976501400.0000001
3904,976501400.0000001
3905,976501400.0000001
3906,976501400.0000001
3907,976501400.0000001
3908,976501400.0000001
3909,976501400.0000001
3910,976501400.0000001
3911,976501400.0000001
3912,976501400.0000001
3913,976501400.0000001
3914,976501400.0000001
3915,976501400.0000001
3916,976501400.0000001
3917,976501400.0000001
3918,976501400.0000001
3919,976501400.0000001
3920,976501400.0000001
3921,976501400.0000001
3922,976501400.0000001
3923,976501400.0000001
3924,976501400.0000001
3925,976501400.0000001
3926,976501400.0000001
3927,976501400.0000001
3928,976501400.0000001
3929,976501400.0000001
3930,976501400.0000001
3931,976501400.0000001
3932,976501400.0000001
3933,976501400.0000001
3934,976501400.0000001
3935,976501400.0000001
3936,976501400.0000001
3937,976501400.0000001
3938,976501400.0000001
3939,976501400.0000001
3940,976501400.0000001
3941,976501400.0000001
3942,976501400.0000001
3943,976501400.0000001
3944,976501400.0000001
3945,976501400.0000001
3946,976501400.0000001
3947,976501400.0000001
3948,976501400.0000001
3949,976501400.0000001
3950,976501400.0000001
3951,976501400.0000001
3952,976501400.0000001
3953,976501400.0000001
3954,976501400.0000001
3955,976501400.0000001
3956,976501400.0000001
3957,976501400.0000001
3958,976501400.0000001
3959,976501400.0000001
3960,976501400.0000001
3961,976501400.0000001
3962,976501400.0000001
3963,976501400.0000001
3964,976501400.0000001
3965,976501400.0000001
3966,976501400.0000001
3967,976501400.0000001
3968,976501400.0000001
3969,976501400.0000001
3970,976501400.0000001
3971,976501400.0000001
3972,976501400.0000001
3973,976501400.0000001
3974,976501400.0000001
3975,976501400.0000001
3976,976501400.0000001
3977,976501400.0000001
3978,976501400.0000001
3979,976501400.0000001
3980,976501400.0000001
3981,976501400.0000001
3982,976501400.0000001
3983,976501400.0000001
3984,976501400.0000001
3985,976501400.0000001
3986,976501400.0000001
3987,976501400.0000001
3988,976501400.0000001
3989,976501400.0000001
3990,976501400.0000001
3991,976501400.0000001
3992,976501400.0000001
3993,976501400.0000001
3994,976501400.0000001
3995,976501400.0000001
3996,976501400.0000001
3997,976501400.0000001
3998,976501400.0000001
3999,976501400.0000001
4000,976501400.0000001
4001,976501400.0000001
4002,976501400.0000001
4003,976501400.0000001
4004,976501400.0000001
4005,976501400.0000001
4006,976501400.0000001
4007,976501400.0000001
4008,976501400.0000001
4009,976501400.0000001
4010,976501400.0000001
4011,976501400.0000001
4012,976501400.0000001
4013,976501400.0000001
4014,976501400.0000001
4015,976501400.0000001
4016,976501400.0000001
4017,976501400.0000001
4018,976501400.0000001
4019,976501400.0000001
4020,976501400.0000001
4021,976501400.0000001
4022,976501400.0000001
4023,976501400.0000001
4024,976501400.0000001
4025,976501400.0000001
4026,976501400.0000001
4027,976501400.0000001
4028,976501400.0000001
4029,976501400.0000001
4030,976501400.0000001
4031,976501400.0000001
4032,976501400.0000001
4033,976501400.0000001
4034,976501400.0000001
4035,976501400.0000001
4036,976501400.0000001
4037,976501400.0000001
4038,976501400.0000001
4039,976501400.0000001
4040,976501400.0000001
4041,976501400.0000001
4042,976501400.0000001
4043,976501400.0000001
4044,976501400.0000001
4045,976501400.0000001
4046,976501400.0000001
4047,976501400.0000001
4048,976501400.0000001
4049,976501400.0000001
4050,976501400.0000001
4051,976501400.0000001
4052,976501400.0000001
4053,976501400.0000001
4054,976501400.0000001
4055,976501400.0000001
4056,976501400.0000001
4057,976501400.0000001
4058,976501400.0000001
4059,976501400.0000001
4060,976501400.0000001
4061,976501400.0000001
4062,976501400.0000001
4063,976501400.0000001
4064,976501400.0000001
4065,976501400.0000001
4066,976501400.0000001
4067,976501400.0000001
4068,976501400.0000001
4069,976501400.0000001
4070,976501400.0000001
4071,976501400.0000001
4072,976501400.0000001
4073,976501400.0000001
4074,976501400.0000001
4075,976501400.0000001
4076,976501400.0000001
4077,976501400.0000001
4078,976501400.0000001
4079,976501400.0000001
4080,976501400.0000001
4081,976501400.0000001
4082,976501400.0000001
4083,976501400.0000001
4084,976501400.0000001
4085,976501400.0000001
4086,976501400.0000001
4087,976501400.0000001
4088,976501400.0000001
4089,976501400.0000001
4090,976501400.0000001
4091,976501400.0000001
4092,976501400.0000001
4093,976501400.0000001
4094,976501400.0000001
4095,976501400.0000001
4096,976501400.0000001
4097,976501400.0000001
4098,976501400.0000001
4099,976501400.0000001
4100,976501400.0000001
4101,976501400.0000001
4102,976501400.0000001
4103,976501400.0000001
4104,976501400.0000001
4105,976501400.0000001
4106,976501400.0000001
4107,976501400.0000001
4108,976501400.0000001
4109,976501400.0000001
4110,976501400.0000001
4111,976501400.0000001
4112,976501400.0000001
4113,976501400.0000001
4114,976501400.0000001
4115,976501400.0000001
4116,976501400.0000001
4117,976501400.0000001
4118,976501400.0000001
4119,976501400.0000001
4120,976501400.0000001
4121,976501400.0000001
4122,976501400.0000001
4123,976501400.0000001
4124,976501400.0000001
4125,976501400.0000001
4126,976501400.0000001
4127,976501400.0000001
4128,976501400.0000001
4129,976501400.0000001
4130,976501400.0000001
4131,976501400.0000001
4132,976501400.0000001
4133,976501400.0000001
4134,976501400.0000001
4135,976501400.0000001
4136,976501400.0000001
4137,976501400.0000001
4138,976501400.0000001
4139,976501400.0000001
4140,976501400.0000001
4141,976501400.0000001
4142,976501400.0000001
4143,976501400.0000001
4144,976501400.0000001
4145,976501400.0000001
4146,976501400.0000001
4147,976501400.0000001
4148,976501400.0000001
4149,976501400.0000001
4150,976501400.0000001
4151,976501400.0000001
4152,976501400.0000001
4153,976501400.0000001
4154,976501400.0000001
4155,976501400.0000001
4156,976501400.0000001
4157,976501400.0000001
4158,976501400.0000001
4159,976501400.0000001
4160,976501400.0000001
4161,976501400.0000001
4162,976501400.0000001
4163,976501400.0000001
4164,976501400.0000001
4165,976501400.0000001
4166,976501400.0000001
4167,976501400.0000001
4168,976501400.0000001
4169,976501400.0000001
4170,976501400.0000001
4171,976501400.0000001
4172,976501400.0000001
4173,976501400.0000001
4174,976501400.0000001
4175,976501400.0000001
4176,976501400.0000001
4177,976501400.0000001
4178,976501400.0000001
4179,976501400.0000001
4180,976501400.0000001
4181,976501400.0000001
4182,976501400.0000001
4183,976501400.0000001
4184,976501400.0000001
4185,976501400.0000001
4186,976501400.0000001
4187,976501400.0000001
4188,976501400.0000001
4189,976501400.0000001
4190,976501400.0000001
4191,976501400.0000001
4192,976501400.0000001
4193,976501400.0000001
4194,976501400.0000001
4195,976501400.0000001
4196,976501400.0000001
4197,976501400.0000001
4198,976501400.0000001
4199,976501400.0000001
4200,976501400.0000001
4201,976501400.0000001
4202,976501400.0000001
4203,976501400.0000001
4204,976501400.0000001
4205,976501400.0000001
4206,976501400.0000001
4207,976501400.0000001
4208,976501400.0000001
4209,976501400.0000001
4210,976501400.0000001
4211,976501400.0000001
4212,976501400.0000001
4213,976501400.0000001
4214,976501400.0000001
4215,976501400.0000001
4216,976501400.0000001
4217,976501400.0000001
4218,976501400.0000001
4219,976501400.0000001
4220,976501400.0000001
4221,976501400.0000001
4222,976501400.0000001
4223,976501400.0000001
4224,976501400.0000001
4225,976501400.0000001
4226,976501400.0000001
4227,976501400.0000001
4228,976501400.0000001
4229,976501400.0000001
4230,976501400.0000001
4231,976501400.0000001
4232,976501400.0000001
4233,976501400.0000001
4234,976501400.0000001
4235,976501400.0000001
4236,976501400.0000001
4237,976501400.0000001
4238,976501400.0000001
4239,976501400.0000001
4240,976501400.0000001
4241,976501400.0000001
4242,976501400.0000001
4243,976501400.0000001
4244,976501400.0000001
4245,976501400.0000001
4246,976501400.0000001
4247,976501400.0000001
4248,976501400.0000001
4249,976501400.0000001
4250,976501400.0000001
4251,976501400.0000001
4252,976501400.0000001
4253,976501400.0000001
4254,976501400.0000001
4255,976501400.0000001
4256,976501400.0000001
4257,976501400.0000001
4258,976501400.0000001
4259,976501400.0000001
4260,976501400.0000001
4261,976501400.0000001
4262,976501400.0000001
4263,976501400.0000001
4264,976501400.0000001
4265,976501400.0000001
4266,976501400.0000001
4267,976501400.0000001
4268,976501400.0000001
4269,976501400.0000001
4270,976501400.0000001
4271,976501400.0000001
4272,976501400.0000001
4273,976501400.0000001
4274,976501400.0000001
4275,976501400.0000001
4276,976501400.0000001
4277,976501400.0000001
4278,976501400.0000001
4279,976501400.0000001
4280,976501400.0000001
4281,976501400.0000001
4282,976501400.0000001
4283,976501400.0000001
4284,976501400.0000001
4285,976501400.0000001
4286,976501400.0000001
4287,976501400.0000001
4288,976501400.0000001
4289,976501400.0000001
4290,976501400.0000001
4291,976501400.0000001
4292,976501400.0000001
4293,976501400.0000001
4294,976501400.0000001
4295,976501400.0000001
4296,976501400.0000001
4297,976501400.0000001
4298,976501400.0000001
4299,976501400.0000001
4300,976501400.0000001
4301,976501400.0000001
4302,976501400.0000001
4303,976501400.0000001
4304,976501400.0000001
4305,976501400.0000001
4306,976501400.0000001
4307,976501400.0000001
4308,976501400.0000001
4309,976501400.0000001
4310,976501400.0000001
4311,976501400.0000001
4312,976501400.0000001
4313,976501400.0000001
4314,976501400.0000001
4315,976501400.0000001
4316,976501400.0000001
4317,976501400.0000001
4318,976501400.0000001
4319,976501400.0000001
4320,976501400.0000001
4321,976501400.0000001
4322,976501400.0000001
4323,976501400.0000001
4324,976501400.0000001
4325,976501400.0000001
4326,976501400.0000001
4327,976501400.0000001
4328,976501400.0000001
4329,976501400.0000001
4330,976501400.0000001
4331,976501400.0000001
4332,976501400.0000001
4333,976501400.0000001
4334,976501400.0000001
4335,976501400.0000001
4336,976501400.0000001
4337,976501400.0000001
4338,976501400.0000001
4339,976501400.0000001
4340,976501400.0000001
4341,976501400.0000001
4342,976501400.0000001
4343,976501400.0000001
4344,976501400.0000001
4345,976501400.0000001
4346,976501400.0000001
4347,976501400.0000001
4348,976501400.0000001
4349,976501400.0000001
4350,976501400.0000001
4351,976501400.0000001
4352,976501400.0000001
4353,976501400.0000001
4354,976501400.0000001
4355,976501400.0000001
4356,976501400.0000001
4357,976501400.0000001
4358,976501400.0000001
4359,976501400.0000001
4360,976501400.0000001
4361,976501400.0000001
4362,976501400.0000001
4363,976501400.0000001
4364,976501400.0000001
4365,976501400.0000001
4366,976501400.0000001
4367,976501400.0000001
4368,976501400.0000001
4369,976501400.0000001
4370,976501400.0000001
4371,976501400.0000001
4372,976501400.0000001
4373,976501400.0000001
4374,976501400.0000001
4375,976501400.0000001
4376,976501400.0000001
4377,976501400.0000001
4378,976501400.0000001
4379,976501400.0000001
4380,976501400.0000001
4381,976501400.0000001
4382,976501400.0000001
4383,976501400.0000001
4384,976501400.0000001
4385,976501400.0000001
4386,976501400.0000001
4387,976501400.0000001
4388,976501400.0000001
4389,976501400.0000001
4390,976501400.0000001
4391,976501400.0000001
4392,976501400.0000001
4393,976501400.0000001
4394,976501400.0000001
4395,976501400.0000001
4396,976501400.0000001
4397,976501400.0000001
4398,976501400.0000001
4399,976501400.0000001
4400,976501400.0000001
4401,976501400.0000001
4402,976501400.0000001
4403,976501400.0000001
4404,976501400.0000001
4405,976501400.0000001
4406,976501400.0000001
4407,976501400.0000001
4408,976501400.0000001
4409,976501400.0000001
4410,976501400.0000001
4411,976501400.0000001
4412,976501400.0000001
4413,976501400.0000001
4414,976501400.0000001
4415,976501400.0000001
4416,976501400.0000001
4417,976501400.0000001
4418,976501400.0000001
4419,976501400.0000001
4420,976501400.0000001
4421,976501400.0000001
4422,976501400.0000001
4423,976501400.0000001
4424,976501400.0000001
4425,976501400.0000001
4426,976501400.0000001
4427,976501400.0000001
4428,976501400.0000001
4429,976501400.0000001
4430,976501400.0000001
4431,976501400.0000001
4432,976501400.0000001
4433,976501400.0000001
4434,976501400.0000001
4435,976501400.0000001
4436,976501400.0000001
4437,976501400.0000001
4438,976501400.0000001
4439,976501400.0000001
4440,976501400.0000001
4441,976501400.0000001
4442,976501400.0000001
4443,976501400.0000001
4444,976501400.0000001
4445,976501400.0000001
4446,976501400.0000001
4447,976501400.0000001
4448,976501400.0000001
4449,976501400.0000001
4450,976501400.0000001
4451,976501400.0000001
4452,976501400.0000001
4453,976501400.0000001
4454,976501400.0000001
4455,976501400.0000001
4456,976501400.0000001
4457,976501400.0000001
4458,976501400.0000001
4459,976501400.0000001
4460,976501400.0000001
4461,976501400.0000001
4462,976501400.0000001
4463,976501400.0000001
4464,976501400.0000001
4465,976501400.0000001
4466,976501400.0000001
4467,976501400.0000001
4468,976501400.0000001
4469,976501400.0000001
4470,976501400.0000001
4471,976501400.0000001
4472,976501400.0000001
4473,976501400.0000001
4474,976501400.0000001
4475,976501400.0000001
4476,976501400.0000001
4477,976501400.0000001
4478,976501400.0000001
4479,976501400.0000001
4480,976501400.0000001
4481,976501400.0000001
4482,976501400.0000001
4483,976501400.0000001
4484,976501400.0000001
4485,976501400.0000001
4486,976501400.0000001
4487,976501400.0000001
4488,976501400.0000001
4489,976501400.0000001
4490,976501400.0000001
4491,976501400.0000001
4492,976501400.0000001
4493,976501400.0000001
4494,976501400.0000001
4495,976501400.0000001
4496,976501400.0000001
4497,976501400.0000001
4498,976501400.0000001
4499,976501400.0000001
4500,976501400.0000001
4501,976501400.0000001
4502,976501400.0000001
4503,976501400.0000001
4504,976501400.0000001
4505,976501400.0000001
4506,976501400.0000001
4507,976501400.0000001
4508,976501400.0000001
4509,976501400.0000001
4510,976501400.0000001
4511,976501400.0000001
4512,976501400.0000001
4513,976501400.0000001
4514,976501400.0000001
4515,976501400.0000001
4516,976501400.0000001
4517,976501400.0000001
4518,976501400.0000001
4519,976501400.0000001
4520,976501400.0000001
4521,976501400.0000001
4522,976501400.0000001
4523,976501400.0000001
4524,976501400.0000001
4525,976501400.0000001
4526,976501400.0000001
4527,976501400.0000001
4528,976501400.0000001
4529,976501400.0000001
4530,976501400.0000001
4531,976501400.0000001
4532,976501400.0000001
4533,976501400.0000001
4534,976501400.0000001
4535,976501400.0000001
4536,976501400.0000001
4537,976501400.0000001
4538,976501400.0000001
4539,976501400.0000001
4540,976501400.0000001
4541,976501400.0000001
4542,976501400.0000001
4543,976501400.0000001
4544,976501400.0000001
4545,976501400.0000001
4546,976501400.0000001
4547,976501400.0000001
4548,976501400.0000001
4549,976501400.0000001
4550,976501400.0000001
4551,976501400.0000001
4552,976501400.0000001
4553,976501400.0000001
4554,976501400.0000001
4555,976501400.0000001
4556,976501400.0000001
4557,976501400.0000001
4558,976501400.0000001
4559,976501400.0000001
4560,976501400.0000001
4561,976501400.0000001
4562,976501400.0000001
4563,976501400.0000001
4564,976501400.0000001
4565,976501400.0000001
4566,976501400.0000001
4567,976501400.0000001
4568,976501400.0000001
4569,976501400.0000001
4570,976501400.0000001
4571,976501400.0000001
4572,976501400.0000001
4573,976501400.0000001
4574,976501400.0000001
4575,976501400.0000001
4576,976501400.0000001
4577,976501400.0000001
4578,976501400.0000001
4579,976501400.0000001
4580,976501400.0000001
4581,976501400.0000001
4582,976501400.0000001
4583,976501400.0000001
4584,976501400.0000001
4585,976501400.0000001
4586,976501400.0000001
4587,976501400.0000001
4588,976501400.0000001
4589,976501400.0000001
4590,976501400.0000001
4591,976501400.0000001
4592,976501400.0000001
4593,976501400.0000001
4594,976501400.0000001
4595,976501400.0000001
4596,976501400.0000001
4597,976501400.0000001
4598,976501400.0000001
4599,976501400.0000001
4600,976501400.0000001
4601,976501400.0000001
4602,976501400.0000001
4603,976501400.0000001
4604,976501400.0000001
4605,976501400.0000001
4606,976501400.0000001
4607,976501400.0000001
4608,976501400.0000001
4609,976501400.0000001
4610,976501400.0000001
4611,976501400.0000001
4612,976501400.0000001
4613,976501400.0000001
4614,976501400.0000001
4615,976501400.0000001
4616,976501400.0000001
4617,976501400.0000001
4618,976501400.0000001
4619,976501400.0000001
4620,976501400.0000001
4621,976501400.0000001
4622,976501400.0000001
4623,976501400.0000001
4624,976501400.0000001
4625,976501400.0000001
4626,976501400.0000001
4627,976501400.0000001
4628,976501400.0000001
4629,976501400.0000001
4630,976501400.0000001
4631,976501400.0000001
4632,976501400.0000001
4633,976501400.0000001
4634,976501400.0000001
4635,976501400.0000001
4636,976501400.0000001
4637,976501400.0000001
4638,976501400.0000001
4639,976501400.0000001
4640,976501400.0000001
4641,976501400.0000001
4642,976501400.0000001
4643,976501400.0000001
4644,976501400.0000001
4645,976501400.0000001
4646,976501400.0000001
4647,976501400.0000001
4648,976501400.0000001
4649,976501400.0000001
4650,976501400.0000001
4651,976501400.0000001
4652,976501400.0000001
4653,976501400.0000001
4654,976501400.0000001
4655,976501400.0000001
4656,976501400.0000001
4657,976501400.0000001
4658,976501400.0000001
4659,976501400.0000001
4660,976501400.0000001
4661,976501400.0000001
4662,976501400.0000001
4663,976501400.0000001
4664,976501400.0000001
4665,976501400.0000001
4666,976501400.0000001
4667,976501400.0000001
4668,976501400.0000001
4669,976501400.0000001
4670,976501400.0000001
4671,976501400.0000001
4672,976501400.0000001
4673,976501400.0000001
4674,976501400.0000001
4675,976501400.0000001
4676,976501400.0000001
4677,976501400.0000001
4678,976501400.0000001
4679,976501400.0000001
4680,976501400.0000001
