row_index,WGEN.Conver_DC_Volt_negative
5342,-548.25
5343,-548.25
5344,-547.57
5345,-548.25
5346,-548.6
5347,-547.57
5348,-548.6
5349,-547.57
5350,-547.57
5351,-548.25
5352,-548.6
5353,-546.89
5354,-547.57
5355,-548.25
5356,-547.57
5357,-548.6
5358,-547.23
5359,-548.25
5360,-547.57
5361,-546.89
5362,-548.25
5363,-548.25
5364,-547.57
5365,-548.25
5366,-548.6
5367,-549.28
5368,-549.62
5369,-549.28
5370,-548.94
5371,-548.94
5372,-549.28
5373,-550.65
5374,-550.65
5375,-549.62
5376,-549.62
5377,-549.62
5378,-549.96
5379,-549.62
5380,-549.96
5381,-549.28
5382,-549.96
5383,-549.28
5384,-549.28
5385,-549.28
5386,-549.96
5387,-549.96
5388,-548.94
5389,-549.96
5390,-549.62
5391,-549.28
5392,-549.62
5393,-549.62
5394,-549.96
5395,-548.94
5396,-549.62
5397,-549.62
5398,-549.96
5399,-550.65
5400,-550.65
5401,-549.96
5402,-549.96
5403,-549.62
5404,-549.28
5405,-549.28
5406,-549.62
5407,-548.94
5408,-549.96
5409,-549.62
5410,-549.62
5411,-549.62
5412,-549.62
5413,-549.28
5414,-549.28
5415,-549.96
5416,-549.28
5417,-550.65
5418,-549.62
5419,-549.96
5420,-549.28
5421,-549.28
5422,-549.62
5423,-549.62
5424,-549.96
5425,-548.94
5426,-549.62
5427,-549.28
5428,-549.28
5429,-549.28
5430,-549.62
5431,-549.96
5432,-550.65
5433,-549.96
5434,-549.96
5435,-549.28
5436,-549.62
5437,-549.96
5438,-549.96
5439,-549.96
5440,-549.62
5441,-549.28
5442,-549.96
5443,-550.99
5444,-549.96
5445,-549.96
5446,-549.62
5447,-549.96
5448,-549.96
5449,-549.28
5450,-550.65
5451,-549.28
5452,-549.28
5453,-550.65
5454,-550.65
5455,-549.96
5456,-549.96
5457,-549.96
5458,-549.28
5459,-548.6
5460,-549.62
5461,-549.62
5462,-549.96
5463,-549.28
5464,-549.96
5465,-550.65
5466,-549.62
5467,-549.96
5468,-549.62
5469,-549.62
5470,-549.62
5471,-549.62
5472,-548.94
5473,-549.28
5474,-549.62
5475,-549.96
5476,-549.62
5477,-549.62
5478,-549.96
5479,-550.65
5480,-550.65
5481,-549.62
5482,-549.28
5483,-549.96
5484,-548.6
5485,-549.28
5486,-549.28
5487,-548.6
5488,-548.94
5489,-548.94
5490,-549.28
5491,-549.96
5492,-549.96
5493,-549.28
5494,-549.28
5495,-549.28
5496,-548.94
5497,-548.94
5498,-549.28
5499,-549.96
5500,-549.28
5501,-548.94
5502,-548.94
5503,-549.62
5504,-549.96
5505,-549.62
5506,-549.28
5507,-549.28
5508,-549.28
5509,-549.62
5510,-549.62
5511,-549.28
5512,-548.94
5513,-548.94
5514,-549.28
5515,-549.62
5516,-549.28
5517,-548.94
5518,-549.28
5519,-549.28
5520,-549.28
5521,-549.28
5522,-548.94
5523,-548.94
5524,-548.6
5525,-548.94
5526,-548.94
5527,-549.28
5528,-548.94
5529,-549.96
5530,-549.28
5531,-549.28
5532,-549.28
5533,-548.94
5534,-548.6
5535,-548.6
5536,-548.25
5537,-548.94
5538,-548.94
5539,-548.25
5540,-548.25
5541,-548.94
5542,-548.94
5543,-548.94
5544,-548.25
5545,-548.25
5546,-548.94
5547,-548.94
5548,-548.94
5549,-548.94
5550,-548.94
5551,-548.6
5552,-548.25
5553,-548.94
5554,-548.94
5555,-548.94
5556,-548.6
5557,-548.94
5558,-548.6
5559,-548.6
5560,-548.94
5561,-549.28
5562,-549.62
5563,-549.62
5564,-550.99
5565,-550.65
5566,-549.62
5567,-549.62
5568,-549.96
5569,-549.28
5570,-548.94
5571,-548.94
5572,-548.6
5573,-548.94
5574,-549.28
5575,-547.57
5576,-548.94
5577,-548.6
5578,-548.25
5579,-548.25
5580,-548.6
5581,-548.25
5582,-548.25
5583,-548.25
5584,-548.94
5585,-548.6
5586,-547.23
5587,-548.6
5588,-548.6
5589,-548.25
5590,-548.25
5591,-547.57
5592,-548.25
5593,-549.28
5594,-549.28
5595,-548.6
5596,-547.57
5597,-547.57
5598,-548.25
5599,-548.6
5600,-549.28
5601,-549.62
5602,-550.65
5603,-549.62
5604,-549.62
5605,-550.65
5606,-549.96
5607,-549.96
5608,-550.65
5609,-550.65
5610,-549.96
5611,-550.65
5612,-549.62
5613,-549.96
5614,-549.62
5615,-549.62
5616,-549.28
5617,-548.94
5618,-549.28
5619,-549.28
5620,-549.62
5621,-548.94
5622,-549.28
5623,-549.28
5624,-549.62
5625,-549.28
5626,-548.6
5627,-548.25
5628,-548.94
5629,-548.25
5630,-548.94
5631,-548.6
5632,-548.94
5633,-548.94
5634,-549.28
5635,-548.25
5636,-548.25
5637,-548.25
5638,-547.57
5639,-547.23
5640,-548.6
5641,-548.25
5642,-548.6
5643,-548.25
5644,-548.6
5645,-548.25
5646,-548.94
5647,-548.6
5648,-549.28
5649,-549.28
5650,-549.28
5651,-548.94
5652,-548.94
5653,-548.94
5654,-548.94
5655,-548.6
5656,-548.6
5657,-548.6
5658,-548.6
5659,-549.28
5660,-549.28
5661,-548.6
5662,-548.94
5663,-548.94
5664,-549.28
5665,-548.94
5666,-549.62
5667,-550.65
5668,-550.65
5669,-549.96
5670,-549.62
5671,-549.28
5672,-549.28
5673,-548.94
5674,-549.28
5675,-548.94
5676,-548.94
5677,-548.6
5678,-548.6
5679,-548.25
5680,-547.57
5681,-548.25
5682,-548.25
5683,-548.94
5684,-548.94
5685,-548.94
5686,-548.6
5687,-548.6
5688,-548.6
5689,-548.6
5690,-548.6
5691,-547.57
5692,-548.25
5693,-548.25
5694,-547.57
5695,-547.23
5696,-547.57
5697,-547.57
5698,-547.57
5699,-548.25
5700,-548.25
5701,-548.25
5702,-548.25
5703,-548.25
5704,-547.23
5705,-547.57
5706,-548.25
5707,-547.57
5708,-547.57
5709,-547.23
5710,-546.89
5711,-547.23
5712,-547.57
5713,-547.57
5714,-547.23
5715,-547.57
5716,-547.57
5717,-547.57
5718,-548.25
5719,-548.6
5720,-548.6
5721,-548.6
5722,-548.94
5723,-549.96
5724,-549.96
5725,-549.62
5726,-549.62
5727,-548.6
5728,-548.94
5729,-549.28
5730,-549.28
5731,-550.99
5732,-550.99
5733,-549.96
5734,-549.28
5735,-549.62
5736,-549.62
5737,-550.99
5738,-550.99
5739,-552.01
5740,-552.01
5741,-550.99
5742,-550.65
5743,-549.96
5744,-551.33
5745,-551.33
5746,-550.99
5747,-551.33
5748,-551.33
5749,-550.99
5750,-550.99
5751,-551.33
5752,-550.99
5753,-549.96
5754,-549.96
5755,-550.65
5756,-549.96
5757,-549.96
5758,-550.65
5759,-549.96
5760,-549.28
5761,-549.62
5762,-549.62
5763,-549.62
5764,-549.62
5765,-549.28
5766,-548.94
5767,-548.6
5768,-549.28
5769,-548.94
5770,-549.28
5771,-549.62
5772,-549.62
5773,-549.28
5774,-549.28
5775,-547.57
5776,-548.6
5777,-548.25
5778,-547.23
5779,-547.57
5780,-547.23
5781,-546.89
5782,-547.57
5783,-548.6
5784,-547.57
5785,-547.57
5786,-548.25
5787,-547.23
5788,-547.57
5789,-547.57
5790,-548.6
5791,-549.28
5792,-548.94
5793,-548.25
5794,-548.25
5795,-548.6
5796,-548.25
5797,-547.23
5798,-548.25
5799,-547.57
5800,-547.23
5801,-547.23
5802,-547.23
5803,-547.23
5804,-548.25
5805,-546.89
5806,-534.92
5807,-546.89
5808,-547.57
5809,-546.89
5810,-548.6
5811,-547.57
5812,-548.25
5813,-547.23
5814,-547.57
5815,-546.89
5816,-547.23
5817,-547.23
5818,-546.89
5819,-548.25
5820,-548.25
5821,-548.94
5822,-548.6
5823,-548.25
5824,-547.57
5825,-548.94
5826,-548.6
5827,-548.25
5828,-548.6
5829,-548.6
5830,-548.25
5831,-548.94
5832,-548.25
5833,-548.6
5834,-548.25
5835,-548.6
5836,-549.28
5837,-548.94
5838,-548.94
5839,-548.25
5840,-548.6
5841,-548.25
5842,-548.6
5843,-548.25
5844,-548.25
5845,-548.6
5846,-548.25
5847,-548.94
5848,-549.28
5849,-549.28
5850,-549.62
5851,-549.62
5852,-549.62
5853,-549.96
5854,-550.65
5855,-549.96
5856,-550.65
5857,-550.99
5858,-550.65
5859,-550.65
5860,-550.99
5861,-551.33
5862,-551.67
5863,-551.33
5864,-551.67
5865,-551.33
5866,-551.33
5867,-551.33
5868,-551.33
5869,-551.67
5870,-551.33
5871,-551.67
5872,-551.67
5873,-551.67
5874,-551.67
5875,-551.67
5876,-551.33
5877,-550.65
5878,-551.33
5879,-551.33
5880,-551.67
5881,-550.99
5882,-550.65
5883,-549.62
5884,-549.96
5885,-550.99
5886,-550.65
5887,-549.96
5888,-550.65
5889,-551.33
5890,-550.65
5891,-549.28
5892,-549.28
5893,-549.28
5894,-548.94
5895,-549.28
5896,-549.96
5897,-549.28
5898,-550.65
5899,-550.65
5900,-550.65
5901,-549.62
5902,-549.96
5903,-549.96
5904,-549.96
5905,-549.96
5906,-549.62
5907,-549.28
5908,-548.94
5909,-549.62
5910,-550.65
5911,-549.62
5912,-549.62
5913,-549.28
5914,-549.28
5915,-549.28
5916,-549.28
5917,-548.94
5918,-548.6
5919,-548.25
5920,-548.94
5921,-548.6
5922,-548.94
5923,-548.94
5924,-548.94
5925,-548.94
5926,-548.94
5927,-548.94
5928,-548.6
5929,-548.6
5930,-548.94
5931,-547.57
5932,-548.94
5933,-548.94
5934,-549.28
5935,-549.28
5936,-548.94
5937,-549.62
5938,-549.28
5939,-549.96
5940,-549.62
5941,-550.65
5942,-549.62
5943,-549.96
5944,-549.62
5945,-548.94
5946,-549.62
5947,-549.62
5948,-549.62
5949,-548.94
5950,-548.94
5951,-548.94
5952,-548.94
5953,-548.94
5954,-548.94
5955,-549.28
5956,-549.62
5957,-549.28
5958,-549.62
5959,-549.62
5960,-550.99
5961,-550.65
5962,-550.99
5963,-551.33
5964,-550.99
5965,-549.96
5966,-550.99
5967,-550.65
5968,-550.99
5969,-550.65
5970,-549.96
5971,-549.62
5972,-549.28
5973,-549.96
5974,-549.28
5975,-549.62
5976,-549.96
5977,-549.62
5978,-549.96
5979,-550.99
5980,-550.99
5981,-550.99
5982,-551.67
5983,-551.33
5984,-552.01
5985,-552.36
5986,-552.36
5987,-553.04
5988,-552.36
5989,-553.04
5990,-552.36
5991,-552.01
5992,-552.01
5993,-551.67
5994,-551.67
5995,-550.65
5996,-550.65
5997,-550.65
5998,-550.65
5999,-550.65
6000,-549.96
6001,-550.99
6002,-550.65
6003,-550.65
6004,-552.01
6005,-551.67
6006,-551.67
6007,-552.01
6008,-552.01
6009,-551.33
6010,-551.67
6011,-552.36
6012,-551.67
6013,-552.01
6014,-551.67
6015,-551.67
6016,-551.67
6017,-552.01
6018,-552.01
6019,-551.33
6020,-551.67
6021,-551.33
6022,-551.33
6023,-551.67
6024,-550.99
6025,-550.99
6026,-550.99
6027,-549.96
6028,-549.96
6029,-549.28
6030,-549.62
6031,-549.62
6032,-549.62
6033,-549.62
6034,-550.65
6035,-550.99
6036,-549.62
6037,-549.96
6038,-550.65
6039,-550.65
6040,-549.62
6041,-549.96
6042,-549.96
6043,-549.62
6044,-548.94
6045,-549.28
6046,-549.28
6047,-549.62
6048,-549.62
6049,-549.62
6050,-549.28
6051,-548.94
6052,-548.94
6053,-549.28
6054,-548.6
6055,-548.6
6056,-548.6
6057,-548.94
6058,-549.62
6059,-548.94
6060,-549.28
6061,-549.62
6062,-549.28
6063,-549.62
6064,-548.6
6065,-549.28
6066,-548.6
6067,-549.62
6068,-549.28
6069,-549.62
6070,-548.94
6071,-549.28
6072,-549.96
6073,-549.62
6074,-549.28
6075,-549.62
6076,-549.62
6077,-549.96
6078,-550.65
6079,-549.96
6080,-550.65
6081,-549.28
6082,-549.96
6083,-548.94
6084,-548.94
6085,-549.96
6086,-549.62
6087,-548.94
6088,-548.6
6089,-548.94
6090,-549.28
6091,-550.65
6092,-550.99
6093,-550.65
6094,-550.65
6095,-549.96
6096,-549.96
6097,-550.99
6098,-551.33
6099,-550.65
6100,-550.99
6101,-550.99
6102,-550.99
6103,-551.33
6104,-550.65
6105,-549.96
6106,-549.96
6107,-550.65
6108,-550.65
6109,-551.33
6110,-551.67
6111,-551.67
6112,-551.33
6113,-551.67
6114,-552.01
6115,-550.65
6116,-549.96
6117,-549.96
6118,-549.96
6119,-550.65
6120,-549.96
6121,-550.65
6122,-551.33
6123,-550.99
6124,-549.62
6125,-549.96
6126,-550.99
6127,-550.99
6128,-550.65
6129,-550.99
6130,-550.99
6131,-550.99
6132,-551.67
6133,-551.33
6134,-551.33
6135,-551.33
6136,-551.67
6137,-552.36
6138,-552.01
6139,-551.33
6140,-551.33
6141,-550.65
6142,-550.99
6143,-550.65
6144,-550.99
6145,-550.99
6146,-550.65
6147,-549.96
6148,-550.65
6149,-549.62
6150,-549.28
6151,-549.62
6152,-549.62
6153,-549.28
6154,-549.62
6155,-549.96
6156,-549.62
6157,-549.62
6158,-549.28
6159,-549.28
6160,-549.28
6161,-548.94
6162,-549.28
6163,-549.62
6164,-549.62
6165,-549.96
6166,-549.28
6167,-549.62
6168,-550.65
6169,-549.62
6170,-549.62
6171,-549.62
6172,-549.62
6173,-549.62
6174,-548.94
6175,-548.25
6176,-548.94
6177,-549.28
6178,-549.62
6179,-549.62
6180,-549.96
6181,-549.28
6182,-548.94
6183,-549.28
6184,-549.62
6185,-550.65
6186,-549.96
6187,-551.33
6188,-551.33
6189,-550.99
6190,-551.33
6191,-550.99
6192,-549.96
6193,-550.65
6194,-550.65
6195,-549.96
6196,-550.65
6197,-551.33
6198,-551.33
6199,-550.65
6200,-550.99
6201,-549.96
6202,-550.99
6203,-551.33
6204,-550.99
6205,-551.67
6206,-552.36
6207,-551.33
6208,-552.01
6209,-551.67
6210,-551.33
6211,-552.36
6212,-552.01
6213,-552.01
6214,-551.33
6215,-551.33
6216,-552.01
6217,-551.33
6218,-551.33
6219,-551.33
6220,-550.65
6221,-549.96
6222,-550.99
6223,-550.65
6224,-549.96
6225,-549.28
6226,-548.94
6227,-548.6
6228,-548.94
6229,-549.62
6230,-549.96
6231,-549.62
6232,-549.96
6233,-550.99
6234,-549.62
6235,-549.62
6236,-549.96
6237,-550.65
6238,-551.33
6239,-551.33
6240,-550.99
6241,-551.33
6242,-550.99
6243,-550.65
6244,-550.65
6245,-550.65
6246,-551.33
6247,-551.33
6248,-550.99
6249,-549.96
6250,-549.96
6251,-549.96
6252,-549.96
6253,-550.65
6254,-549.62
6255,-550.65
6256,-549.62
6257,-549.62
6258,-549.62
6259,-549.28
6260,-549.28
6261,-549.62
6262,-549.62
6263,-549.62
6264,-549.96
6265,-549.96
6266,-549.62
6267,-549.62
6268,-548.94
6269,-549.62
6270,-549.28
6271,-549.28
6272,-549.62
6273,-549.62
6274,-549.96
6275,-549.62
6276,-548.6
6277,-548.6
6278,-548.94
6279,-549.62
6280,-550.65
6281,-549.96
6282,-549.62
6283,-549.62
6284,-549.62
6285,-549.28
6286,-548.94
6287,-548.94
6288,-548.94
6289,-549.28
6290,-548.94
6291,-548.94
6292,-549.28
6293,-550.99
6294,-549.62
6295,-549.28
6296,-548.6
6297,-548.94
6298,-548.94
6299,-549.62
6300,-549.96
6301,-549.96
6302,-549.62
6303,-549.96
6304,-548.94
6305,-548.94
6306,-549.62
6307,-549.62
6308,-549.96
6309,-550.65
6310,-550.65
6311,-550.65
6312,-550.99
6313,-549.96
6314,-550.99
6315,-549.62
6316,-549.96
6317,-549.28
6318,-549.96
6319,-549.96
6320,-549.28
6321,-549.62
6322,-549.62
6323,-549.62
6324,-548.6
6325,-548.94
6326,-548.6
6327,-548.6
6328,-548.94
6329,-548.94
6330,-549.28
6331,-548.94
6332,-548.6
6333,-549.28
6334,-549.28
6335,-550.65
6336,-549.62
6337,-549.96
6338,-550.65
6339,-549.96
6340,-549.28
6341,-548.6
6342,-549.28
6343,-548.94
6344,-549.28
6345,-548.6
6346,-548.94
6347,-548.94
6348,-549.28
6349,-549.62
6350,-548.25
6351,-548.25
6352,-547.57
6353,-549.28
6354,-549.96
6355,-550.65
6356,-549.96
6357,-549.62
6358,-549.62
6359,-550.65
6360,-550.65
6361,-550.65
6362,-550.65
6363,-550.65
6364,-550.99
6365,-550.99
6366,-551.33
6367,-550.99
6368,-549.96
6369,-550.65
6370,-550.99
6371,-549.62
6372,-550.99
6373,-549.96
6374,-549.96
6375,-550.65
6376,-550.99
6377,-549.96
6378,-550.99
6379,-550.99
6380,-550.65
6381,-549.62
6382,-549.28
6383,-549.62
6384,-549.96
6385,-549.28
6386,-549.62
6387,-549.62
6388,-549.96
6389,-549.96
6390,-549.62
6391,-549.96
6392,-549.96
6393,-549.62
6394,-549.28
6395,-549.96
6396,-549.62
6397,-549.28
6398,-548.94
6399,-548.94
6400,-548.6
6401,-549.28
6402,-549.96
6403,-548.94
6404,-548.94
6405,-548.94
6406,-548.94
6407,-549.62
6408,-548.94
6409,-548.6
6410,-549.28
6411,-548.6
6412,-548.94
6413,-547.57
6414,-548.6
6415,-548.6
6416,-547.57
6417,-547.57
6418,-548.25
6419,-548.6
6420,-548.6
6421,-548.6
6422,-547.57
6423,-548.6
6424,-548.6
6425,-548.6
6426,-548.94
6427,-549.28
6428,-548.25
6429,-548.94
6430,-548.6
6431,-548.25
6432,-549.28
6433,-548.25
6434,-548.6
6435,-548.6
6436,-549.62
6437,-549.96
6438,-549.96
6439,-549.62
6440,-549.96
6441,-549.96
6442,-549.96
6443,-550.99
6444,-550.65
6445,-549.96
6446,-549.62
6447,-550.99
6448,-550.65
6449,-549.96
6450,-549.28
6451,-549.62
6452,-550.65
6453,-549.62
6454,-549.62
6455,-549.96
6456,-550.65
6457,-549.96
6458,-550.65
6459,-550.99
6460,-550.99
6461,-550.99
6462,-550.65
6463,-550.65
6464,-550.99
6465,-550.65
6466,-550.65
6467,-550.99
6468,-550.65
6469,-549.96
6470,-549.62
6471,-549.62
6472,-549.28
6473,-549.62
6474,-548.94
6475,-549.62
6476,-548.94
6477,-549.62
6478,-548.6
6479,-549.28
6480,-548.94
6481,-548.94
6482,-549.62
6483,-549.28
6484,-550.65
6485,-548.94
6486,-549.62
6487,-549.96
6488,-550.99
6489,-550.65
6490,-550.65
6491,-549.62
6492,-549.62
6493,-550.65
6494,-549.62
6495,-550.65
6496,-549.96
6497,-549.28
6498,-549.96
6499,-549.62
6500,-548.94
6501,-549.62
6502,-549.96
6503,-549.96
6504,-548.6
6505,-549.62
6506,-548.6
6507,-549.28
6508,-549.96
6509,-549.62
6510,-549.62
6511,-549.62
6512,-549.28
6513,-549.96
6514,-549.62
6515,-550.99
6516,-549.62
6517,-549.96
6518,-549.28
6519,-549.62
6520,-549.28
6521,-549.96
6522,-549.28
6523,-549.28
6524,-548.94
6525,-548.94
6526,-548.94
6527,-549.62
6528,-550.65
6529,-549.96
6530,-549.96
6531,-550.65
6532,-551.33
6533,-551.33
6534,-552.36
6535,-551.67
6536,-552.36
6537,-552.36
6538,-551.33
6539,-551.33
6540,-550.99
6541,-550.65
6542,-550.99
6543,-551.33
6544,-549.62
6545,-550.99
6546,-551.67
6547,-551.67
6548,-551.67
6549,-552.01
6550,-551.67
6551,-551.67
6552,-551.33
6553,-551.33
6554,-550.99
6555,-550.99
6556,-550.99
6557,-550.99
6558,-551.33
6559,-552.01
6560,-551.33
6561,-552.36
6562,-553.04
6563,-552.36
6564,-551.67
6565,-552.01
6566,-552.36
6567,-553.38
6568,-553.04
6569,-553.04
6570,-553.04
6571,-552.01
6572,-552.01
6573,-551.33
6574,-552.01
6575,-550.99
6576,-550.99
6577,-550.99
6578,-550.65
6579,-549.62
6580,-550.99
6581,-550.65
6582,-549.96
6583,-549.96
6584,-549.96
6585,-549.62
6586,-549.62
6587,-550.65
6588,-549.96
6589,-550.65
6590,-550.65
6591,-549.96
6592,-549.96
6593,-549.96
6594,-549.96
6595,-549.62
6596,-549.96
6597,-549.62
6598,-549.96
6599,-550.65
6600,-549.96
6601,-549.28
6602,-549.62
6603,-549.96
6604,-549.96
6605,-550.65
6606,-549.96
6607,-549.96
6608,-551.33
6609,-549.96
6610,-549.62
6611,-549.96
6612,-549.62
6613,-548.94
6614,-549.62
6615,-550.99
6616,-550.99
6617,-550.99
6618,-549.96
6619,-550.99
6620,-550.65
6621,-549.96
6622,-549.96
6623,-549.62
6624,-549.96
6625,-549.96
6626,-550.65
6627,-550.65
6628,-550.65
6629,-551.33
6630,-551.67
6631,-552.01
6632,-551.67
6633,-551.67
6634,-551.33
6635,-551.67
6636,-550.99
6637,-551.67
6638,-551.67
6639,-552.01
6640,-552.01
6641,-552.01
6642,-551.67
6643,-551.33
6644,-550.99
6645,-552.01
6646,-551.33
6647,-550.99
6648,-550.99
6649,-551.67
6650,-552.01
6651,-551.33
6652,-552.36
6653,-552.36
6654,-551.67
6655,-551.33
6656,-551.33
6657,-551.33
6658,-551.33
6659,-550.99
6660,-550.99
6661,-550.65
6662,-550.99
6663,-551.33
6664,-550.65
6665,-551.33
6666,-551.33
6667,-552.01
6668,-551.67
6669,-552.36
6670,-553.04
6671,-552.01
6672,-551.33
6673,-553.38
6674,-553.38
6675,-554.06
6676,-554.06
6677,-554.06
6678,-553.72
6679,-553.38
6680,-553.72
6681,-553.38
6682,-553.04
6683,-553.38
6684,-553.04
6685,-553.04
6686,-553.72
6687,-553.04
6688,-553.04
6689,-552.36
6690,-552.36
6691,-553.72
6692,-553.38
6693,-552.36
6694,-553.72
6695,-553.04
6696,-553.38
6697,-553.04
6698,-554.06
6699,-553.38
6700,-553.38
6701,-552.01
6702,-553.04
6703,-552.01
6704,-553.38
6705,-552.36
6706,-552.36
6707,-553.38
6708,-552.01
6709,-552.36
6710,-551.67
6711,-552.01
6712,-550.99
6713,-550.65
6714,-550.65
6715,-550.65
6716,-549.96
6717,-550.99
6718,-549.96
6719,-549.96
6720,-550.65
6721,-549.96
6722,-549.96
6723,-549.62
6724,-549.28
6725,-549.96
6726,-550.99
6727,-550.65
6728,-550.65
6729,-550.99
6730,-551.33
6731,-551.33
6732,-550.65
6733,-550.99
6734,-552.36
6735,-553.04
6736,-552.36
6737,-552.36
6738,-552.36
6739,-553.04
6740,-552.36
6741,-553.04
6742,-552.01
6743,-553.72
6744,-553.04
6745,-553.04
6746,-553.04
6747,-552.01
6748,-551.67
6749,-551.67
6750,-550.99
6751,-551.33
6752,-551.33
6753,-551.67
6754,-552.36
6755,-553.04
6756,-552.36
6757,-552.01
6758,-552.36
6759,-553.04
6760,-552.01
6761,-552.01
6762,-551.67
6763,-551.67
6764,-552.01
6765,-551.67
6766,-552.36
6767,-550.99
6768,-551.67
6769,-551.67
6770,-551.33
6771,-550.99
6772,-550.65
6773,-550.99
6774,-550.99
6775,-551.33
6776,-551.33
6777,-550.99
6778,-550.99
6779,-551.33
6780,-551.67
6781,-551.67
6782,-551.33
6783,-550.99
6784,-551.67
6785,-551.67
6786,-551.33
6787,-550.65
6788,-550.65
6789,-550.65
6790,-550.65
6791,-551.33
6792,-550.65
6793,-549.28
6794,-550.99
6795,-550.65
6796,-551.33
6797,-549.62
6798,-549.96
6799,-550.99
6800,-550.65
6801,-550.65
6802,-549.62
6803,-549.96
6804,-549.28
6805,-549.28
6806,-549.28
6807,-548.6
6808,-549.28
6809,-548.25
6810,-549.28
6811,-549.62
6812,-549.96
6813,-549.28
6814,-549.62
6815,-550.65
6816,-550.65
6817,-549.96
6818,-548.94
6819,-549.96
6820,-550.65
6821,-550.65
6822,-551.67
6823,-551.67
6824,-552.01
6825,-552.36
6826,-552.36
6827,-552.01
6828,-551.67
6829,-551.67
6830,-552.01
6831,-551.67
6832,-553.04
6833,-552.01
6834,-552.01
6835,-552.01
6836,-553.04
6837,-552.01
6838,-552.36
6839,-552.01
6840,-551.33
6841,-551.67
6842,-552.36
6843,-552.01
6844,-551.67
6845,-552.01
6846,-551.33
6847,-551.67
6848,-552.36
6849,-551.67
6850,-551.67
6851,-552.01
6852,-551.33
6853,-551.67
6854,-551.33
6855,-551.67
6856,-550.65
6857,-550.99
6858,-550.99
6859,-551.67
6860,-551.33
6861,-550.99
6862,-550.65
6863,-551.67
6864,-550.99
6865,-551.33
6866,-551.33
6867,-552.01
6868,-552.01
6869,-551.67
6870,-552.01
6871,-552.01
6872,-551.67
6873,-551.67
6874,-552.01
6875,-551.67
6876,-552.01
6877,-552.36
6878,-552.01
6879,-551.33
6880,-550.99
6881,-551.67
6882,-551.33
6883,-552.01
6884,-550.99
6885,-550.99
6886,-549.96
6887,-550.99
6888,-550.99
6889,-550.99
6890,-550.99
6891,-549.62
6892,-549.96
6893,-550.99
6894,-550.65
6895,-550.99
6896,-551.33
6897,-551.67
6898,-551.33
6899,-552.01
6900,-552.01
6901,-552.01
6902,-552.01
6903,-552.36
6904,-552.36
6905,-551.67
6906,-550.99
6907,-552.36
6908,-551.67
6909,-551.67
6910,-552.36
6911,-553.04
6912,-551.67
6913,-552.01
6914,-552.01
6915,-553.04
6916,-552.36
6917,-552.01
6918,-552.36
6919,-553.38
6920,-553.04
6921,-553.04
6922,-553.38
6923,-553.72
6924,-554.06
6925,-553.72
6926,-554.06
6927,-554.41
6928,-553.72
6929,-554.06
6930,-553.38
6931,-554.06
6932,-553.72
6933,-554.41
6934,-554.06
6935,-553.72
6936,-554.41
6937,-553.72
6938,-554.41
6939,-554.75
6940,-554.41
6941,-555.43
6942,-554.06
6943,-554.75
6944,-554.75
6945,-554.75
6946,-554.06
6947,-554.06
6948,-553.72
6949,-553.38
6950,-553.04
6951,-553.72
6952,-553.04
6953,-553.04
6954,-552.01
6955,-551.67
6956,-551.33
6957,-551.67
6958,-551.67
6959,-551.33
6960,-550.65
6961,-550.99
6962,-550.99
6963,-549.96
6964,-549.62
6965,-549.96
6966,-549.62
6967,-550.65
6968,-549.96
6969,-551.33
6970,-550.65
6971,-550.99
6972,-551.33
6973,-550.99
6974,-550.99
6975,-551.67
6976,-551.33
6977,-550.99
6978,-550.65
6979,-551.67
6980,-551.33
6981,-550.99
6982,-549.96
6983,-549.62
6984,-550.99
6985,-549.96
6986,-550.99
6987,-550.65
6988,-551.33
6989,-551.67
6990,-551.33
6991,-551.67
6992,-552.01
6993,-551.33
6994,-550.99
6995,-551.33
6996,-551.33
6997,-551.33
6998,-550.65
6999,-551.33
7000,-550.65
7001,-551.67
7002,-552.36
7003,-552.36
7004,-552.36
7005,-552.36
7006,-552.36
7007,-552.36
7008,-552.36
7009,-553.04
7010,-551.67
7011,-551.67
7012,-551.33
7013,-550.65
7014,-550.99
7015,-550.99
7016,-550.99
7017,-550.65
7018,-549.96
7019,-549.62
7020,-549.28
7021,-549.28
7022,-549.28
7023,-549.62
7024,-548.94
7025,-548.6
7026,-549.62
7027,-548.94
7028,-548.6
7029,-548.94
7030,-550.65
7031,-550.65
7032,-549.96
7033,-549.96
7034,-550.65
7035,-549.62
7036,-550.65
7037,-549.62
7038,-549.62
7039,-549.96
7040,-549.62
7041,-549.28
7042,-549.62
7043,-549.28
7044,-549.28
7045,-549.28
7046,-549.62
7047,-549.62
7048,-549.28
7049,-549.28
7050,-548.94
7051,-549.62
7052,-549.62
7053,-548.94
7054,-549.96
7055,-548.94
7056,-548.94
7057,-548.6
7058,-548.94
7059,-549.28
7060,-548.94
7061,-549.28
7062,-548.25
7063,-548.94
7064,-549.62
7065,-549.62
7066,-549.28
7067,-549.28
7068,-549.62
7069,-548.94
7070,-548.94
7071,-548.94
7072,-548.94
7073,-549.28
7074,-548.6
7075,-549.28
7076,-550.65
7077,-549.28
7078,-549.28
7079,-549.62
7080,-549.28
7081,-549.28
7082,-549.28
7083,-549.62
7084,-549.28
7085,-549.96
7086,-549.62
7087,-550.65
7088,-549.62
