row_index,WGEN.Conver_I_DC
8120,209.84
8121,219.73
8122,219.73
8123,210.94
8124,205.45
8125,201.05
8126,207.64
8127,215.33
8128,218.63
8129,207.64
8130,199.95
8131,195.56
8132,205.45
8133,207.64
8134,203.25
8135,201.05
8136,196.66
8137,183.47
8138,169.19
8139,191.16
8140,199.95
8141,229.62
8142,262.58
8143,282.35
8144,277.96
8145,285.65
8146,285.65
8147,284.55
8148,290.04
8149,285.65
8150,272.46
8151,265.87
8152,237.31
8153,221.93
8154,239.5
8155,272.46
8156,284.55
8157,285.65
8158,272.46
8159,243.9
8160,225.22
8161,208.74
8162,208.74
8163,210.94
8164,216.43
8165,227.42
8166,229.62
8167,243.9
8168,299.93
8169,262.58
8170,291.14
8171,283.45
8172,282.35
8173,290.04
8174,290.04
8175,285.65
8176,286.75
8177,314.21
8178,333.99
8179,339.48
8180,336.19
8181,327.4
8182,324.1
8183,321.9
8184,312.02
8185,302.13
8186,292.24
8187,296.63
8188,290.04
8189,293.34
8190,292.24
8191,281.25
8192,276.86
8193,270.27
8194,258.18
8195,255.98
8196,234.01
8197,221.93
8198,218.63
8199,219.73
8200,229.62
8201,238.41
8202,240.6
8203,253.79
8204,252.69
8205,251.59
8206,236.21
8207,219.73
8208,208.74
8209,206.54
8210,198.85
8211,196.66
8212,197.75
8213,207.64
8214,209.84
8215,224.12
8216,264.77
8217,282.35
8218,292.24
8219,302.13
8220,303.23
8221,296.63
8222,293.34
8223,294.44
8224,312.02
8225,336.19
8226,361.46
8227,338.38
8228,337.29
8229,327.4
8230,318.61
8231,312.02
8232,331.79
8233,342.78
8234,358.16
8235,365.85
8236,357.06
8237,352.67
8238,349.37
8239,340.58
8240,351.57
8241,351.57
8242,346.07
8243,337.29
8244,339.48
8245,333.99
8246,337.29
8247,328.5
8248,344.98
8249,360.36
8250,365.85
8251,372.44
8252,382.33
8253,376.84
8254,374.64
8255,373.54
8256,385.63
8257,398.81
8258,401.01
8259,394.42
8260,388.92
8261,386.73
8262,369.15
8263,350.47
8264,346.07
8265,321.9
8266,318.61
8267,294.44
8268,288.94
8269,309.82
8270,324.1
8271,318.61
8272,321.9
8273,320.81
8274,313.11
8275,302.13
8276,307.62
8277,308.72
8278,309.82
8279,304.33
8280,290.04
8281,305.42
8282,317.51
8283,320.81
8284,319.71
8285,308.72
8286,293.34
8287,282.35
8288,275.76
8289,282.35
8290,291.14
8291,301.03
8292,296.63
8293,280.15
8294,276.86
8295,272.46
8296,272.46
8297,258.18
8298,246.1
8299,249.39
8300,240.6
8301,238.41
8302,228.52
8303,215.33
8304,207.64
8305,199.95
8306,193.36
8307,197.75
8308,214.23
8309,227.42
8310,237.31
8311,232.91
8312,258.18
8313,262.58
8314,266.97
8315,271.37
8316,266.97
8317,268.07
8318,266.97
8319,270.27
8320,263.67
8321,261.48
8322,259.28
8323,261.48
8324,261.48
8325,268.07
8326,277.96
8327,284.55
8328,270.27
8329,254.89
8330,245.0
8331,236.21
8332,225.22
8333,208.74
8334,193.36
8335,163.7
8336,136.23
8337,123.05
8338,125.24
8339,146.12
8340,160.4
8341,159.3
8342,151.61
8343,152.71
8344,145.02
8345,124.14
8346,114.26
8347,112.06
8348,114.26
8349,101.07
8350,113.16
8351,150.51
8352,164.79
8353,170.29
8354,151.61
8355,154.91
8356,156.01
8357,149.41
8358,181.27
8359,207.64
8360,226.32
8361,245.0
8362,255.98
8363,255.98
8364,259.28
8365,257.08
8366,258.18
8367,257.08
8368,255.98
8369,251.59
8370,245.0
8371,237.31
8372,236.21
8373,226.32
8374,215.33
8375,207.64
8376,205.45
8377,202.15
8378,197.75
8379,197.75
8380,198.85
8381,184.57
8382,182.37
8383,193.36
8384,196.66
8385,193.36
8386,184.57
8387,183.47
8388,179.08
8389,179.08
8390,180.18
8391,186.77
8392,192.26
8393,195.56
8394,183.47
8395,170.29
8396,174.68
8397,177.98
8398,174.68
8399,159.3
8400,142.82
8401,137.33
8402,152.71
8403,160.4
8404,188.97
8405,199.95
8406,197.75
8407,195.56
8408,172.49
8409,132.93
8410,108.76
8411,116.45
8412,146.12
8413,171.39
8414,201.05
8415,206.54
8416,217.53
8417,229.62
8418,257.08
8419,258.18
8420,263.67
8421,296.63
8422,293.34
8423,292.24
8424,285.65
8425,273.56
8426,264.77
8427,253.79
8428,243.9
8429,242.8
8430,246.1
8431,257.08
8432,247.19
8433,236.21
8434,226.32
8435,226.32
8436,227.42
8437,219.73
8438,225.22
8439,221.93
8440,221.93
8441,216.43
8442,214.23
8443,206.54
8444,210.94
8445,212.04
8446,218.63
8447,221.93
8448,228.52
8449,221.93
8450,214.23
8451,207.64
8452,203.25
8453,196.66
8454,196.66
8455,201.05
8456,208.74
8457,210.94
8458,212.04
8459,216.43
8460,224.12
8461,227.42
8462,230.71
8463,236.21
8464,238.41
8465,236.21
8466,237.31
8467,247.19
8468,266.97
8469,266.97
8470,275.76
8471,283.45
8472,283.45
8473,282.35
8474,272.46
8475,257.08
8476,251.59
8477,251.59
8478,247.19
8479,252.69
8480,270.27
8481,280.15
8482,288.94
8483,288.94
8484,291.14
8485,286.75
8486,285.65
8487,282.35
8488,276.86
8489,257.08
8490,242.8
8491,240.6
8492,242.8
8493,235.11
8494,232.91
8495,220.83
8496,212.04
8497,207.64
8498,203.25
8499,198.85
8500,201.05
8501,202.15
8502,209.84
8503,212.04
8504,209.84
8505,209.84
8506,202.15
8507,199.95
8508,192.26
8509,190.06
8510,192.26
8511,192.26
8512,191.16
8513,190.06
8514,165.89
8515,164.79
8516,163.7
8517,181.27
8518,191.16
8519,192.26
8520,201.05
8521,217.53
8522,228.52
8523,251.59
8524,257.08
8525,252.69
8526,245.0
8527,246.1
8528,259.28
8529,262.58
8530,282.35
8531,298.83
8532,304.33
8533,307.62
8534,309.82
8535,307.62
8536,313.11
8537,310.92
8538,313.11
8539,313.11
8540,312.02
8541,314.21
8542,310.92
8543,317.51
8544,314.21
8545,308.72
8546,360.36
8547,377.94
8548,376.84
8549,380.13
8550,382.33
8551,380.13
8552,379.03
8553,361.46
8554,369.15
8555,383.43
8556,394.42
8557,415.29
8558,421.88
8559,443.86
8560,435.07
8561,435.07
8562,435.07
8563,432.87
8564,435.07
8565,438.36
8566,436.17
8567,432.87
8568,416.39
8569,411.99
8570,419.69
8571,425.18
8572,415.29
8573,415.29
8574,417.49
8575,415.29
8576,402.11
8577,413.09
8578,426.28
8579,417.49
8580,392.22
8581,393.32
8582,394.42
8583,377.94
8584,374.64
8585,392.22
8586,388.92
8587,386.73
8588,384.53
8589,380.13
8590,387.82
8591,392.22
8592,385.63
8593,376.84
8594,376.84
8595,380.13
8596,370.25
8597,365.85
8598,392.22
8599,405.4
8600,414.19
8601,429.57
8602,441.66
8603,448.25
8604,458.14
8605,443.86
8606,438.36
8607,421.88
8608,413.09
8609,411.99
8610,406.5
8611,396.61
8612,396.61
8613,411.99
8614,409.8
8615,415.29
8616,397.71
8617,401.01
8618,391.12
8619,380.13
8620,392.22
8621,417.49
8622,424.08
8623,425.18
8624,431.77
8625,421.88
8626,402.11
8627,377.94
8628,357.06
8629,336.19
8630,314.21
8631,307.62
8632,309.82
8633,324.1
8634,368.05
8635,405.4
8636,424.08
8637,411.99
8638,391.12
8639,361.46
8640,341.68
8641,331.79
8642,339.48
8643,366.95
8644,384.53
8645,392.22
8646,382.33
8647,374.64
8648,369.15
8649,373.54
8650,372.44
8651,377.94
8652,373.54
8653,365.85
8654,344.98
8655,333.99
8656,319.71
8657,308.72
8658,286.75
8659,262.58
8660,261.48
8661,286.75
8662,302.13
8663,323.0
8664,309.82
8665,324.1
8666,331.79
8667,329.59
8668,320.81
8669,317.51
8670,294.44
8671,277.96
8672,285.65
8673,282.35
8674,277.96
8675,285.65
8676,291.14
8677,286.75
8678,270.27
8679,264.77
8680,254.89
8681,248.29
8682,234.01
8683,221.93
8684,219.73
8685,228.52
8686,229.62
8687,245.0
8688,270.27
8689,281.25
8690,293.34
8691,299.93
8692,291.14
8693,288.94
8694,281.25
8695,266.97
8696,270.27
8697,266.97
8698,248.29
8699,254.89
8700,268.07
8701,281.25
8702,280.15
8703,255.98
8704,246.1
8705,293.34
8706,295.54
8707,309.82
8708,324.1
8709,321.9
8710,324.1
8711,323.0
8712,324.1
8713,327.4
8714,352.67
8715,373.54
8716,365.85
8717,338.38
8718,314.21
8719,305.42
8720,291.14
8721,280.15
8722,255.98
8723,263.67
8724,288.94
8725,320.81
8726,364.75
8727,374.64
8728,364.75
8729,374.64
8730,366.95
8731,377.94
8732,379.03
8733,376.84
8734,375.74
8735,360.36
8736,358.16
8737,354.86
8738,354.86
8739,350.47
8740,346.07
8741,351.57
8742,358.16
8743,355.96
8744,350.47
8745,336.19
8746,329.59
8747,324.1
8748,299.93
8749,273.56
8750,274.66
8751,293.34
8752,304.33
8753,308.72
8754,313.11
8755,301.03
8756,281.25
8757,264.77
8758,258.18
8759,258.18
8760,259.28
8761,273.56
8762,280.15
8763,275.76
8764,273.56
8765,266.97
8766,268.07
8767,257.08
8768,257.08
8769,271.37
8770,276.86
8771,284.55
8772,281.25
8773,272.46
8774,253.79
8775,234.01
8776,225.22
8777,219.73
8778,221.93
8779,248.29
8780,255.98
8781,295.54
8782,257.08
8783,259.28
8784,255.98
8785,251.59
8786,246.1
8787,239.5
8788,234.01
8789,228.52
8790,221.93
8791,232.91
8792,247.19
8793,263.67
8794,277.96
8795,276.86
8796,263.67
8797,252.69
8798,243.9
8799,240.6
8800,242.8
8801,249.39
8802,276.86
8803,294.44
8804,315.31
8805,327.4
8806,330.69
8807,320.81
8808,305.42
8809,303.23
8810,314.21
8811,327.4
8812,328.5
8813,324.1
8814,331.79
8815,326.3
8816,302.13
8817,286.75
8818,277.96
8819,274.66
8820,275.76
8821,284.55
8822,286.75
8823,292.24
8824,295.54
8825,298.83
8826,303.23
8827,298.83
8828,302.13
8829,302.13
8830,312.02
8831,320.81
8832,314.21
8833,304.33
8834,295.54
8835,292.24
8836,281.25
8837,275.76
8838,266.97
8839,257.08
8840,261.48
8841,265.87
8842,259.28
8843,257.08
8844,252.69
8845,254.89
8846,253.79
8847,249.39
8848,239.5
8849,228.52
8850,226.32
8851,216.43
8852,214.23
8853,203.25
8854,195.56
8855,184.57
8856,169.19
8857,165.89
8858,181.27
8859,191.16
8860,169.19
8861,149.41
8862,151.61
8863,175.78
8864,191.16
8865,193.36
8866,191.16
8867,174.68
8868,141.72
8869,118.65
8870,141.72
8871,177.98
8872,184.57
8873,162.6
8874,152.71
8875,159.3
8876,165.89
8877,182.37
8878,197.75
8879,217.53
8880,258.18
8881,258.18
8882,258.18
8883,258.18
8884,239.5
8885,232.91
8886,228.52
8887,226.32
8888,218.63
8889,207.64
8890,209.84
8891,219.73
8892,240.6
8893,258.18
8894,276.86
8895,275.76
8896,274.66
8897,270.27
8898,262.58
8899,239.5
8900,227.42
8901,225.22
8902,230.71
8903,240.6
8904,253.79
8905,259.28
8906,265.87
8907,280.15
8908,284.55
8909,277.96
8910,282.35
8911,275.76
8912,282.35
8913,291.14
8914,294.44
8915,309.82
8916,303.23
8917,296.63
8918,288.94
8919,276.86
8920,272.46
8921,268.07
8922,268.07
8923,274.66
8924,288.94
8925,275.76
8926,265.87
8927,262.58
8928,258.18
8929,261.48
8930,264.77
8931,257.08
8932,262.58
8933,262.58
8934,255.98
8935,237.31
8936,229.62
8937,219.73
8938,212.04
8939,205.45
8940,209.84
8941,214.23
8942,226.32
8943,230.71
8944,235.11
8945,238.41
8946,238.41
8947,249.39
8948,265.87
8949,273.56
8950,282.35
8951,285.65
8952,290.04
8953,290.04
8954,294.44
8955,301.03
8956,305.42
8957,298.83
8958,293.34
8959,283.45
8960,286.75
8961,295.54
8962,280.15
8963,264.77
8964,254.89
8965,247.19
8966,245.0
8967,254.89
8968,266.97
8969,281.25
8970,282.35
8971,274.66
8972,268.07
8973,261.48
8974,246.1
8975,245.0
8976,239.5
8977,239.5
8978,232.91
8979,218.63
8980,208.74
8981,193.36
8982,187.87
8983,184.57
8984,197.75
8985,206.54
8986,207.64
8987,203.25
8988,198.85
8989,195.56
8990,196.66
8991,192.26
8992,199.95
8993,207.64
8994,205.45
8995,199.95
8996,196.66
8997,197.75
8998,187.87
8999,159.3
9000,119.75
9001,97.78
9002,114.26
9003,134.03
9004,160.4
9005,173.58
9006,192.26
9007,190.06
9008,182.37
9009,163.7
9010,136.23
9011,123.05
9012,121.95
9013,136.23
9014,152.71
9015,184.57
9016,195.56
9017,191.16
9018,196.66
9019,197.75
9020,195.56
9021,197.75
9022,199.95
9023,208.74
9024,216.43
9025,220.83
9026,224.12
9027,239.5
9028,252.69
9029,253.79
9030,254.89
9031,254.89
9032,254.89
9033,264.77
9034,272.46
9035,281.25
9036,285.65
9037,283.45
9038,292.24
9039,282.35
9040,286.75
9041,286.75
9042,283.45
9043,276.86
9044,283.45
9045,292.24
9046,299.93
9047,295.54
9048,310.92
9049,315.31
9050,323.0
9051,326.3
9052,324.1
9053,317.51
9054,294.44
9055,281.25
9056,272.46
9057,271.37
9058,272.46
9059,280.15
9060,277.96
9061,282.35
9062,276.86
9063,264.77
9064,248.29
9065,234.01
9066,227.42
9067,225.22
9068,226.32
9069,221.93
9070,225.22
9071,243.9
9072,268.07
9073,276.86
9074,281.25
9075,280.15
9076,280.15
9077,281.25
9078,277.96
9079,281.25
9080,276.86
9081,264.77
9082,262.58
9083,271.37
9084,270.27
9085,270.27
9086,270.27
9087,277.96
9088,282.35
9089,294.44
9090,295.54
9091,285.65
9092,272.46
9093,268.07
9094,271.37
9095,268.07
9096,252.69
9097,236.21
9098,228.52
9099,226.32
9100,215.33
9101,216.43
9102,228.52
9103,248.29
9104,268.07
9105,282.35
9106,302.13
9107,298.83
9108,292.24
9109,283.45
9110,292.24
9111,291.14
9112,282.35
9113,266.97
9114,266.97
9115,265.87
9116,262.58
9117,257.08
9118,259.28
9119,263.67
9120,261.48
9121,257.08
9122,249.39
9123,246.1
9124,242.8
9125,230.71
9126,217.53
9127,208.74
9128,206.54
9129,214.23
9130,218.63
9131,221.93
9132,221.93
9133,219.73
9134,216.43
9135,216.43
9136,209.84
9137,210.94
9138,209.84
9139,214.23
9140,212.04
9141,218.63
9142,217.53
9143,208.74
9144,201.05
9145,195.56
9146,195.56
9147,177.98
9148,157.1
9149,154.91
9150,157.1
9151,168.09
9152,168.09
9153,173.58
9154,169.19
9155,153.81
9156,146.12
9157,147.22
9158,153.81
9159,151.61
9160,146.12
9161,147.22
9162,138.43
9163,124.14
9164,115.35
9165,109.86
9166,123.05
9167,142.82
9168,165.89
9169,170.29
9170,174.68
9171,172.49
9172,177.98
9173,164.79
9174,160.4
9175,162.6
9176,141.72
9177,126.34
9178,124.14
9179,142.82
9180,160.4
9181,165.89
9182,169.19
9183,171.39
9184,162.6
9185,138.43
9186,123.05
9187,121.95
9188,161.5
9189,201.05
9190,202.15
9191,206.54
9192,212.04
9193,217.53
9194,218.63
9195,225.22
9196,220.83
9197,214.23
9198,199.95
9199,192.26
9200,193.36
9201,199.95
9202,221.93
9203,230.71
9204,227.42
9205,232.91
9206,235.11
9207,237.31
9208,230.71
9209,219.73
9210,207.64
9211,199.95
9212,173.58
9213,187.87
9214,207.64
9215,247.19
9216,276.86
9217,286.75
9218,280.15
9219,262.58
9220,249.39
9221,236.21
9222,229.62
9223,237.31
9224,245.0
9225,243.9
9226,252.69
9227,251.59
9228,240.6
9229,225.22
9230,205.45
9231,195.56
9232,192.26
9233,197.75
9234,202.15
9235,209.84
9236,212.04
9237,218.63
9238,217.53
9239,221.93
9240,217.53
9241,214.23
9242,214.23
9243,214.23
9244,219.73
9245,224.12
9246,220.83
9247,214.23
9248,215.33
9249,220.83
9250,225.22
9251,234.01
9252,237.31
9253,230.71
9254,221.93
9255,218.63
9256,216.43
9257,207.64
9258,206.54
9259,203.25
9260,199.95
9261,191.16
9262,180.18
9263,188.97
9264,199.95
9265,205.45
9266,203.25
9267,198.85
9268,201.05
9269,203.25
9270,209.84
9271,209.84
9272,214.23
9273,210.94
9274,210.94
9275,207.64
9276,201.05
9277,197.75
9278,192.26
9279,182.37
9280,175.78
9281,171.39
9282,172.49
9283,182.37
9284,181.27
9285,170.29
9286,154.91
9287,149.41
9288,146.12
9289,140.62
9290,147.22
9291,160.4
9292,159.3
9293,147.22
9294,138.43
9295,135.13
9296,151.61
9297,183.47
9298,192.26
9299,199.95
9300,207.64
9301,208.74
9302,208.74
9303,196.66
9304,195.56
9305,190.06
9306,193.36
9307,206.54
9308,217.53
9309,221.93
9310,215.33
9311,202.15
9312,192.26
9313,179.08
9314,162.6
9315,160.4
9316,182.37
9317,201.05
9318,203.25
9319,215.33
9320,219.73
9321,218.63
9322,215.33
9323,209.84
9324,202.15
9325,197.75
9326,191.16
9327,195.56
9328,193.36
9329,192.26
9330,173.58
9331,171.39
9332,192.26
9333,198.85
9334,207.64
9335,212.04
9336,217.53
9337,226.32
9338,237.31
9339,247.19
9340,254.89
9341,247.19
9342,253.79
9343,259.28
9344,265.87
9345,263.67
9346,257.08
9347,246.1
9348,242.8
9349,242.8
9350,242.8
9351,225.22
9352,208.74
9353,199.95
9354,192.26
9355,161.5
9356,147.22
9357,187.87
9358,201.05
9359,203.25
9360,203.25
9361,207.64
9362,212.04
9363,218.63
9364,236.21
9365,247.19
9366,253.79
9367,259.28
9368,258.18
9369,263.67
9370,271.37
9371,265.87
9372,259.28
9373,252.69
9374,251.59
9375,251.59
9376,253.79
9377,253.79
9378,252.69
9379,248.29
9380,248.29
9381,258.18
9382,265.87
9383,258.18
9384,245.0
9385,235.11
9386,221.93
9387,210.94
9388,203.25
9389,197.75
9390,202.15
9391,205.45
9392,199.95
9393,201.05
9394,203.25
9395,212.04
9396,217.53
9397,227.42
9398,229.62
9399,226.32
9400,215.33
9401,207.64
9402,203.25
9403,199.95
9404,197.75
9405,198.85
9406,197.75
9407,203.25
9408,209.84
9409,208.74
9410,202.15
9411,206.54
9412,205.45
9413,199.95
9414,207.64
9415,214.23
9416,215.33
9417,209.84
9418,207.64
9419,209.84
9420,209.84
9421,208.74
9422,202.15
9423,199.95
9424,193.36
9425,196.66
9426,199.95
9427,207.64
9428,209.84
9429,217.53
9430,221.93
9431,235.11
9432,242.8
9433,236.21
9434,232.91
9435,226.32
9436,215.33
9437,212.04
9438,208.74
9439,205.45
9440,202.15
9441,196.66
9442,191.16
9443,186.77
9444,175.78
9445,169.19
9446,184.57
9447,196.66
9448,201.05
9449,203.25
9450,199.95
9451,198.85
9452,192.26
9453,190.06
9454,183.47
9455,183.47
9456,188.97
9457,195.56
9458,195.56
9459,196.66
9460,195.56
9461,193.36
9462,201.05
9463,207.64
9464,210.94
9465,212.04
9466,210.94
9467,212.04
9468,220.83
9469,229.62
9470,236.21
9471,230.71
9472,227.42
9473,215.33
9474,210.94
9475,210.94
9476,210.94
9477,216.43
9478,226.32
9479,234.01
9480,234.01
9481,232.91
9482,237.31
9483,249.39
9484,246.1
9485,245.0
9486,243.9
9487,243.9
9488,245.0
9489,242.8
9490,246.1
9491,249.39
9492,249.39
9493,251.59
9494,245.0
9495,242.8
9496,248.29
9497,245.0
9498,243.9
9499,225.22
9500,224.12
9501,226.32
9502,225.22
9503,230.71
9504,242.8
9505,239.5
9506,245.0
9507,236.21
9508,225.22
9509,226.32
9510,235.11
9511,238.41
9512,254.89
9513,273.56
9514,277.96
9515,266.97
9516,257.08
9517,254.89
9518,247.19
9519,238.41
9520,234.01
9521,236.21
9522,245.0
9523,264.77
9524,275.76
9525,282.35
9526,277.96
9527,261.48
9528,238.41
9529,230.71
9530,234.01
9531,236.21
9532,232.91
9533,236.21
9534,239.5
9535,245.0
9536,249.39
9537,247.19
9538,237.31
9539,230.71
9540,221.93
9541,221.93
9542,215.33
9543,218.63
9544,220.83
9545,219.73
9546,220.83
9547,229.62
9548,238.41
9549,236.21
9550,242.8
9551,238.41
9552,237.31
9553,229.62
9554,228.52
9555,226.32
9556,224.12
9557,221.93
9558,225.22
9559,227.42
9560,234.01
9561,240.6
9562,261.48
9563,271.37
9564,285.65
9565,280.15
9566,263.67
9567,254.89
9568,252.69
9569,239.5
9570,235.11
9571,235.11
9572,229.62
9573,243.9
9574,254.89
9575,265.87
9576,263.67
9577,262.58
9578,263.67
9579,257.08
9580,259.28
9581,262.58
9582,273.56
9583,276.86
9584,284.55
9585,277.96
9586,277.96
9587,265.87
9588,266.97
9589,270.27
9590,270.27
9591,261.48
9592,262.58
9593,257.08
9594,243.9
9595,236.21
9596,237.31
9597,251.59
9598,270.27
9599,271.37
9600,274.66
9601,270.27
9602,265.87
9603,258.18
9604,259.28
9605,254.89
9606,254.89
9607,258.18
9608,268.07
9609,275.76
9610,277.96
9611,273.56
9612,266.97
9613,253.79
9614,239.5
9615,237.31
9616,249.39
9617,248.29
9618,252.69
9619,243.9
9620,236.21
9621,228.52
9622,216.43
9623,207.64
9624,202.15
9625,201.05
9626,199.95
9627,206.54
9628,203.25
9629,201.05
9630,203.25
9631,208.74
9632,209.84
9633,215.33
9634,215.33
9635,218.63
9636,212.04
9637,209.84
9638,208.74
9639,207.64
9640,203.25
9641,205.45
9642,198.85
9643,198.85
9644,198.85
9645,202.15
9646,206.54
9647,202.15
9648,205.45
9649,215.33
9650,218.63
9651,219.73
9652,220.83
9653,218.63
9654,220.83
9655,221.93
9656,219.73
9657,214.23
9658,214.23
9659,212.04
9660,216.43
9661,218.63
9662,215.33
9663,209.84
9664,206.54
9665,198.85
9666,196.66
9667,192.26
9668,188.97
9669,197.75
9670,197.75
9671,197.75
9672,191.16
9673,192.26
9674,193.36
9675,188.97
9676,180.18
9677,168.09
9678,159.3
9679,152.71
9680,160.4
9681,168.09
9682,168.09
9683,160.4
9684,169.19
9685,165.89
9686,161.5
9687,169.19
9688,197.75
9689,199.95
9690,212.04
9691,219.73
9692,220.83
9693,219.73
9694,209.84
9695,203.25
9696,196.66
9697,184.57
9698,175.78
9699,192.26
9700,195.56
9701,197.75
9702,201.05
9703,199.95
9704,193.36
9705,193.36
9706,186.77
9707,172.49
9708,170.29
9709,159.3
9710,149.41
9711,159.3
9712,175.78
9713,184.57
9714,182.37
9715,182.37
9716,180.18
9717,180.18
9718,164.79
9719,153.81
9720,149.41
9721,149.41
9722,149.41
9723,146.12
9724,145.02
9725,153.81
9726,177.98
9727,195.56
9728,182.37
9729,160.4
9730,145.02
9731,141.72
9732,151.61
9733,170.29
9734,175.78
9735,187.87
9736,188.97
9737,179.08
9738,171.39
9739,162.6
9740,165.89
9741,173.58
9742,164.79
9743,142.82
9744,123.05
9745,112.06
9746,124.14
9747,128.54
9748,135.13
9749,140.62
9750,147.22
9751,153.81
9752,150.51
9753,126.34
9754,109.86
9755,94.48
9756,105.47
9757,113.16
9758,115.35
9759,132.93
9760,179.08
9761,191.16
9762,186.77
9763,171.39
9764,160.4
9765,160.4
9766,154.91
9767,143.92
9768,128.54
9769,108.76
9770,82.39
9771,80.2
9772,90.09
9773,87.89
9774,96.68
9775,114.26
9776,116.45
9777,104.37
9778,96.68
9779,101.07
9780,108.76
9781,118.65
9782,132.93
9783,127.44
9784,115.35
9785,104.37
9786,104.37
9787,116.45
9788,125.24
9789,126.34
9790,128.54
9791,145.02
9792,146.12
9793,141.72
9794,145.02
9795,156.01
9796,156.01
9797,154.91
9798,151.61
9799,146.12
9800,147.22
9801,147.22
9802,145.02
9803,146.12
9804,159.3
9805,161.5
9806,161.5
9807,154.91
9808,150.51
9809,162.6
9810,169.19
9811,164.79
9812,149.41
9813,134.03
9814,119.75
9815,105.47
9816,104.37
9817,105.47
9818,109.86
9819,116.45
9820,115.35
9821,108.76
9822,95.58
9823,97.78
9824,106.57
9825,109.86
9826,124.14
9827,134.03
9828,130.74
9829,119.75
9830,117.55
9831,113.16
9832,114.26
9833,117.55
9834,116.45
9835,113.16
9836,117.55
9837,125.24
9838,134.03
9839,134.03
9840,132.93
9841,124.14
9842,113.16
9843,107.66
9844,104.37
9845,114.26
9846,128.54
9847,140.62
9848,135.13
9849,123.05
9850,118.65
9851,115.35
9852,113.16
9853,107.66
9854,113.16
9855,107.66
9856,107.66
9857,107.66
9858,115.35
9859,114.26
9860,114.26
9861,116.45
9862,121.95
9863,126.34
9864,118.65
9865,115.35
9866,114.26
9867,119.75
9868,124.14
9869,126.34
9870,119.75
9871,113.16
9872,108.76
9873,107.66
9874,113.16
9875,109.86
9876,108.76
9877,112.06
9878,123.05
9879,135.13
9880,135.13
9881,125.24
9882,115.35
9883,113.16
9884,121.95
9885,123.05
9886,125.24
9887,123.05
9888,121.95
9889,123.05
9890,121.95
9891,121.95
9892,126.34
9893,128.54
9894,125.24
9895,117.55
9896,116.45
9897,117.55
9898,126.34
9899,126.34
9900,128.54
9901,127.44
9902,123.05
9903,119.75
9904,115.35
9905,121.95
9906,126.34
9907,140.62
9908,143.92
9909,146.12
9910,145.02
9911,143.92
9912,142.82
9913,140.62
9914,134.03
9915,127.44
9916,123.05
9917,128.54
9918,135.13
9919,138.43
9920,137.33
9921,128.54
9922,128.54
9923,137.33
9924,157.1
9925,171.39
9926,170.29
9927,150.51
9928,136.23
9929,134.03
9930,140.62
9931,151.61
9932,156.01
9933,149.41
9934,149.41
9935,149.41
9936,140.62
9937,134.03
9938,136.23
9939,138.43
9940,140.62
9941,140.62
9942,132.93
9943,124.14
9944,121.95
9945,117.55
9946,132.93
9947,135.13
9948,126.34
9949,119.75
9950,116.45
9951,118.65
9952,126.34
9953,124.14
9954,121.95
9955,125.24
9956,130.74
9957,127.44
9958,123.05
9959,125.24
9960,128.54
9961,137.33
9962,149.41
9963,153.81
9964,147.22
9965,132.93
9966,119.75
9967,119.75
9968,123.05
9969,125.24
9970,119.75
9971,114.26
9972,115.35
9973,119.75
9974,130.74
9975,124.14
9976,123.05
9977,113.16
9978,106.57
9979,98.87
9980,95.58
9981,82.39
9982,82.39
9983,91.18
9984,103.27
9985,115.35
9986,124.14
9987,121.95
9988,116.45
9989,112.06
9990,114.26
9991,119.75
9992,136.23
9993,140.62
9994,142.82
9995,140.62
9996,138.43
9997,127.44
9998,126.34
9999,125.24
10000,123.05
10001,116.45
10002,109.86
10003,106.57
10004,106.57
10005,105.47
10006,108.76
10007,112.06
10008,109.86
10009,101.07
10010,106.57
10011,115.35
10012,118.65
10013,123.05
10014,114.26
10015,106.57
10016,98.87
10017,90.09
10018,93.38
10019,93.38
10020,88.99
10021,94.48
10022,87.89
10023,76.9
10024,79.1
10025,87.89
10026,97.78
10027,106.57
10028,94.48
10029,93.38
10030,101.07
10031,108.76
10032,113.16
10033,108.76
10034,99.97
10035,106.57
10036,124.14
10037,131.83
10038,134.03
10039,125.24
10040,116.45
10041,118.65
10042,128.54
10043,135.13
10044,140.62
10045,131.83
10046,114.26
10047,107.66
10048,84.59
10049,75.8
10050,75.8
10051,79.1
10052,88.99
10053,84.59
10054,80.2
10055,87.89
10056,95.58
10057,101.07
10058,104.37
10059,104.37
10060,101.07
10061,105.47
10062,107.66
10063,108.76
10064,109.86
10065,107.66
10066,96.68
10067,91.18
10068,94.48
10069,97.78
10070,98.87
10071,99.97
10072,108.76
10073,107.66
10074,105.47
10075,101.07
10076,117.55
10077,147.22
10078,171.39
10079,164.79
10080,146.12
10081,127.44
10082,117.55
10083,115.35
10084,107.66
10085,105.47
10086,109.86
10087,132.93
10088,161.5
10089,187.87
10090,193.36
10091,186.77
10092,169.19
10093,151.61
10094,152.71
10095,168.09
10096,172.49
10097,157.1
10098,149.41
10099,149.41
10100,157.1
10101,171.39
10102,183.47
10103,193.36
10104,187.87
10105,188.97
10106,186.77
10107,171.39
10108,159.3
10109,154.91
10110,172.49
10111,181.27
10112,191.16
10113,188.97
10114,175.78
10115,164.79
10116,161.5
