row_index,WGDC.TrfGen.PPV.phsBC.InstCVal.mag.f
8098,369.88
8099,370.12
8100,370.12
8101,369.88
8102,369.88
8103,369.64
8104,369.88
8105,369.64
8106,369.88
8107,369.64
8108,369.88
8109,370.12
8110,370.12
8111,369.64
8112,369.88
8113,370.37
8114,369.88
8115,370.12
8116,370.12
8117,367.44
8118,367.19
8119,367.44
8120,367.44
8121,367.44
8122,367.19
8123,367.19
8124,367.19
8125,367.44
8126,366.71
8127,367.19
8128,367.19
8129,367.19
8130,367.19
8131,366.71
8132,366.46
8133,367.19
8134,366.22
8135,366.71
8136,366.46
8137,366.46
8138,366.71
8139,366.71
8140,367.19
8141,367.19
8142,367.19
8143,367.19
8144,366.71
8145,367.19
8146,367.68
8147,367.19
8148,367.44
8149,367.44
8150,364.75
8151,365.24
8152,365.24
8153,364.51
8154,368.9
8155,369.64
8156,369.88
8157,370.12
8158,369.88
8159,369.88
8160,369.88
8161,370.12
8162,369.39
8163,369.64
8164,369.88
8165,369.88
8166,369.64
8167,369.64
8168,369.88
8169,369.88
8170,369.88
8171,369.64
8172,370.12
8173,370.12
8174,369.88
8175,370.12
8176,369.88
8177,370.12
8178,369.88
8179,370.37
8180,369.88
8181,370.12
8182,370.12
8183,369.64
8184,369.88
8185,370.12
8186,369.64
8187,370.12
8188,369.64
8189,369.88
8190,369.88
8191,369.64
8192,369.39
8193,369.39
8194,368.9
8195,369.39
8196,369.64
8197,369.64
8198,369.64
8199,369.64
8200,367.44
8201,367.44
8202,367.44
8203,367.19
8204,364.75
8205,364.51
8206,364.26
8207,364.26
8208,364.26
8209,364.26
8210,364.51
8211,364.02
8212,364.26
8213,364.51
8214,364.51
8215,364.75
8216,364.51
8217,364.75
8218,364.75
8219,364.75
8220,364.75
8221,364.75
8222,364.75
8223,364.75
8224,364.75
8225,364.75
8226,365.48
8227,365.48
8228,365.24
8229,364.51
8230,364.51
8231,364.75
8232,365.24
8233,365.24
8234,365.24
8235,365.24
8236,365.48
8237,365.48
8238,364.75
8239,370.37
8240,370.12
8241,370.12
8242,370.37
8243,370.37
8244,370.37
8245,370.37
8246,370.12
8247,370.12
8248,370.37
8249,370.61
8250,370.61
8251,370.61
8252,371.34
8253,370.86
8254,370.86
8255,370.86
8256,370.12
8257,370.37
8258,370.37
8259,370.37
8260,370.61
8261,370.61
8262,370.12
8263,370.12
8264,370.12
8265,369.88
8266,370.12
8267,370.12
8268,370.37
8269,370.37
8270,370.37
8271,370.37
8272,370.37
8273,370.37
8274,370.12
8275,370.37
8276,370.37
8277,370.37
8278,370.37
8279,370.12
8280,370.37
8281,370.37
8282,370.37
8283,370.61
8284,368.17
8285,368.17
8286,367.68
8287,367.93
8288,365.24
8289,364.75
8290,365.24
8291,364.51
8292,364.75
8293,364.75
8294,365.24
8295,364.75
8296,364.51
8297,364.51
8298,364.51
8299,364.51
8300,364.26
8301,364.26
8302,364.51
8303,364.26
8304,364.26
8305,364.02
8306,364.02
8307,364.26
8308,364.51
8309,366.22
8310,366.22
8311,366.46
8312,366.46
8313,367.19
8314,366.71
8315,366.46
8316,367.19
8317,367.44
8318,366.46
8319,366.71
8320,366.71
8321,366.46
8322,366.71
8323,366.46
8324,366.22
8325,366.71
8326,366.71
8327,369.39
8328,369.64
8329,369.39
8330,368.9
8331,369.88
8332,369.88
8333,369.64
8334,369.88
8335,369.64
8336,369.64
8337,369.88
8338,369.39
8339,369.64
8340,369.64
8341,369.88
8342,369.64
8343,369.88
8344,369.88
8345,369.39
8346,369.39
8347,369.64
8348,369.64
8349,369.64
8350,369.64
8351,369.88
8352,370.12
8353,369.64
8354,369.64
8355,369.64
8356,369.88
8357,369.88
8358,369.88
8359,369.88
8360,369.88
8361,370.12
8362,370.37
8363,370.12
8364,370.37
8365,370.61
8366,369.88
8367,370.37
8368,370.12
8369,370.37
8370,370.37
8371,370.37
8372,368.17
8373,368.17
8374,368.41
8375,368.17
8376,366.22
8377,366.46
8378,366.22
8379,366.22
8380,366.22
8381,364.51
8382,364.75
8383,364.75
8384,364.51
8385,362.31
8386,362.31
8387,362.07
8388,361.82
8389,361.58
8390,362.07
8391,362.07
8392,362.07
8393,362.55
8394,361.82
8395,362.31
8396,362.07
8397,362.07
8398,362.31
8399,362.31
8400,362.55
8401,362.31
8402,362.31
8403,361.82
8404,362.31
8405,362.31
8406,362.31
8407,362.31
8408,362.31
8409,362.31
8410,362.07
8411,362.07
8412,362.07
8413,362.31
8414,362.55
8415,362.31
8416,362.31
8417,362.31
8418,362.31
8419,362.31
8420,362.31
8421,362.55
8422,362.55
8423,362.55
8424,362.31
8425,362.31
8426,362.31
8427,362.55
8428,362.55
8429,362.31
8430,362.55
8431,362.31
8432,362.31
8433,362.07
8434,362.31
8435,362.55
8436,362.07
8437,362.07
8438,362.07
8439,362.07
8440,361.82
8441,362.31
8442,361.82
8443,362.07
8444,361.82
8445,362.8
8446,362.31
8447,362.31
8448,362.55
8449,362.31
8450,362.07
8451,362.55
8452,364.26
8453,364.26
8454,364.51
8455,364.75
8456,364.75
8457,364.75
8458,364.75
8459,364.51
8460,364.75
8461,364.75
8462,364.75
8463,364.75
8464,364.75
8465,364.75
8466,365.48
8467,365.24
8468,365.24
8469,362.55
8470,362.8
8471,362.8
8472,363.29
8473,362.8
8474,362.55
8475,362.55
8476,362.55
8477,364.02
8478,364.51
8479,364.51
8480,364.75
8481,366.22
8482,366.46
8483,366.22
8484,365.97
8485,366.22
8486,366.46
8487,366.46
8488,366.46
8489,366.71
8490,366.46
8491,366.46
8492,366.46
8493,365.97
8494,366.71
8495,366.46
8496,366.46
8497,366.46
8498,366.46
8499,366.46
8500,365.97
8501,366.46
8502,366.22
8503,366.22
8504,366.22
8505,365.97
8506,365.97
8507,365.73
8508,365.97
8509,365.97
8510,365.97
8511,367.68
8512,367.68
8513,367.93
8514,367.93
8515,367.93
8516,367.93
8517,367.93
8518,368.17
8519,367.93
8520,368.17
8521,367.93
8522,368.17
8523,367.19
8524,366.71
8525,366.46
8526,367.19
8527,366.71
8528,366.71
8529,366.46
8530,366.71
8531,366.71
8532,366.71
8533,366.22
8534,366.22
8535,366.46
8536,366.46
8537,366.46
8538,366.71
8539,366.71
8540,366.46
8541,366.46
8542,366.71
8543,366.71
8544,366.46
8545,366.71
8546,366.71
8547,366.71
8548,366.71
8549,366.71
8550,367.19
8551,367.19
8552,367.19
8553,367.19
8554,367.19
8555,367.19
8556,367.44
8557,367.44
8558,367.19
8559,367.44
8560,367.44
8561,367.93
8562,367.68
8563,367.44
8564,367.44
8565,367.93
8566,367.93
8567,367.93
8568,367.93
8569,367.44
8570,367.44
8571,367.19
8572,367.44
8573,367.44
8574,365.73
8575,365.24
8576,365.48
8577,365.48
8578,365.48
8579,368.17
8580,367.93
8581,367.93
8582,367.93
8583,369.88
8584,370.12
8585,369.88
8586,370.37
8587,370.12
8588,369.88
8589,370.12
8590,370.12
8591,370.37
8592,370.12
8593,370.37
8594,369.88
8595,370.37
8596,370.37
8597,370.37
8598,370.37
8599,370.12
8600,370.61
8601,370.37
8602,370.37
8603,370.37
8604,370.61
8605,370.86
8606,370.37
8607,370.12
8608,371.59
8609,371.59
8610,371.83
8611,371.83
8612,372.08
8613,371.59
8614,371.59
8615,371.83
8616,371.59
8617,372.08
8618,371.83
8619,371.83
8620,372.08
8621,372.08
8622,372.08
8623,371.83
8624,372.08
8625,371.59
8626,372.08
8627,372.08
8628,372.08
8629,372.08
8630,371.83
8631,371.59
8632,371.83
8633,371.59
8634,371.34
8635,372.32
8636,371.83
8637,372.08
8638,371.83
8639,371.83
8640,371.83
8641,371.59
8642,371.59
8643,372.08
8644,372.08
8645,371.83
8646,372.08
8647,371.59
8648,372.32
8649,371.59
8650,372.32
8651,371.83
8652,371.59
8653,371.83
8654,371.83
8655,371.34
8656,371.83
8657,371.59
8658,371.34
8659,370.61
8660,371.34
8661,371.59
8662,371.34
8663,371.59
8664,371.83
8665,371.34
8666,371.59
8667,371.59
8668,371.59
8669,371.83
8670,370.86
8671,371.34
8672,371.59
8673,371.83
8674,368.41
8675,368.66
8676,368.41
8677,368.17
8678,368.41
8679,367.93
8680,368.17
8681,368.17
8682,367.93
8683,367.93
8684,368.17
8685,367.68
8686,368.17
8687,368.17
8688,368.17
8689,367.68
8690,368.17
8691,367.93
8692,368.17
8693,368.17
8694,368.17
8695,367.93
8696,367.93
8697,367.93
8698,367.93
8699,367.93
8700,368.17
8701,367.93
8702,368.41
8703,368.17
8704,367.93
8705,368.17
8706,368.17
8707,368.41
8708,368.66
8709,368.17
8710,368.41
8711,368.41
8712,368.41
8713,368.41
8714,368.66
8715,368.66
8716,368.66
8717,368.66
8718,368.41
8719,368.41
8720,367.93
8721,368.41
8722,367.93
8723,368.41
8724,368.41
8725,365.73
8726,365.97
8727,365.97
8728,365.97
8729,365.73
8730,365.97
8731,365.97
8732,366.22
8733,365.97
8734,366.22
8735,365.97
8736,365.73
8737,365.73
8738,365.48
8739,365.97
8740,365.73
8741,365.97
8742,365.97
8743,365.97
8744,365.97
8745,365.48
8746,365.97
8747,365.97
8748,365.24
8749,365.48
8750,365.73
8751,365.24
8752,365.48
8753,365.97
8754,365.48
8755,365.73
8756,365.48
8757,365.24
8758,365.24
8759,365.24
8760,365.24
8761,365.24
8762,365.24
8763,365.24
8764,365.24
8765,365.48
8766,365.24
8767,365.24
8768,365.48
8769,365.48
8770,365.48
8771,365.48
8772,365.73
8773,365.73
8774,365.24
8775,364.75
8776,365.24
8777,365.24
8778,365.24
8779,365.24
8780,364.75
8781,364.75
8782,364.75
8783,365.24
8784,365.24
8785,365.24
8786,364.75
8787,365.73
8788,364.75
8789,364.51
8790,365.24
8791,365.24
8792,365.24
8793,365.48
8794,365.48
8795,365.24
8796,365.24
8797,365.24
8798,365.24
8799,365.24
8800,364.75
8801,365.48
8802,365.48
8803,365.48
8804,365.48
8805,365.73
8806,365.97
8807,365.73
8808,365.48
8809,362.55
8810,362.31
8811,362.31
8812,362.31
8813,362.55
8814,362.55
8815,362.55
8816,362.8
8817,360.85
8818,360.6
8819,360.11
8820,360.11
8821,359.87
8822,360.11
8823,360.36
8824,360.36
8825,360.36
8826,360.6
8827,360.36
8828,360.6
8829,360.85
8830,360.6
8831,360.6
8832,360.6
8833,360.6
8834,360.36
8835,360.6
8836,360.6
8837,360.36
8838,360.11
8839,360.36
8840,360.36
8841,360.11
8842,360.11
8843,359.87
8844,360.11
8845,360.11
8846,360.6
8847,360.36
8848,360.11
8849,360.11
8850,360.36
8851,360.11
8852,359.87
8853,360.11
8854,359.87
8855,359.87
8856,359.87
8857,360.36
8858,359.87
8859,360.11
8860,359.87
8861,359.63
8862,360.11
8863,360.11
8864,360.11
8865,360.36
8866,360.11
8867,359.87
8868,359.87
8869,359.38
8870,359.87
8871,359.63
8872,359.63
8873,359.87
8874,359.87
8875,360.11
8876,360.11
8877,360.36
8878,360.11
8879,359.87
8880,360.11
8881,360.11
8882,360.11
8883,360.11
8884,360.11
8885,360.36
8886,360.36
8887,360.11
8888,359.87
8889,359.87
8890,360.36
8891,360.11
8892,360.36
8893,360.11
8894,360.11
8895,360.36
8896,360.6
8897,360.36
8898,360.36
8899,360.11
8900,360.36
8901,360.11
8902,359.87
8903,360.11
8904,360.11
8905,360.36
8906,360.6
8907,360.6
8908,360.36
8909,360.36
8910,360.36
8911,360.6
8912,360.6
8913,360.85
8914,360.6
8915,360.36
8916,360.6
8917,360.6
8918,360.36
8919,360.6
8920,360.36
8921,360.36
8922,360.6
8923,360.11
8924,360.85
8925,360.6
8926,360.6
8927,360.36
8928,360.36
8929,360.36
8930,360.36
8931,360.6
8932,360.6
8933,359.87
8934,360.36
8935,360.36
8936,360.11
8937,360.11
8938,360.36
8939,360.11
8940,360.36
8941,360.11
8942,360.11
8943,360.85
8944,360.6
8945,360.6
8946,361.33
8947,360.36
8948,360.6
8949,360.36
8950,360.11
8951,361.33
8952,360.36
8953,360.85
8954,360.6
8955,360.36
8956,360.6
8957,360.36
8958,360.6
8959,360.85
8960,360.6
8961,360.6
8962,360.85
8963,360.36
8964,360.36
8965,360.36
8966,360.36
8967,360.11
8968,360.36
8969,358.16
8970,357.43
8971,357.43
8972,357.43
8973,357.43
8974,357.43
8975,357.43
8976,357.67
8977,357.43
8978,357.67
8979,357.43
8980,357.43
8981,357.67
8982,357.92
8983,357.67
8984,357.67
8985,357.92
8986,355.72
8987,355.72
8988,355.47
8989,355.47
8990,356.7
8991,357.43
8992,356.94
8993,357.43
8994,357.43
8995,356.94
8996,356.94
8997,357.67
8998,357.43
8999,357.43
9000,356.7
9001,356.94
9002,356.7
9003,356.94
9004,357.43
9005,356.94
9006,355.72
9007,355.23
9008,354.74
9009,355.47
9010,354.5
9011,354.74
9012,355.23
9013,354.74
9014,355.23
9015,354.5
9016,354.74
9017,355.23
9018,355.23
9019,354.74
9020,355.23
9021,354.74
9022,354.74
9023,355.23
9024,355.23
9025,355.23
9026,354.74
9027,354.74
9028,355.23
9029,354.74
9030,355.47
9031,355.96
9032,354.74
9033,355.23
9034,355.23
9035,355.47
9036,355.47
9037,355.47
9038,355.23
9039,353.52
9040,353.52
9041,353.52
9042,352.79
9043,352.79
9044,352.54
9045,353.28
9046,353.28
9047,352.79
9048,352.79
9049,353.28
9050,353.52
9051,352.54
9052,354.5
9053,354.74
9054,354.74
9055,355.23
9056,355.23
9057,355.47
9058,355.23
9059,354.74
9060,354.74
9061,354.74
9062,354.74
9063,355.23
9064,354.74
9065,355.23
9066,354.74
9067,354.5
9068,355.23
9069,355.23
9070,355.23
9071,354.74
9072,354.74
9073,355.23
9074,355.23
9075,355.23
9076,355.47
9077,355.47
9078,355.47
9079,360.36
9080,360.85
9081,360.6
9082,360.6
9083,365.24
9084,364.75
9085,365.24
9086,365.24
9087,366.46
9088,366.46
9089,366.71
9090,367.19
9091,367.19
9092,368.41
9093,368.41
9094,367.19
9095,367.44
9096,370.12
9097,370.37
9098,369.88
9099,370.12
9100,370.12
9101,370.12
9102,369.88
9103,369.88
9104,369.64
9105,369.88
9106,370.12
9107,370.37
9108,370.12
9109,370.12
9110,370.37
9111,370.37
9112,370.12
9113,370.12
9114,370.37
9115,370.37
9116,370.12
9117,369.88
9118,369.88
9119,370.12
9120,369.88
9121,369.88
9122,370.12
9123,369.88
9124,369.88
9125,369.88
9126,369.64
9127,369.88
9128,369.88
9129,370.12
9130,370.37
9131,369.88
9132,370.12
9133,369.88
9134,370.12
9135,370.12
9136,370.37
9137,369.88
9138,369.88
9139,369.88
9140,370.12
9141,370.12
9142,370.12
9143,370.12
9144,369.88
9145,369.88
9146,370.12
9147,369.88
9148,369.64
9149,369.64
9150,369.88
9151,369.88
9152,369.64
9153,369.64
9154,369.88
9155,369.88
9156,369.88
9157,369.88
9158,369.64
9159,369.88
9160,369.64
9161,369.64
9162,369.64
9163,369.39
9164,369.39
9165,369.64
9166,369.88
9167,369.64
9168,369.64
9169,369.88
9170,369.88
9171,369.64
9172,369.64
9173,369.39
9174,369.39
9175,369.88
9176,369.88
9177,369.88
9178,369.64
9179,369.64
9180,369.64
9181,369.39
9182,369.88
9183,369.88
9184,369.88
9185,369.64
9186,369.64
9187,369.64
9188,369.64
9189,369.64
9190,369.88
9191,369.88
9192,369.64
9193,369.88
9194,369.88
9195,369.88
9196,370.12
9197,369.88
9198,369.64
9199,369.64
9200,369.88
9201,369.64
9202,369.64
9203,369.88
9204,369.88
9205,370.12
9206,369.88
9207,369.88
9208,370.12
9209,369.88
9210,369.64
9211,370.12
9212,370.12
9213,369.88
9214,370.12
9215,369.88
9216,370.37
9217,370.12
9218,369.88
9219,369.88
9220,369.88
9221,370.37
9222,369.88
9223,370.37
9224,370.12
9225,367.68
9226,367.44
9227,367.19
9228,367.19
9229,367.44
9230,366.71
9231,366.71
9232,366.46
9233,366.71
9234,367.19
9235,366.71
9236,366.71
9237,367.19
9238,367.19
9239,367.19
9240,367.19
9241,367.44
9242,366.71
9243,367.19
9244,366.71
9245,367.19
9246,367.19
9247,366.71
9248,366.46
9249,366.71
9250,367.19
9251,366.71
9252,366.71
9253,367.19
9254,367.19
9255,367.19
9256,367.19
9257,366.46
9258,367.19
9259,367.19
9260,367.19
9261,366.22
9262,367.19
9263,366.71
9264,367.19
9265,366.71
9266,367.19
9267,367.19
9268,366.71
9269,366.71
9270,367.19
9271,367.19
9272,367.19
9273,367.19
9274,367.19
9275,366.71
9276,366.71
9277,367.19
9278,367.19
9279,366.71
9280,366.71
9281,367.19
9282,366.46
9283,366.71
9284,366.46
9285,366.46
9286,366.46
9287,366.22
9288,366.46
9289,366.46
9290,366.46
9291,366.71
9292,367.19
9293,366.71
9294,366.71
9295,366.46
9296,365.97
9297,367.19
9298,366.46
9299,366.46
9300,366.71
9301,366.22
9302,366.71
9303,366.71
9304,366.71
9305,366.71
9306,366.71
9307,366.71
9308,366.71
9309,367.19
9310,367.19
9311,367.19
9312,366.71
9313,366.71
9314,366.71
9315,366.71
9316,367.19
9317,368.66
9318,368.41
9319,368.66
9320,368.41
9321,368.41
9322,368.41
9323,368.66
9324,368.9
9325,368.66
9326,368.41
9327,368.66
9328,368.41
9329,368.41
9330,368.17
9331,368.41
9332,368.41
9333,368.66
9334,368.9
9335,368.9
9336,368.66
9337,368.66
9338,368.66
9339,368.9
9340,368.9
9341,368.9
9342,368.66
9343,368.9
9344,368.9
9345,369.39
9346,369.39
9347,368.66
9348,368.9
9349,368.9
9350,368.41
9351,368.66
9352,368.66
9353,368.41
9354,368.66
9355,368.66
9356,368.41
9357,368.9
9358,368.9
9359,368.41
9360,368.66
9361,368.66
9362,368.9
9363,368.66
9364,368.66
9365,368.9
9366,368.9
9367,368.9
9368,367.44
9369,367.68
9370,367.19
9371,367.19
9372,367.44
9373,367.44
9374,367.44
9375,367.44
9376,367.68
9377,367.44
9378,367.44
9379,367.68
9380,367.19
9381,367.44
9382,367.44
9383,367.44
9384,367.68
9385,367.44
9386,367.19
9387,367.19
9388,366.71
9389,366.46
9390,366.71
9391,367.19
9392,367.44
9393,366.71
9394,366.71
9395,366.71
9396,365.97
9397,365.24
9398,364.75
9399,365.24
9400,365.48
9401,362.8
9402,362.8
9403,362.8
9404,362.8
9405,360.85
9406,360.6
9407,361.58
9408,361.33
9409,360.85
9410,360.36
9411,360.85
9412,360.6
9413,360.6
9414,361.33
9415,361.33
9416,360.85
9417,360.85
9418,360.6
9419,360.85
9420,360.6
9421,360.85
9422,360.85
9423,361.33
9424,361.33
9425,360.85
9426,360.85
9427,360.85
9428,360.85
9429,360.85
9430,361.33
9431,360.6
9432,360.6
9433,360.85
9434,360.85
9435,360.6
9436,360.85
9437,361.33
9438,361.33
9439,358.89
9440,358.4
9441,358.16
9442,358.16
9443,358.4
9444,358.4
9445,357.92
9446,358.4
9447,357.92
9448,358.4
9449,358.4
9450,357.92
9451,357.92
9452,358.4
9453,357.92
9454,358.16
9455,358.4
9456,358.16
9457,357.67
9458,358.4
9459,357.92
9460,357.92
9461,357.67
9462,358.16
9463,357.67
9464,357.92
9465,358.16
9466,357.92
9467,357.92
9468,357.67
9469,357.92
9470,358.16
9471,358.16
9472,358.4
9473,358.16
9474,357.67
9475,357.92
9476,357.92
9477,357.92
9478,358.16
9479,358.16
9480,358.16
9481,355.72
9482,355.72
9483,355.47
9484,355.72
9485,355.72
9486,355.96
9487,355.72
9488,356.21
9489,356.21
9490,356.21
9491,355.96
9492,355.72
9493,355.96
9494,355.96
9495,355.47
9496,355.96
9497,355.96
9498,355.96
9499,355.72
9500,355.96
9501,355.72
9502,355.72
9503,355.96
9504,355.72
9505,355.23
9506,355.96
9507,355.47
9508,355.47
9509,355.72
9510,355.72
9511,355.72
9512,355.72
9513,355.72
9514,355.72
9515,355.72
9516,355.72
9517,356.21
9518,355.72
9519,355.72
9520,355.72
9521,355.72
9522,355.96
9523,355.72
9524,355.96
9525,355.72
9526,355.72
9527,355.47
9528,355.23
9529,355.96
9530,355.72
9531,355.47
9532,355.47
9533,355.72
9534,355.96
9535,355.72
9536,355.72
9537,355.72
9538,355.72
9539,355.23
9540,355.96
9541,355.72
9542,355.47
9543,355.72
9544,355.72
9545,355.72
9546,355.72
9547,355.72
9548,355.72
9549,355.72
9550,355.72
9551,355.72
9552,355.72
9553,355.47
9554,355.72
9555,355.72
9556,355.72
9557,355.72
9558,355.47
9559,355.47
9560,355.72
9561,355.72
9562,355.96
9563,355.47
9564,355.47
9565,355.72
9566,355.72
9567,355.23
9568,355.72
9569,355.72
9570,355.72
9571,355.96
9572,355.96
9573,355.47
9574,355.72
9575,355.72
9576,355.96
9577,356.21
9578,356.21
9579,355.72
9580,355.72
9581,355.72
9582,355.72
9583,355.96
9584,355.96
9585,355.72
9586,355.72
9587,355.96
9588,355.96
9589,356.21
9590,355.72
9591,355.72
9592,355.96
9593,355.96
9594,355.96
9595,355.72
9596,356.21
9597,356.21
9598,356.21
9599,355.72
9600,355.96
9601,355.47
9602,355.96
9603,355.72
9604,356.21
9605,355.96
9606,355.96
9607,355.72
9608,355.96
9609,355.96
9610,355.96
9611,355.96
9612,355.96
9613,355.96
9614,355.96
9615,355.72
9616,355.96
9617,356.21
9618,356.21
9619,356.21
9620,353.77
9621,353.77
9622,353.77
9623,353.52
9624,353.77
9625,353.52
9626,353.52
9627,353.28
9628,353.52
9629,353.52
9630,353.52
9631,353.28
9632,353.52
9633,354.01
9634,353.52
9635,353.52
9636,353.77
9637,353.52
9638,353.77
9639,352.79
9640,353.77
9641,353.28
9642,353.28
9643,353.52
9644,353.28
9645,353.28
9646,353.28
9647,353.52
9648,353.77
9649,353.52
9650,353.77
9651,353.52
9652,353.28
9653,353.28
9654,353.77
9655,353.52
9656,353.52
9657,353.52
9658,353.52
9659,353.52
9660,353.52
9661,353.77
9662,353.52
9663,353.52
9664,354.01
9665,353.28
9666,354.01
9667,351.81
9668,351.81
9669,351.81
9670,352.06
9671,351.57
9672,351.32
9673,351.32
9674,351.57
9675,351.32
9676,351.57
9677,351.57
9678,351.32
9679,351.81
9680,351.57
9681,351.32
9682,351.57
9683,351.32
9684,351.57
9685,351.57
9686,351.57
9687,351.32
9688,354.01
9689,353.77
9690,354.25
9691,353.77
9692,356.45
9693,356.7
9694,356.94
9695,356.21
9696,356.45
9697,356.45
9698,356.21
9699,356.21
9700,356.94
9701,356.7
9702,356.45
9703,356.7
9704,356.7
9705,356.7
9706,356.7
9707,356.45
9708,356.45
9709,356.7
9710,356.45
9711,356.45
9712,356.7
9713,356.45
9714,356.21
9715,356.45
9716,356.45
9717,356.45
9718,356.45
9719,356.45
9720,356.45
9721,356.7
9722,356.21
9723,356.21
9724,356.21
9725,356.45
9726,356.45
9727,356.45
9728,356.45
9729,359.38
9730,359.63
9731,359.87
9732,359.63
9733,362.31
9734,361.82
9735,362.07
9736,362.31
9737,362.31
9738,361.82
9739,362.07
9740,361.82
9741,364.26
9742,364.26
9743,364.26
9744,364.02
9745,364.26
9746,364.02
9747,364.02
9748,364.02
9749,364.02
9750,365.73
9751,366.22
9752,366.22
9753,366.46
9754,364.75
9755,363.53
9756,363.29
9757,363.78
9758,364.02
9759,361.58
9760,361.58
9761,361.58
9762,361.58
9763,358.16
9764,357.92
9765,358.16
9766,358.16
9767,355.96
9768,355.72
9769,355.72
9770,355.72
9771,354.25
9772,353.77
9773,353.77
9774,353.28
9775,355.96
9776,356.21
9777,356.21
9778,355.96
9779,356.21
9780,355.96
9781,356.45
9782,356.45
9783,356.21
9784,355.96
9785,355.72
9786,356.45
9787,355.96
9788,356.21
9789,356.21
9790,355.96
9791,356.45
9792,356.21
9793,356.21
9794,356.21
9795,356.45
9796,356.21
9797,356.7
9798,356.45
9799,356.7
9800,356.7
9801,356.45
9802,356.45
9803,356.45
9804,356.45
9805,356.45
9806,356.21
9807,356.45
9808,356.45
9809,356.21
9810,356.45
9811,356.45
9812,355.96
9813,356.45
9814,356.45
9815,355.96
9816,356.7
9817,356.7
9818,356.21
9819,356.21
9820,356.21
9821,356.45
9822,356.21
9823,356.45
9824,356.21
9825,356.21
9826,356.7
9827,356.45
9828,355.96
9829,356.21
9830,356.45
9831,356.45
9832,356.21
9833,356.21
9834,356.21
9835,356.45
9836,356.21
9837,356.45
9838,356.45
9839,356.21
9840,356.21
9841,356.21
9842,356.45
9843,356.21
9844,356.7
9845,356.21
9846,356.7
9847,356.21
9848,356.21
9849,356.45
9850,355.47
9851,359.63
9852,359.63
9853,359.63
9854,359.87
9855,359.87
9856,359.63
9857,359.63
9858,360.11
9859,360.11
9860,359.87
9861,359.87
9862,360.11
9863,360.36
9864,357.92
9865,357.92
9866,357.67
9867,357.43
9868,355.72
9869,355.72
9870,355.72
9871,355.72
9872,355.47
9873,355.72
9874,355.96
9875,355.47
9876,355.47
9877,355.47
9878,355.47
9879,355.72
9880,355.72
9881,355.23
9882,355.72
9883,355.72
9884,355.72
9885,355.72
9886,355.47
9887,355.72
9888,355.47
9889,355.72
9890,355.72
9891,355.47
9892,355.72
9893,355.72
9894,355.72
9895,355.72
9896,355.96
9897,355.96
9898,355.72
9899,355.72
9900,355.47
9901,355.72
9902,355.96
9903,355.96
9904,356.21
9905,355.96
9906,355.72
9907,356.45
9908,356.45
9909,356.21
9910,356.21
9911,356.21
9912,355.96
9913,356.21
9914,355.72
9915,355.96
9916,355.72
9917,355.96
9918,355.72
9919,355.47
9920,355.72
9921,355.47
9922,355.96
9923,357.43
9924,357.92
9925,357.92
9926,357.92
9927,357.67
9928,358.16
9929,358.16
9930,358.4
9931,358.16
9932,357.92
9933,358.16
9934,357.92
9935,358.16
9936,357.92
9937,357.92
9938,357.67
9939,357.67
9940,357.67
9941,357.92
9942,357.67
9943,360.11
9944,360.11
9945,360.11
9946,359.87
9947,360.6
9948,360.36
9949,359.87
9950,360.36
9951,360.11
9952,360.36
9953,360.36
9954,360.36
9955,360.11
9956,360.11
9957,360.11
9958,360.36
9959,360.36
9960,360.36
9961,360.36
9962,360.36
9963,360.36
9964,360.11
9965,360.11
9966,359.87
9967,360.36
9968,360.6
9969,360.36
9970,360.36
9971,360.11
9972,360.36
9973,360.36
9974,360.36
9975,360.11
9976,360.36
9977,360.36
9978,360.6
9979,360.36
9980,359.87
9981,360.11
9982,360.36
9983,360.11
9984,360.36
9985,360.6
9986,360.36
9987,360.36
9988,360.11
9989,360.6
9990,360.36
9991,360.11
9992,359.87
9993,360.11
9994,360.11
9995,360.11
9996,360.36
9997,360.11
9998,359.87
9999,360.11
10000,359.87
10001,359.87
10002,359.63
10003,359.87
10004,359.87
10005,359.87
10006,360.11
10007,360.11
10008,360.11
10009,359.87
10010,360.11
10011,360.36
10012,360.11
10013,359.87
10014,359.87
10015,360.11
10016,360.11
10017,359.63
10018,359.63
10019,356.7
10020,356.7
10021,357.43
10022,356.94
10023,356.94
10024,356.94
10025,357.43
10026,357.43
10027,357.43
10028,356.94
10029,356.94
10030,357.92
10031,357.43
10032,357.67
10033,357.43
10034,356.94
10035,357.43
10036,357.43
10037,357.43
10038,357.43
10039,357.67
10040,357.43
10041,357.92
10042,357.43
10043,357.43
10044,364.02
10045,364.26
10046,364.51
10047,364.75
10048,364.51
10049,364.51
10050,364.51
10051,364.51
10052,367.68
10053,368.17
10054,367.93
10055,368.17
10056,368.41
10057,368.17
10058,368.17
10059,367.93
10060,369.64
10061,369.39
10062,369.64
10063,369.39
10064,369.39
10065,369.64
10066,369.64
10067,369.64
10068,369.64
10069,369.88
10070,369.88
10071,369.88
10072,369.88
10073,369.88
10074,369.88
10075,369.88
10076,369.88
10077,369.88
10078,369.88
10079,370.12
10080,370.12
10081,369.88
10082,370.12
10083,370.12
10084,370.12
10085,369.88
10086,369.64
10087,369.88
10088,370.37
10089,369.88
10090,370.12
10091,369.64
10092,369.88
