row_index,WGEN.Conver_rectifier_U
6129,711.3
6130,705.49
6131,713.69
6132,741.38
6133,755.39
6134,761.88
6135,762.23
6136,766.67
6137,773.85
6138,762.57
6139,738.98
6140,728.39
6141,725.99
6142,728.39
6143,716.08
6144,705.49
6145,692.84
6146,687.37
6147,677.12
6148,664.47
6149,654.21
6150,660.02
6151,668.57
6152,678.14
6153,676.09
6154,664.81
6155,667.54
6156,672.67
6157,673.7
6158,674.38
6159,670.96
6160,675.06
6161,681.9
6162,683.61
6163,687.71
6164,680.53
6165,668.91
6166,664.81
6167,672.67
6168,681.22
6169,668.23
6170,651.48
6171,663.1
6172,669.25
6173,666.52
6174,666.86
6175,676.77
6176,691.81
6177,698.65
6178,690.45
6179,678.48
6180,659.0
6181,658.32
6182,673.01
6183,686.0
6184,686.0
6185,679.17
6186,692.15
6187,711.64
6188,730.44
6189,734.88
6190,731.12
6191,708.9
6192,694.89
6193,691.47
6194,685.66
6195,680.53
6196,680.88
6197,688.39
6198,701.73
6199,699.33
6200,700.7
6201,700.02
6202,712.32
6203,738.98
6204,762.57
6205,776.24
6206,777.61
6207,776.58
6208,776.58
6209,776.24
6210,772.48
6211,784.44
6212,779.32
6213,767.69
6214,743.77
6215,727.7
6216,722.92
6217,725.99
6218,723.26
6219,717.11
6220,712.66
6221,708.22
6222,695.23
6223,676.09
6224,656.95
6225,653.19
6226,675.75
6227,694.89
6228,698.99
6229,693.86
6230,678.82
6231,668.57
6232,670.28
6233,673.7
6234,673.7
6235,674.72
6236,680.19
6237,705.83
6238,733.86
6239,746.5
6240,738.64
6241,730.1
6242,726.34
6243,722.58
6244,718.13
6245,710.27
6246,706.51
6247,710.61
6248,706.51
6249,698.65
6250,683.61
6251,665.49
6252,656.95
6253,657.29
6254,667.2
6255,667.2
6256,655.92
6257,657.97
6258,661.73
6259,665.84
6260,661.73
6261,676.43
6262,684.64
6263,682.58
6264,674.04
6265,667.89
6266,666.52
6267,671.65
6268,676.77
6269,676.77
6270,676.43
6271,670.62
6272,671.99
6273,670.28
6274,674.04
6275,671.3
6276,670.96
6277,689.08
6278,696.6
6279,693.86
6280,684.29
6281,669.25
6282,658.66
6283,656.27
6284,662.08
6285,669.6
6286,681.22
6287,687.03
6288,685.66
6289,682.24
6290,682.58
6291,681.22
6292,672.67
6293,670.28
6294,656.61
6295,664.81
6296,670.62
6297,684.98
6298,692.84
6299,689.76
6300,678.14
6301,667.54
6302,665.84
6303,668.91
6304,678.82
6305,687.03
6306,679.17
6307,680.88
6308,681.22
6309,682.93
6310,693.86
6311,708.9
6312,711.98
6313,701.04
6314,682.58
6315,662.08
6316,653.19
6317,661.39
6318,669.25
6319,667.2
6320,673.36
6321,679.17
6322,677.12
6323,668.23
6324,668.91
6325,674.04
6326,682.24
6327,692.5
6328,695.23
6329,689.42
6330,680.19
6331,673.01
6332,675.41
6333,689.42
6334,693.18
6335,683.95
6336,667.54
6337,660.02
6338,657.29
6339,661.05
6340,669.94
6341,685.66
6342,696.6
6343,697.62
6344,695.23
6345,695.23
6346,696.6
6347,700.02
6348,687.37
6349,678.14
6350,680.53
6351,694.55
6352,702.41
6353,698.99
6354,686.69
6355,679.17
6356,673.01
6357,667.54
6358,669.25
6359,678.48
6360,681.56
6361,683.95
6362,688.74
6363,705.14
6364,724.28
6365,732.15
6366,727.36
6367,710.27
6368,702.07
6369,704.46
6370,697.28
6371,696.26
6372,695.91
6373,688.39
6374,691.81
6375,695.23
6376,695.23
6377,689.08
6378,681.22
6379,667.89
6380,660.71
6381,659.0
6382,658.32
6383,661.39
6384,662.42
6385,662.76
6386,664.13
6387,665.84
6388,669.6
6389,675.41
6390,674.04
6391,667.2
6392,658.32
6393,653.53
6394,665.49
6395,670.28
6396,664.47
6397,664.81
6398,672.33
6399,681.22
6400,689.08
6401,695.23
6402,690.1
6403,683.95
6404,684.64
6405,690.45
6406,692.84
6407,689.76
6408,686.69
6409,691.81
6410,695.57
6411,695.91
6412,697.97
6413,697.62
6414,697.97
6415,705.49
6416,703.43
6417,704.8
6418,707.88
6419,703.78
6420,696.94
6421,701.38
6422,702.75
6423,706.17
6424,703.09
6425,699.67
6426,703.43
6427,704.12
6428,699.33
6429,700.36
6430,700.7
6431,699.33
6432,695.91
6433,696.94
6434,700.02
6435,700.02
6436,700.7
6437,682.58
6438,667.2
6439,662.08
6440,669.6
6441,663.78
6442,663.78
6443,684.29
6444,694.55
6445,690.1
6446,679.51
6447,673.36
6448,660.71
6449,657.29
6450,661.39
6451,663.1
6452,661.39
6453,663.1
6454,666.18
6455,671.65
6456,678.14
6457,683.61
6458,695.57
6459,704.12
6460,708.9
6461,690.45
6462,670.28
6463,665.84
6464,679.17
6465,696.94
6466,694.55
6467,679.17
6468,662.08
6469,655.24
6470,656.27
6471,660.37
6472,668.91
6473,668.91
6474,673.36
6475,676.43
6476,679.17
6477,680.53
6478,682.24
6479,693.86
6480,700.02
6481,692.84
6482,680.53
6483,671.99
6484,667.89
6485,660.37
6486,676.77
6487,678.82
6488,673.01
6489,665.84
6490,661.39
6491,659.0
6492,656.27
6493,662.76
6494,671.99
6495,667.2
6496,655.24
6497,655.92
6498,664.81
6499,658.66
6500,667.89
6501,679.85
6502,679.51
6503,671.3
6504,672.67
6505,676.77
6506,684.29
6507,688.74
6508,684.29
6509,671.3
6510,666.86
6511,665.15
6512,661.73
6513,669.6
6514,673.01
6515,665.15
6516,655.58
6517,666.86
6518,664.81
6519,664.81
6520,670.96
6521,670.62
6522,676.43
6523,672.33
6524,668.57
6525,674.72
6526,695.57
6527,690.79
6528,683.27
6529,683.27
6530,691.47
6531,716.42
6532,737.96
6533,754.71
6534,779.32
6535,794.7
6536,792.99
6537,779.66
6538,751.63
6539,736.59
6540,727.7
6541,711.64
6542,693.18
6543,679.85
6544,689.76
6545,710.27
6546,735.56
6547,753.34
6548,759.49
6549,757.78
6550,756.07
6551,747.87
6552,731.46
6553,727.7
6554,725.31
6555,719.84
6556,706.17
6557,701.38
6558,709.25
6559,742.4
6560,771.8
6561,796.75
6562,791.28
6563,769.4
6564,768.04
6565,777.26
6566,783.76
6567,799.14
6568,811.79
6569,812.81
6570,802.22
6571,791.28
6572,779.66
6573,774.53
6574,764.96
6575,746.84
6576,719.5
6577,698.31
6578,689.08
6579,680.53
6580,674.38
6581,667.2
6582,667.54
6583,673.36
6584,674.04
6585,670.28
6586,660.37
6587,665.15
6588,682.93
6589,696.94
6590,696.26
6591,678.82
6592,666.18
6593,658.66
6594,655.92
6595,659.0
6596,665.49
6597,671.65
6598,668.91
6599,660.71
6600,656.95
6601,659.0
6602,665.84
6603,671.65
6604,674.04
6605,662.76
6606,657.97
6607,662.42
6608,668.23
6609,673.01
6610,673.01
6611,662.08
6612,654.9
6613,661.39
6614,676.43
6615,692.84
6616,714.03
6617,721.89
6618,712.66
6619,694.21
6620,670.96
6621,656.95
6622,658.32
6623,665.15
6624,665.49
6625,663.78
6626,670.28
6627,683.27
6628,710.95
6629,755.39
6630,776.58
6631,801.53
6632,792.65
6633,787.18
6634,774.53
6635,757.78
6636,753.34
6637,763.93
6638,773.16
6639,770.77
6640,759.15
6641,758.12
6642,748.89
6643,731.46
6644,730.78
6645,732.83
6646,734.2
6647,739.67
6648,749.58
6649,770.77
6650,783.42
6651,782.39
6652,780.34
6653,779.32
6654,769.06
6655,757.78
6656,751.29
6657,743.43
6658,730.1
6659,716.76
6660,703.09
6661,702.07
6662,705.49
6663,693.52
6664,684.64
6665,706.51
6666,749.58
6667,776.58
6668,790.6
6669,784.78
6670,785.81
6671,780.0
6672,778.29
6673,810.76
6674,841.87
6675,843.58
6676,850.75
6677,854.86
6678,848.02
6679,839.47
6680,843.92
6681,838.11
6682,831.27
6683,831.27
6684,824.43
6685,817.6
6686,818.62
6687,808.37
6688,811.1
6689,811.79
6690,807.0
6691,814.18
6692,835.71
6693,837.08
6694,823.41
6695,819.99
6696,828.88
6697,834.35
6698,832.3
6699,831.61
6700,814.86
6701,802.22
6702,817.6
6703,814.18
6704,807.34
6705,806.66
6706,804.27
6707,802.56
6708,793.33
6709,776.58
6710,765.64
6711,760.17
6712,751.97
6713,721.55
6714,703.09
6715,698.99
6716,694.89
6717,689.08
6718,674.04
6719,663.78
6720,660.02
6721,660.71
6722,657.29
6723,656.95
6724,663.1
6725,667.54
6726,689.42
6727,702.07
6728,707.19
6729,714.37
6730,721.21
6731,725.99
6732,740.35
6733,763.93
6734,784.78
6735,804.61
6736,803.93
6737,791.62
6738,790.6
6739,790.25
6740,797.77
6741,803.24
6742,807.34
6743,814.52
6744,816.57
6745,802.9
6746,799.14
6747,786.49
6748,771.45
6749,762.57
6750,757.78
6751,755.05
6752,762.91
6753,777.26
6754,785.13
6755,784.44
6756,791.28
6757,785.81
6758,785.47
6759,778.63
6760,774.19
6761,776.58
6762,772.14
6763,771.11
6764,767.69
6765,762.23
6766,755.73
6767,745.13
6768,735.91
6769,728.39
6770,723.94
6771,715.74
6772,709.25
6773,713.01
6774,718.82
6775,723.26
6776,719.16
6777,719.84
6778,722.58
6779,737.96
6780,749.58
6781,744.11
6782,743.08
6783,745.13
6784,748.89
6785,743.43
6786,723.94
6787,714.37
6788,710.27
6789,708.22
6790,709.93
6791,703.09
6792,689.76
6793,688.74
6794,705.83
6795,713.69
6796,713.35
6797,705.14
6798,699.33
6799,693.86
6800,695.23
6801,687.03
6802,664.47
6803,652.85
6804,665.49
6805,668.91
6806,678.82
6807,679.85
6808,683.61
6809,686.0
6810,695.23
6811,702.07
6812,686.0
6813,673.36
6814,674.38
6815,671.3
6816,663.1
6817,657.29
6818,661.05
6819,678.48
6820,700.02
6821,721.21
6822,745.82
6823,771.45
6824,779.66
6825,787.18
6826,787.86
6827,788.54
6828,783.76
6829,780.0
6830,782.05
6831,783.76
6832,780.34
6833,779.32
6834,778.63
6835,778.97
6836,778.63
6837,775.9
6838,769.4
6839,769.75
6840,771.11
6841,770.77
6842,769.4
6843,773.85
6844,768.04
6845,771.11
6846,775.56
6847,774.87
6848,783.42
6849,778.97
6850,774.87
6851,774.53
6852,764.96
6853,755.05
6854,736.25
6855,719.84
6856,710.61
6857,710.61
6858,720.18
6859,738.64
6860,743.77
6861,726.34
6862,709.25
6863,712.66
6864,721.21
6865,731.12
6866,746.84
6867,764.28
6868,774.53
6869,773.85
6870,768.72
6871,765.3
6872,757.78
6873,754.36
6874,763.25
6875,769.4
6876,776.58
6877,776.58
6878,763.59
6879,745.82
6880,738.64
6881,738.98
6882,731.46
6883,733.17
6884,734.54
6885,724.97
6886,718.82
6887,708.22
6888,690.1
6889,674.38
6890,675.06
6891,676.77
6892,679.85
6893,692.5
6894,709.93
6895,732.49
6896,757.78
6897,776.58
6898,782.05
6899,777.61
6900,784.78
6901,790.25
6902,786.84
6903,791.28
6904,781.71
6905,763.25
6906,756.76
6907,757.78
6908,761.88
6909,783.08
6910,803.58
6911,799.48
6912,774.19
6913,762.23
6914,785.81
6915,807.34
6916,796.06
6917,793.33
6918,806.32
6919,820.33
6920,821.02
6921,821.7
6922,839.13
6923,857.59
6924,855.2
6925,860.32
6926,865.11
6927,865.45
6928,853.15
6929,842.55
6930,849.39
6931,854.86
6932,850.75
6933,846.65
6934,846.31
6935,849.73
6936,854.86
6937,861.01
6938,878.1
6939,885.62
6940,883.57
6941,879.81
6942,875.02
6943,874.34
6944,874.34
6945,867.84
6946,855.54
6947,851.78
6948,837.42
6949,824.09
6950,820.33
6951,823.41
6952,825.8
6953,815.89
6954,797.43
6955,776.92
6956,768.04
6957,763.25
6958,749.24
6959,730.1
6960,722.58
6961,711.64
6962,688.74
6963,664.13
6964,656.95
6965,666.18
6966,668.23
6967,673.01
6968,697.62
6969,706.85
6970,723.94
6971,740.35
6972,735.22
6973,741.72
6974,744.11
6975,744.11
6976,737.27
6977,738.98
6978,734.88
6979,723.6
6980,712.32
6981,694.55
6982,682.58
6983,686.0
6984,690.45
6985,695.57
6986,703.78
6987,713.01
6988,719.16
6989,732.83
6990,745.82
6991,750.6
6992,742.4
6993,734.88
6994,733.17
6995,734.2
6996,738.98
6997,739.32
6998,739.32
6999,743.08
7000,760.86
7001,776.58
7002,780.68
7003,786.84
7004,790.25
7005,795.04
7006,803.24
7007,810.42
7008,808.37
7009,786.49
7010,765.99
7011,746.5
7012,723.94
7013,715.06
7014,700.7
7015,696.94
7016,693.86
7017,682.93
7018,672.33
7019,647.72
7020,665.84
7021,679.51
7022,681.9
7023,679.51
7024,680.53
7025,687.71
7026,683.61
7027,677.12
7028,694.21
7029,700.36
7030,683.61
7031,669.6
7032,664.81
7033,662.76
7034,662.08
7035,658.66
7036,662.08
7037,655.58
7038,663.78
7039,664.13
7040,666.52
7041,668.91
7042,672.67
7043,676.43
7044,681.56
7045,677.46
7046,674.38
7047,670.96
7048,674.38
7049,684.98
7050,692.15
7051,694.21
7052,689.76
7053,686.0
7054,685.66
7055,686.0
7056,691.81
7057,692.5
7058,692.5
7059,691.13
7060,688.39
7061,688.39
7062,697.62
7063,697.28
7064,690.45
7065,682.58
7066,680.19
7067,680.19
7068,682.24
7069,690.1
7070,694.89
7071,698.31
7072,695.23
7073,689.42
7074,684.29
7075,686.34
7076,676.09
7077,669.25
7078,672.67
7079,679.17
7080,682.24
7081,679.51
7082,683.27
7083,674.72
7084,666.86
7085,664.47
7086,663.1
7087,664.13
7088,664.81
7089,664.13
7090,663.1
7091,663.78
7092,669.25
7093,673.36
7094,670.28
7095,676.43
7096,681.22
7097,680.88
7098,669.94
7099,674.72
7100,676.09
7101,684.64
7102,689.08
7103,693.52
7104,686.69
7105,679.85
7106,671.3
7107,667.89
7108,660.02
7109,658.66
7110,662.08
7111,660.71
7112,661.39
7113,664.13
7114,675.06
7115,690.79
7116,708.9
7117,721.21
7118,734.88
7119,743.43
7120,739.67
7121,751.29
7122,756.07
7123,762.57
7124,765.99
7125,773.5
7126,771.45
7127,755.73
7128,738.3
7129,729.75
7130,731.46
7131,736.93
7132,746.16
7133,751.63
7134,758.47
7135,757.78
7136,754.02
7137,751.97
7138,749.24
7139,737.27
7140,727.36
7141,714.03
7142,710.27
7143,705.49
7144,707.88
7145,713.69
7146,715.4
7147,703.09
7148,689.08
7149,680.19
7150,663.44
7151,656.95
7152,664.47
7153,671.3
7154,665.15
7155,661.39
7156,659.0
7157,660.37
7158,670.28
7159,680.19
7160,692.15
7161,694.89
7162,670.96
7163,653.53
7164,663.44
7165,666.86
7166,662.08
7167,667.2
7168,676.43
7169,687.71
7170,691.13
7171,688.39
7172,680.88
7173,674.38
7174,675.75
7175,675.41
7176,671.3
7177,672.33
7178,683.95
7179,716.42
7180,744.45
7181,765.99
7182,776.24
7183,778.97
7184,780.34
7185,781.71
7186,802.22
7187,805.63
7188,801.53
7189,802.22
7190,799.14
7191,797.77
7192,793.67
7193,785.13
7194,785.13
7195,784.78
7196,788.2
7197,790.6
7198,780.0
7199,763.25
7200,755.05
7201,757.1
7202,766.33
7203,780.68
7204,789.91
7205,788.54
7206,782.39
7207,774.87
7208,765.3
7209,758.81
7210,778.97
7211,780.68
7212,781.02
7213,789.23
7214,789.91
7215,774.53
7216,781.37
7217,793.67
7218,797.77
7219,793.33
7220,781.71
7221,769.4
7222,766.33
7223,765.99
7224,763.59
7225,759.15
7226,762.91
7227,762.91
7228,759.83
7229,758.12
7230,764.96
7231,774.53
7232,784.44
7233,786.49
7234,777.61
7235,766.67
7236,749.58
7237,722.23
7238,703.78
7239,685.32
7240,672.33
7241,664.81
7242,666.18
7243,666.18
7244,678.48
7245,668.91
7246,659.68
7247,664.13
7248,659.0
7249,662.76
7250,656.95
7251,667.2
7252,671.3
7253,678.82
7254,708.22
7255,733.17
7256,748.89
7257,762.57
7258,778.29
7259,784.1
7260,774.87
7261,777.61
7262,787.18
7263,772.14
7264,730.44
7265,705.14
7266,697.62
7267,688.74
7268,683.61
7269,692.15
7270,698.99
7271,699.33
7272,703.43
7273,718.82
7274,727.7
7275,737.62
7276,761.2
7277,782.39
7278,775.9
7279,765.99
7280,770.09
7281,780.34
7282,791.62
7283,800.51
7284,793.67
7285,773.5
7286,761.88
7287,752.31
7288,745.13
7289,744.45
7290,744.11
7291,758.12
7292,766.33
7293,760.86
7294,763.25
7295,770.77
7296,773.5
7297,774.19
7298,768.72
7299,761.88
7300,755.73
7301,758.81
7302,766.67
7303,776.58
7304,781.02
7305,777.61
7306,769.75
7307,760.86
7308,755.39
7309,752.65
7310,743.43
7311,738.64
7312,736.59
7313,743.77
7314,740.69
7315,736.25
7316,750.95
7317,765.64
7318,764.62
7319,758.12
7320,746.84
7321,724.63
7322,725.31
7323,733.51
7324,731.46
7325,720.52
7326,730.44
7327,757.1
7328,787.18
7329,816.23
7330,835.71
7331,835.03
7332,832.3
7333,831.27
7334,836.74
7335,831.95
7336,825.8
7337,828.54
7338,824.09
7339,814.86
7340,815.21
7341,839.13
7342,847.34
7343,843.92
7344,838.45
7345,835.03
7346,836.06
7347,832.3
7348,829.22
7349,835.03
7350,833.66
7351,827.51
7352,826.83
7353,836.74
7354,849.04
7355,865.45
7356,871.6
7357,860.67
7358,843.23
7359,842.21
7360,851.1
7361,858.96
7362,864.43
7363,856.22
7364,854.86
7365,856.56
7366,862.72
7367,861.69
7368,859.98
7369,859.64
7370,853.49
7371,845.28
7372,834.35
7373,838.45
7374,859.64
7375,879.81
7376,871.26
7377,868.53
7378,859.64
7379,840.16
7380,831.95
7381,844.94
7382,850.07
7383,861.01
7384,864.08
7385,863.74
7386,872.29
7387,887.67
7388,873.31
7389,853.49
7390,846.31
7391,839.47
7392,846.99
7393,854.17
7394,856.56
7395,850.41
7396,840.16
7397,818.97
7398,806.66
7399,816.23
7400,828.88
7401,848.02
7402,872.63
7403,890.06
7404,897.58
7405,890.4
7406,877.07
7407,879.47
7408,883.23
7409,884.25
7410,886.3
7411,881.52
7412,872.97
7413,870.24
7414,862.03
7415,856.91
7416,844.94
7417,832.98
7418,826.14
7419,830.59
7420,840.5
7421,855.2
7422,884.93
7423,876.73
7424,869.89
7425,867.5
7426,847.34
7427,825.12
7428,803.58
7429,781.71
7430,773.16
7431,795.38
7432,816.57
7433,830.25
7434,838.11
7435,857.59
7436,862.37
7437,875.71
7438,864.43
7439,846.65
7440,837.42
7441,837.08
7442,833.66
7443,832.98
7444,823.41
7445,819.99
7446,825.8
7447,859.64
7448,852.12
7449,833.32
7450,819.65
7451,785.47
7452,788.2
7453,832.64
7454,857.93
7455,866.13
7456,882.88
7457,884.93
7458,876.73
7459,872.97
7460,865.45
7461,854.51
7462,851.78
7463,848.36
7464,838.11
7465,826.14
7466,824.43
7467,826.83
7468,830.59
7469,825.8
7470,832.3
7471,825.12
7472,823.75
7473,837.76
7474,858.61
7475,881.86
7476,893.48
7477,885.96
7478,867.84
7479,869.55
7480,869.55
7481,870.92
7482,865.11
7483,849.39
7484,841.18
7485,845.28
7486,846.65
7487,843.58
7488,840.16
7489,839.47
7490,846.65
7491,864.43
7492,877.76
7493,865.45
7494,850.41
7495,834.35
7496,827.51
7497,821.7
7498,817.6
7499,817.26
7500,824.09
7501,824.09
7502,817.26
7503,810.08
7504,813.5
7505,814.18
7506,806.32
7507,805.63
7508,792.65
7509,792.65
7510,801.19
7511,808.37
7512,806.66
7513,800.51
7514,785.13
7515,776.58
7516,766.33
7517,763.25
7518,763.59
7519,767.69
7520,778.97
7521,775.21
7522,787.52
7523,793.33
7524,795.38
7525,797.09
7526,792.99
7527,796.75
7528,812.81
7529,830.25
7530,840.16
7531,836.06
7532,818.62
7533,813.15
7534,814.86
7535,813.15
7536,814.52
7537,811.1
7538,814.52
7539,823.41
7540,830.25
7541,828.19
7542,818.28
7543,808.37
7544,805.29
7545,804.95
7546,801.19
7547,806.32
7548,810.42
7549,802.9
7550,784.44
7551,763.59
7552,764.96
7553,774.87
7554,776.92
7555,778.97
7556,798.46
7557,815.89
7558,828.54
7559,838.11
7560,856.56
7561,861.69
7562,857.93
7563,852.8
7564,867.5
7565,895.19
7566,905.1
7567,889.72
7568,869.21
7569,849.04
7570,836.74
7571,832.98
7572,840.5
7573,841.87
7574,838.45
7575,838.79
7576,848.02
7577,855.2
7578,858.61
7579,851.44
7580,851.78
7581,838.45
7582,833.32
7583,831.95
7584,832.98
7585,829.9
7586,828.54
7587,824.43
7588,816.91
7589,805.98
7590,819.99
7591,830.93
7592,837.42
7593,839.47
7594,830.93
7595,824.78
7596,819.31
7597,830.59
7598,840.16
7599,847.34
7600,842.89
7601,837.76
7602,842.21
7603,848.7
7604,850.41
7605,844.6
7606,845.28
7607,854.51
7608,862.03
7609,858.96
7610,851.1
7611,842.55
7612,829.9
7613,826.49
7614,823.07
7615,821.36
7616,835.37
7617,845.97
7618,858.96
7619,868.53
7620,875.71
7621,872.63
7622,862.72
7623,861.69
7624,858.96
7625,856.91
7626,862.03
7627,871.26
7628,879.81
7629,871.6
7630,855.88
7631,834.0
7632,827.17
7633,815.89
7634,810.08
7635,818.62
7636,836.74
7637,855.2
7638,857.59
7639,835.71
7640,848.02
7641,875.02
7642,890.4
7643,897.58
7644,896.56
7645,896.9
7646,887.33
7647,883.57
7648,885.96
7649,890.06
7650,893.14
7651,884.59
7652,884.25
7653,887.33
7654,893.14
7655,899.63
7656,898.95
7657,898.95
7658,911.94
7659,909.2
7660,897.92
7661,889.72
7662,884.93
7663,881.17
7664,873.65
7665,876.05
7666,876.73
7667,880.83
7668,874.0
7669,859.64
7670,850.41
7671,835.71
7672,840.5
7673,844.94
7674,839.13
7675,823.75
7676,823.07
7677,842.55
7678,873.65
7679,882.2
7680,877.41
7681,878.44
7682,875.02
7683,860.32
7684,850.75
7685,847.68
7686,832.64
7687,815.55
7688,801.19
7689,782.39
7690,767.69
7691,786.49
7692,821.02
7693,829.56
7694,831.27
7695,830.93
7696,829.9
7697,818.28
7698,820.33
7699,834.35
7700,844.94
7701,846.31
7702,831.27
7703,798.46
7704,774.19
7705,771.11
7706,764.28
7707,768.72
7708,789.57
7709,799.82
7710,803.93
7711,784.44
7712,771.45
7713,768.72
7714,777.95
7715,790.25
7716,790.25
7717,785.13
7718,780.0
7719,778.97
7720,783.08
7721,797.09
7722,816.23
7723,833.66
7724,825.8
7725,814.86
7726,808.03
7727,806.32
7728,793.33
7729,773.85
7730,766.67
7731,765.99
7732,744.79
7733,725.31
7734,705.83
7735,695.23
7736,705.49
7737,719.84
7738,729.07
7739,737.62
7740,738.3
7741,757.44
7742,774.19
7743,780.68
7744,776.24
7745,765.3
7746,761.88
7747,755.73
7748,744.11
7749,735.56
7750,741.72
7751,731.46
7752,727.7
7753,737.62
7754,740.69
7755,748.89
7756,741.38
7757,737.62
7758,737.96
7759,741.03
7760,764.96
7761,775.9
7762,780.34
7763,786.49
7764,791.28
7765,784.78
7766,777.61
7767,776.92
7768,780.68
7769,781.71
7770,784.1
7771,795.38
7772,797.09
7773,790.94
7774,778.97
7775,759.15
7776,742.74
7777,735.91
7778,755.73
7779,777.26
7780,787.52
7781,788.89
7782,783.76
7783,791.96
7784,782.73
7785,774.53
7786,768.04
7787,774.87
7788,789.91
7789,799.48
7790,798.12
7791,808.71
7792,803.24
7793,792.99
7794,780.0
7795,771.45
7796,760.86
7797,758.81
7798,774.53
7799,801.87
7800,814.52
7801,831.27
7802,854.51
7803,856.56
7804,850.75
7805,840.5
7806,846.99
7807,846.65
7808,844.94
7809,853.83
7810,850.75
7811,835.37
7812,795.04
7813,784.44
7814,785.81
7815,789.23
7816,791.28
7817,795.04
7818,777.61
7819,791.96
7820,827.51
7821,852.12
7822,848.7
7823,842.89
7824,842.89
7825,837.08
7826,828.88
7827,825.46
7828,825.8
7829,840.16
7830,843.92
7831,858.96
7832,850.41
7833,836.06
7834,837.08
7835,847.68
7836,857.93
7837,855.88
7838,852.46
7839,851.44
7840,848.7
7841,836.4
7842,821.02
7843,825.8
7844,827.17
7845,816.23
7846,814.52
7847,799.82
7848,782.05
7849,768.04
7850,749.24
7851,722.58
7852,723.94
7853,738.64
7854,762.23
7855,769.4
7856,775.21
7857,751.29
7858,737.27
7859,774.87
7860,824.09
7861,844.94
7862,842.55
7863,838.11
7864,833.66
7865,837.08
7866,879.12
7867,906.81
7868,907.15
7869,898.26
7870,901.68
7871,900.32
7872,894.85
7873,897.24
7874,903.73
7875,922.87
7876,915.35
7877,919.11
7878,921.85
7879,929.03
7880,929.71
7881,932.79
7882,937.57
7883,937.57
7884,923.9
7885,924.24
7886,924.24
7887,940.99
7888,992.26
7889,992.6
7890,1003.2
7891,1052.08
7892,1078.4
7893,1069.85
7894,1071.22
7895,1065.75
7896,1068.14
7897,1066.78
7898,1067.8
7899,1066.78
7900,1067.8
7901,1063.02
7902,1065.75
7903,1062.67
7904,1037.38
7905,1001.15
7906,992.95
7907,1024.73
7908,1074.3
7909,1093.44
7910,1088.99
7911,1087.28
7912,1091.73
7913,1091.04
7914,1092.75
7915,1071.9
7916,1047.29
7917,1027.13
7918,997.73
7919,981.67
7920,982.35
7921,975.85
7922,971.75
7923,967.65
7924,959.45
7925,948.17
7926,936.21
7927,923.9
7928,920.14
7929,919.46
7930,915.7
7931,917.06
7932,920.48
7933,906.81
7934,884.93
7935,867.16
7936,857.25
7937,858.96
7938,872.97
7939,881.17
7940,884.25
7941,878.44
7942,864.77
7943,839.47
7944,831.61
7945,808.37
7946,783.08
7947,766.33
7948,749.24
7949,739.67
7950,740.69
7951,744.79
7952,748.55
7953,743.43
7954,740.69
7955,748.55
7956,737.27
7957,714.03
7958,696.6
7959,694.89
7960,696.26
7961,695.23
7962,711.64
7963,730.78
7964,735.56
7965,750.6
7966,768.72
7967,801.19
7968,815.89
7969,807.69
7970,807.34
7971,803.93
7972,796.75
7973,795.38
7974,795.38
7975,843.58
7976,855.88
7977,870.58
7978,876.39
7979,873.31
7980,879.12
7981,873.31
7982,871.26
7983,864.43
7984,863.06
7985,858.27
7986,852.12
7987,851.1
7988,843.58
7989,837.08
7990,830.93
7991,828.88
7992,829.56
7993,830.59
7994,833.32
7995,831.61
7996,829.22
7997,830.25
7998,831.61
7999,828.88
8000,833.32
8001,858.61
8002,870.58
8003,884.59
8004,892.11
8005,886.98
8006,868.87
8007,851.1
8008,838.45
8009,825.8
8010,815.89
8011,813.15
8012,801.19
8013,790.94
8014,790.94
8015,785.81
8016,772.48
8017,754.36
8018,743.77
8019,738.64
8020,749.58
8021,756.07
8022,771.8
8023,790.94
8024,801.19
8025,809.05
8026,819.31
8027,826.83
8028,822.73
8029,822.38
8030,833.32
8031,831.61
8032,813.5
8033,792.99
8034,780.0
8035,786.84
8036,787.86
8037,793.33
8038,795.04
8039,789.91
8040,785.13
8041,791.96
8042,789.91
8043,773.5
8044,749.58
8045,735.91
8046,729.07
8047,732.15
8048,745.82
8049,751.29
8050,747.87
8051,760.86
8052,795.04
8053,817.26
8054,820.67
8055,804.27
8056,790.6
8057,801.53
8058,799.14
8059,803.24
8060,804.95
8061,797.77
8062,801.53
8063,808.03
8064,815.55
8065,818.28
8066,813.5
8067,809.74
8068,794.36
8069,784.44
8070,773.5
8071,763.25
8072,757.1
8073,760.17
8074,771.45
8075,782.05
8076,778.29
8077,812.81
8078,840.5
8079,843.92
8080,836.4
8081,832.64
8082,831.95
8083,827.85
8084,824.78
8085,830.59
8086,823.75
8087,814.52
8088,814.52
8089,816.23
8090,807.34
8091,782.39
8092,758.47
8093,738.98
8094,744.11
8095,755.73
8096,782.05
8097,799.48
8098,808.71
8099,815.21
8100,822.04
8101,811.45
8102,800.85
8103,791.28
8104,776.92
8105,777.95
8106,789.57
8107,785.81
8108,781.71
8109,776.92
8110,773.85
8111,763.93
8112,749.58
8113,752.31
8114,755.39
8115,746.16
8116,728.39
8117,708.56
8118,696.6
8119,693.86
8120,712.66
8121,726.68
