row_index,WGEN.Sensor6Tmp
6132,9.5
6133,9.5
6134,9.5
6135,9.6
6136,9.6
6137,9.6
6138,9.6
6139,9.6
6140,9.6
6141,9.6
6142,9.6
6143,9.6
6144,9.6
6145,9.6
6146,9.6
6147,9.6
6148,9.5
6149,9.6
6150,9.6
6151,9.6
6152,9.6
6153,9.6
6154,9.6
6155,9.6
6156,9.6
6157,9.6
6158,9.6
6159,9.6
6160,9.6
6161,9.6
6162,9.6
6163,9.6
6164,9.6
6165,9.6
6166,9.6
6167,9.6
6168,9.6
6169,9.6
6170,9.6
6171,9.6
6172,9.6
6173,9.5
6174,9.6
6175,9.6
6176,9.6
6177,9.6
6178,9.6
6179,9.6
6180,9.5
6181,9.5
6182,9.5
6183,9.6
6184,9.6
6185,9.6
6186,9.5
6187,9.6
6188,9.6
6189,9.6
6190,9.6
6191,9.6
6192,9.6
6193,9.6
6194,9.6
6195,9.6
6196,9.5
6197,9.5
6198,9.6
6199,9.6
6200,9.6
6201,9.6
6202,9.5
6203,9.6
6204,9.6
6205,9.6
6206,9.6
6207,9.6
6208,9.69
6209,9.6
6210,9.6
6211,9.6
6212,9.6
6213,9.69
6214,9.6
6215,9.6
6216,9.69
6217,9.6
6218,9.8
6219,9.6
6220,9.69
6221,9.69
6222,9.8
6223,9.6
6224,9.69
6225,9.6
6226,9.8
6227,9.6
6228,9.69
6229,9.6
6230,9.6
6231,9.69
6232,9.6
6233,9.6
6234,9.69
6235,9.6
6236,9.69
6237,9.6
6238,9.69
6239,9.69
6240,9.8
6241,9.6
6242,9.69
6243,9.6
6244,9.8
6245,9.69
6246,9.8
6247,9.69
6248,9.8
6249,9.8
6250,9.8
6251,9.8
6252,9.6
6253,9.8
6254,9.8
6255,9.6
6256,9.6
6257,9.8
6258,9.69
6259,9.8
6260,9.69
6261,9.69
6262,9.8
6263,9.8
6264,9.69
6265,9.6
6266,9.69
6267,9.69
6268,9.6
6269,9.69
6270,9.6
6271,9.6
6272,9.8
6273,9.69
6274,9.6
6275,9.6
6276,9.69
6277,9.8
6278,9.6
6279,9.69
6280,9.69
6281,9.69
6282,9.6
6283,9.69
6284,9.6
6285,9.6
6286,9.6
6287,9.69
6288,9.8
6289,9.6
6290,9.8
6291,9.69
6292,9.6
6293,9.69
6294,9.8
6295,9.8
6296,9.6
6297,9.69
6298,9.6
6299,9.6
6300,9.69
6301,9.6
6302,9.6
6303,9.8
6304,9.69
6305,9.6
6306,9.8
6307,9.6
6308,9.6
6309,9.6
6310,9.6
6311,9.69
6312,9.6
6313,9.6
6314,9.69
6315,9.6
6316,9.69
6317,9.6
6318,9.6
6319,9.6
6320,9.6
6321,9.6
6322,9.69
6323,9.6
6324,9.6
6325,9.6
6326,9.6
6327,9.6
6328,9.6
6329,9.69
6330,9.6
6331,9.6
6332,9.6
6333,9.69
6334,9.6
6335,9.6
6336,9.6
6337,9.6
6338,9.6
6339,9.8
6340,9.6
6341,9.6
6342,9.6
6343,9.6
6344,9.6
6345,9.8
6346,9.8
6347,9.6
6348,9.6
6349,9.6
6350,9.6
6351,9.69
6352,9.6
6353,9.69
6354,9.6
6355,9.6
6356,9.5
6357,9.69
6358,9.6
6359,9.6
6360,9.6
6361,9.6
6362,9.6
6363,9.6
6364,9.6
6365,9.69
6366,9.6
6367,9.69
6368,9.69
6369,9.6
6370,9.69
6371,9.6
6372,9.69
6373,9.69
6374,9.8
6375,9.69
6376,9.69
6377,9.69
6378,9.6
6379,9.8
6380,9.8
6381,9.6
6382,9.69
6383,9.69
6384,9.69
6385,9.69
6386,9.6
6387,9.6
6388,9.8
6389,9.6
6390,9.8
6391,9.6
6392,9.8
6393,9.69
6394,9.69
6395,9.69
6396,9.8
6397,9.69
6398,9.8
6399,9.69
6400,9.6
6401,9.69
6402,9.6
6403,9.69
6404,9.6
6405,9.6
6406,9.6
6407,9.6
6408,9.6
6409,9.69
6410,9.6
6411,9.6
6412,9.6
6413,9.69
6414,9.6
6415,9.69
6416,9.6
6417,9.6
6418,9.6
6419,9.6
6420,9.6
6421,9.69
6422,9.6
6423,9.6
6424,9.6
6425,9.6
6426,9.6
6427,9.6
6428,9.6
6429,9.6
6430,9.6
6431,9.6
6432,9.6
6433,9.6
6434,9.6
6435,9.6
6436,9.6
6437,9.6
6438,9.6
6439,9.6
6440,9.6
6441,9.6
6442,9.6
6443,9.6
6444,9.6
6445,9.6
6446,9.6
6447,9.6
6448,9.6
6449,9.6
6450,9.6
6451,9.6
6452,9.6
6453,9.6
6454,9.6
6455,9.6
6456,9.6
6457,9.6
6458,9.6
6459,9.69
6460,9.6
6461,9.6
6462,9.6
6463,9.6
6464,9.69
6465,9.6
6466,9.6
6467,9.8
6468,9.69
6469,9.6
6470,9.6
6471,9.6
6472,9.69
6473,9.6
6474,9.69
6475,9.8
6476,9.6
6477,9.69
6478,9.6
6479,9.69
6480,9.8
6481,9.6
6482,9.69
6483,9.6
6484,9.6
6485,9.8
6486,9.6
6487,9.6
6488,9.6
6489,9.69
6490,9.6
6491,9.6
6492,9.8
6493,9.6
6494,9.6
6495,9.6
6496,9.69
6497,9.6
6498,9.6
6499,9.6
6500,9.6
6501,9.8
6502,9.69
6503,9.6
6504,9.8
6505,9.6
6506,9.6
6507,9.6
6508,9.6
6509,9.69
6510,9.69
6511,9.6
6512,9.6
6513,9.69
6514,9.6
6515,9.6
6516,9.6
6517,9.6
6518,9.6
6519,9.6
6520,9.6
6521,9.6
6522,9.8
6523,9.6
6524,9.69
6525,9.69
6526,9.6
6527,9.6
6528,9.6
6529,9.6
6530,9.69
6531,9.69
6532,9.69
6533,9.6
6534,9.6
6535,9.6
6536,9.6
6537,9.69
6538,9.69
6539,9.8
6540,9.8
6541,9.8
6542,9.6
6543,9.6
6544,9.8
6545,9.8
6546,9.69
6547,9.69
6548,9.8
6549,9.6
6550,9.6
6551,9.8
6552,9.8
6553,9.8
6554,9.8
6555,9.6
6556,9.8
6557,9.8
6558,9.8
6559,9.8
6560,9.8
6561,9.6
6562,9.8
6563,9.89
6564,9.8
6565,9.8
6566,9.8
6567,10.0
6568,9.8
6569,9.8
6570,9.89
6571,9.89
6572,9.8
6573,9.89
6574,9.8
6575,9.8
6576,9.89
6577,10.0
6578,9.89
6579,9.89
6580,9.89
6581,9.89
6582,10.0
6583,10.0
6584,10.0
6585,9.8
6586,9.8
6587,9.89
6588,9.89
6589,10.0
6590,9.89
6591,9.89
6592,9.89
6593,9.89
6594,9.8
6595,9.8
6596,9.89
6597,10.0
6598,10.0
6599,9.89
6600,9.8
6601,9.89
6602,9.8
6603,9.89
6604,9.89
6605,10.0
6606,10.0
6607,9.8
6608,9.89
6609,9.89
6610,9.8
6611,9.89
6612,10.0
6613,9.8
6614,9.8
6615,10.0
6616,9.89
6617,9.8
6618,9.89
6619,9.89
6620,9.89
6621,9.89
6622,9.8
6623,10.0
6624,10.0
6625,9.8
6626,9.8
6627,9.89
6628,9.89
6629,9.89
6630,10.0
6631,9.89
6632,9.89
6633,10.0
6634,10.0
6635,10.0
6636,9.89
6637,10.0
6638,9.89
6639,9.89
6640,10.0
6641,10.0
6642,10.0
6643,9.89
6644,10.0
6645,10.0
6646,10.0
6647,9.89
6648,10.0
6649,10.0
6650,10.0
6651,10.0
6652,10.0
6653,10.0
6654,10.0
6655,10.0
6656,10.1
6657,10.0
6658,9.89
6659,10.1
6660,10.0
6661,10.1
6662,10.0
6663,10.0
6664,10.0
6665,10.0
6666,10.1
6667,10.1
6668,10.0
6669,10.1
6670,10.1
6671,10.1
6672,10.0
6673,10.1
6674,10.1
6675,10.1
6676,10.1
6677,10.19
6678,10.1
6679,10.1
6680,10.1
6681,10.1
6682,10.1
6683,10.19
6684,10.1
6685,10.19
6686,10.19
6687,10.1
6688,10.19
6689,10.1
6690,10.3
6691,10.3
6692,10.19
6693,10.3
6694,10.3
6695,10.1
6696,10.19
6697,10.3
6698,10.19
6699,10.19
6700,10.39
6701,10.3
6702,10.3
6703,10.19
6704,10.19
6705,10.3
6706,10.3
6707,10.3
6708,10.3
6709,10.39
6710,10.39
6711,10.3
6712,10.3
6713,10.5
6714,10.3
6715,10.3
6716,10.3
6717,10.3
6718,10.3
6719,10.3
6720,10.3
6721,10.39
6722,10.3
6723,10.39
6724,10.3
6725,10.3
6726,10.39
6727,10.3
6728,10.3
6729,10.3
6730,10.3
6731,10.19
6732,10.19
6733,10.39
6734,10.3
6735,10.3
6736,10.39
6737,10.3
6738,10.3
6739,10.39
6740,10.39
6741,10.39
6742,10.3
6743,10.3
6744,10.3
6745,10.39
6746,10.39
6747,10.39
6748,10.39
6749,10.3
6750,10.5
6751,10.3
6752,10.3
6753,10.3
6754,10.3
6755,10.3
6756,10.39
6757,10.3
6758,10.3
6759,10.3
6760,10.5
6761,10.5
6762,10.39
6763,10.39
6764,10.39
6765,10.5
6766,10.5
6767,10.39
6768,10.5
6769,10.39
6770,10.39
6771,10.5
6772,10.39
6773,10.3
6774,10.5
6775,10.39
6776,10.5
6777,10.39
6778,10.39
6779,10.6
6780,10.6
6781,10.5
6782,10.39
6783,10.39
6784,10.5
6785,10.39
6786,10.5
6787,10.5
6788,10.5
6789,10.6
6790,10.39
6791,10.39
6792,10.39
6793,10.3
6794,10.39
6795,10.39
6796,10.39
6797,10.3
6798,10.39
6799,10.39
6800,10.5
6801,10.3
6802,10.5
6803,10.6
6804,10.5
6805,10.39
6806,10.39
6807,10.5
6808,10.5
6809,10.5
6810,10.39
6811,10.39
6812,10.39
6813,10.3
6814,10.39
6815,10.3
6816,10.3
6817,10.39
6818,10.39
6819,10.39
6820,10.3
6821,10.39
6822,10.3
6823,10.39
6824,10.39
6825,10.39
6826,10.39
6827,10.39
6828,10.39
6829,10.39
6830,10.39
6831,10.3
6832,10.5
6833,10.39
6834,10.3
6835,10.39
6836,10.5
6837,10.5
6838,10.5
6839,10.39
6840,10.3
6841,10.39
6842,10.5
6843,10.5
6844,10.39
6845,10.5
6846,10.5
6847,10.5
6848,10.5
6849,10.5
6850,10.5
6851,10.5
6852,10.5
6853,10.39
6854,10.5
6855,10.5
6856,10.5
6857,10.6
6858,10.5
6859,10.6
6860,10.6
6861,10.5
6862,10.6
6863,10.5
6864,10.5
6865,10.5
6866,10.6
6867,10.6
6868,10.6
6869,10.5
6870,10.5
6871,10.5
6872,10.5
6873,10.39
6874,10.5
6875,10.5
6876,10.6
6877,10.6
6878,10.5
6879,10.5
6880,10.5
6881,10.6
6882,10.6
6883,10.5
6884,10.5
6885,10.5
6886,10.6
6887,10.5
6888,10.6
6889,10.6
6890,10.5
6891,10.5
6892,10.6
6893,10.6
6894,10.6
6895,10.5
6896,10.5
6897,10.5
6898,10.6
6899,10.6
6900,10.6
6901,10.6
6902,10.5
6903,10.6
6904,10.6
6905,10.6
6906,10.6
6907,10.6
6908,10.6
6909,10.6
6910,10.6
6911,10.69
6912,10.6
6913,10.6
6914,10.69
6915,10.6
6916,10.6
6917,10.6
6918,10.6
6919,10.69
6920,10.69
6921,10.6
6922,10.6
6923,10.69
6924,10.8
6925,10.8
6926,10.6
6927,10.8
6928,10.69
6929,10.8
6930,10.8
6931,10.8
6932,10.6
6933,10.8
6934,10.8
6935,10.69
6936,10.8
6937,10.8
6938,10.8
6939,11.0
6940,10.89
6941,10.8
6942,10.89
6943,11.0
6944,11.0
6945,11.0
6946,11.0
6947,11.0
6948,11.0
6949,11.0
6950,11.0
6951,10.89
6952,11.0
6953,11.0
6954,11.0
6955,10.89
6956,11.0
6957,11.0
6958,11.1
6959,11.0
6960,11.1
6961,11.0
6962,11.0
6963,11.0
6964,10.89
6965,11.0
6966,11.0
6967,11.0
6968,11.0
6969,11.0
6970,10.89
6971,10.8
6972,10.89
6973,10.8
6974,10.89
6975,10.8
6976,10.89
6977,10.89
6978,10.89
6979,11.0
6980,11.0
6981,11.0
6982,10.89
6983,11.0
6984,11.0
6985,10.89
6986,11.0
6987,10.8
6988,10.89
6989,10.89
6990,10.8
6991,10.89
6992,11.0
6993,10.89
6994,10.8
6995,11.0
6996,10.89
6997,10.89
6998,10.8
6999,11.0
7000,10.89
7001,10.89
7002,10.89
7003,10.8
7004,11.0
7005,10.89
7006,10.89
7007,11.0
7008,10.89
7009,11.0
7010,11.0
7011,11.0
7012,11.0
7013,10.89
7014,11.0
7015,11.0
7016,11.0
7017,10.89
7018,11.0
7019,11.0
7020,10.8
7021,10.89
7022,11.0
7023,10.89
7024,10.89
7025,11.0
7026,10.89
7027,10.8
7028,10.89
7029,10.89
7030,10.8
7031,10.8
7032,10.8
7033,10.8
7034,10.8
7035,10.8
7036,10.8
7037,11.0
7038,10.8
7039,10.89
7040,10.8
7041,10.8
7042,10.8
7043,10.89
7044,10.89
7045,10.8
7046,10.8
7047,10.8
7048,10.8
7049,10.8
7050,10.8
7051,10.69
7052,10.8
7053,10.8
7054,10.8
7055,10.6
7056,10.8
7057,10.69
7058,10.8
7059,10.8
7060,10.8
7061,10.8
7062,10.69
7063,10.69
7064,10.8
7065,10.69
7066,10.8
7067,10.8
7068,10.6
7069,10.8
7070,10.69
7071,10.6
7072,10.6
7073,10.8
7074,10.6
7075,10.6
7076,10.6
7077,10.8
7078,10.69
7079,10.8
7080,10.69
7081,10.8
7082,10.69
7083,10.69
7084,10.6
7085,10.69
7086,10.8
7087,10.6
7088,10.6
7089,10.6
7090,10.6
7091,10.6
7092,10.69
7093,10.6
7094,10.6
7095,10.69
7096,10.69
7097,10.6
7098,10.6
7099,10.69
7100,10.69
7101,10.6
7102,10.6
7103,10.6
7104,10.6
7105,10.6
7106,10.69
7107,10.6
7108,10.6
7109,10.69
7110,10.6
7111,10.6
7112,10.6
7113,10.6
7114,10.6
7115,10.6
7116,10.6
7117,10.8
7118,10.6
7119,10.69
7120,10.6
7121,10.6
7122,10.6
7123,10.69
7124,10.69
7125,10.6
7126,10.8
7127,10.6
7128,10.6
7129,10.8
7130,10.8
7131,10.8
7132,10.8
7133,10.69
7134,10.69
7135,10.6
7136,10.69
7137,10.69
7138,10.8
7139,10.8
7140,10.6
7141,10.69
7142,10.69
7143,10.8
7144,10.8
7145,10.69
7146,10.8
7147,10.8
7148,10.69
7149,10.69
7150,10.69
7151,10.8
7152,10.69
7153,10.8
7154,10.8
7155,10.69
7156,10.8
7157,10.8
7158,10.69
7159,10.69
7160,10.69
7161,10.8
7162,10.8
7163,10.69
7164,10.69
7165,10.8
7166,10.8
7167,10.8
7168,10.69
7169,10.8
7170,10.69
7171,10.6
7172,10.8
7173,10.6
7174,10.8
7175,10.8
7176,10.6
7177,10.8
7178,10.69
7179,10.69
7180,10.6
7181,10.69
7182,10.8
7183,10.8
7184,10.69
7185,10.6
7186,10.69
7187,10.8
7188,10.6
7189,10.8
7190,10.69
7191,10.8
7192,10.8
7193,10.6
7194,10.69
7195,10.6
7196,10.8
7197,10.69
7198,10.8
7199,10.8
7200,10.8
7201,10.6
7202,10.8
7203,10.8
7204,10.89
7205,10.69
7206,10.89
7207,10.6
7208,10.8
7209,10.8
7210,10.8
7211,10.8
7212,10.8
7213,10.8
7214,10.8
7215,10.69
7216,10.89
7217,11.0
7218,10.89
7219,10.8
7220,10.89
7221,11.0
7222,10.89
7223,10.8
7224,10.89
7225,10.8
7226,10.8
7227,10.89
7228,10.8
7229,10.8
7230,10.89
7231,10.89
7232,10.89
7233,11.0
7234,10.8
7235,10.89
7236,10.89
7237,10.89
7238,10.89
7239,10.89
7240,10.8
7241,10.8
7242,10.8
7243,10.8
7244,10.89
7245,10.89
7246,10.89
7247,10.89
7248,10.8
7249,10.89
7250,10.89
7251,10.8
7252,10.89
7253,10.8
7254,10.8
7255,10.89
7256,10.8
7257,10.8
7258,10.8
7259,10.89
7260,10.8
7261,10.89
7262,10.8
7263,10.89
7264,10.89
7265,10.89
7266,10.89
7267,10.89
7268,10.89
7269,10.8
7270,10.89
7271,10.8
7272,10.89
7273,10.89
7274,10.89
7275,10.89
7276,10.8
7277,10.8
7278,10.8
7279,10.8
7280,11.0
7281,10.8
7282,10.89
7283,10.8
7284,10.89
7285,10.89
7286,11.0
7287,10.89
7288,11.0
7289,11.0
7290,10.89
7291,10.8
7292,11.0
7293,11.0
7294,10.89
7295,10.89
7296,11.0
7297,11.0
7298,11.0
7299,10.8
7300,10.89
7301,10.89
7302,11.0
7303,11.0
7304,11.0
7305,11.0
7306,10.89
7307,11.0
7308,11.0
7309,11.0
7310,11.0
7311,11.0
7312,11.0
7313,11.0
7314,11.0
7315,11.0
7316,11.0
7317,11.0
7318,11.0
7319,11.0
7320,11.0
7321,11.0
7322,11.0
7323,10.89
7324,10.89
7325,10.89
7326,11.0
7327,11.0
7328,11.0
7329,11.0
7330,11.0
7331,10.89
7332,11.1
7333,11.0
7334,11.0
7335,11.0
7336,11.0
7337,11.1
7338,10.89
7339,11.0
7340,11.1
7341,11.0
7342,11.1
7343,11.0
7344,11.1
7345,11.1
7346,11.1
7347,11.1
7348,11.1
7349,11.0
7350,11.1
7351,11.0
7352,11.1
7353,11.0
7354,11.1
7355,11.19
7356,11.1
7357,11.3
7358,11.1
7359,11.19
7360,11.19
7361,11.1
7362,11.1
7363,11.19
7364,11.3
7365,11.1
7366,11.1
7367,11.3
7368,11.3
7369,11.39
7370,11.3
7371,11.3
7372,11.3
7373,11.3
7374,11.3
7375,11.3
7376,11.3
7377,11.3
7378,11.3
7379,11.3
7380,11.3
7381,11.5
7382,11.3
7383,11.3
7384,11.3
7385,11.3
7386,11.3
7387,11.39
7388,11.5
7389,11.5
7390,11.39
7391,11.39
7392,11.5
7393,11.39
7394,11.5
7395,11.5
7396,11.5
7397,11.5
7398,11.5
7399,11.5
7400,11.5
7401,11.5
7402,11.6
7403,11.5
7404,11.5
7405,11.5
7406,11.5
7407,11.5
7408,11.6
7409,11.5
7410,11.69
7411,11.6
7412,11.5
7413,11.6
7414,11.6
7415,11.6
7416,11.5
7417,11.6
7418,11.8
7419,11.6
7420,11.6
7421,11.6
7422,11.69
7423,11.69
7424,11.6
7425,11.8
7426,11.6
7427,11.69
7428,11.69
7429,11.69
7430,11.6
7431,11.6
7432,11.8
7433,11.8
7434,11.69
7435,11.69
7436,11.6
7437,11.6
7438,11.69
7439,11.69
7440,11.69
7441,11.8
7442,11.6
7443,11.69
7444,11.69
7445,11.69
7446,11.8
7447,11.8
7448,11.8
7449,11.69
7450,11.8
7451,11.8
7452,11.8
7453,11.8
7454,11.69
7455,11.8
7456,11.8
7457,11.69
7458,11.69
7459,11.8
7460,11.8
7461,11.89
7462,11.8
7463,11.8
7464,11.8
7465,11.8
7466,11.89
7467,11.8
7468,11.8
7469,11.8
7470,11.8
7471,11.8
7472,11.89
7473,11.89
7474,12.0
7475,11.8
7476,11.8
7477,11.89
7478,11.8
7479,11.89
7480,11.8
7481,12.0
7482,11.8
7483,11.89
7484,12.0
7485,12.0
7486,11.8
7487,12.0
7488,12.0
7489,11.89
7490,11.89
7491,12.0
7492,12.1
7493,12.0
7494,11.89
7495,11.89
7496,11.89
7497,12.0
7498,12.0
7499,12.0
7500,12.1
7501,12.0
7502,12.1
7503,12.0
7504,12.0
7505,12.0
7506,12.1
7507,12.0
7508,12.1
7509,12.0
7510,12.0
7511,12.0
7512,12.0
7513,12.0
7514,11.89
7515,12.0
7516,11.89
7517,12.0
7518,12.0
7519,11.89
7520,12.0
7521,12.0
7522,11.89
7523,12.0
7524,12.0
7525,11.89
7526,12.0
7527,12.0
7528,12.0
7529,12.1
7530,12.0
7531,12.0
7532,12.0
7533,12.0
7534,12.0
7535,12.0
7536,12.0
7537,12.0
7538,11.89
7539,12.0
7540,12.0
7541,12.0
7542,12.0
7543,12.0
7544,12.0
7545,12.0
7546,12.0
7547,12.1
7548,12.1
7549,12.0
7550,12.0
7551,12.0
7552,12.1
7553,12.0
7554,12.0
7555,12.0
7556,11.89
7557,12.0
7558,12.0
7559,12.0
7560,12.1
7561,11.89
7562,12.1
7563,12.0
7564,12.0
7565,12.0
7566,12.0
7567,12.1
7568,12.0
7569,12.1
7570,12.1
7571,12.1
7572,12.1
7573,12.1
7574,12.0
7575,12.1
7576,12.19
7577,12.1
7578,12.1
7579,12.1
7580,12.1
7581,12.1
7582,12.19
7583,12.19
7584,12.1
7585,12.1
7586,12.19
7587,12.3
7588,12.1
7589,12.19
7590,12.19
7591,12.19
7592,12.19
7593,12.1
7594,12.19
7595,12.19
7596,12.1
7597,12.1
7598,12.19
7599,12.19
7600,12.3
7601,12.3
7602,12.19
7603,12.3
7604,12.3
7605,12.3
7606,12.19
7607,12.19
7608,12.1
7609,12.3
7610,12.3
7611,12.3
7612,12.19
7613,12.3
7614,12.19
7615,12.19
7616,12.19
7617,12.3
7618,12.39
7619,12.3
7620,12.19
7621,12.3
7622,12.5
7623,12.3
7624,12.3
7625,12.3
7626,12.3
7627,12.3
7628,12.3
7629,12.39
7630,12.5
7631,12.39
7632,12.39
7633,12.39
7634,12.5
7635,12.39
7636,12.5
7637,12.39
7638,12.39
7639,12.3
7640,12.3
7641,12.39
7642,12.5
7643,12.39
7644,12.39
7645,12.39
7646,12.5
7647,12.5
7648,12.6
7649,12.5
7650,12.5
7651,12.5
7652,12.6
7653,12.5
7654,12.5
7655,12.5
7656,12.6
7657,12.5
7658,12.5
7659,12.6
7660,12.69
7661,12.6
7662,12.69
7663,12.6
7664,12.6
7665,12.6
7666,12.6
7667,12.6
7668,12.69
7669,12.8
7670,12.6
7671,12.6
7672,12.6
7673,12.6
7674,12.6
7675,12.6
7676,12.6
7677,12.69
7678,12.8
7679,12.6
7680,12.69
7681,12.69
7682,12.69
7683,12.6
7684,12.6
7685,12.8
7686,12.8
7687,12.6
7688,12.6
7689,12.8
7690,12.8
7691,12.8
7692,12.6
7693,12.8
7694,12.8
7695,12.8
7696,12.8
7697,12.8
7698,12.6
7699,12.8
7700,12.6
7701,12.8
7702,12.8
7703,12.8
7704,12.6
7705,12.6
7706,12.8
7707,12.6
7708,12.8
7709,12.69
7710,12.6
7711,12.6
7712,12.69
7713,12.69
7714,12.6
7715,12.6
7716,12.69
7717,12.8
7718,12.8
7719,12.6
7720,12.69
7721,12.69
7722,12.6
7723,12.8
7724,12.6
7725,12.6
7726,12.6
7727,12.69
7728,12.6
7729,12.6
7730,12.6
7731,12.6
7732,12.69
7733,12.69
7734,12.69
7735,12.6
7736,12.69
7737,12.69
7738,12.6
7739,12.6
7740,12.6
7741,12.69
7742,12.6
7743,12.6
7744,12.5
7745,12.6
7746,12.6
7747,12.6
7748,12.6
7749,12.6
7750,12.6
7751,12.5
7752,12.6
7753,12.6
7754,12.5
7755,12.6
7756,12.5
7757,12.6
7758,12.5
7759,12.5
7760,12.6
7761,12.5
7762,12.6
7763,12.6
7764,12.5
7765,12.6
7766,12.5
7767,12.5
7768,12.6
7769,12.5
7770,12.5
7771,12.5
7772,12.6
7773,12.6
7774,12.6
7775,12.5
7776,12.5
7777,12.5
7778,12.5
7779,12.6
7780,12.6
7781,12.5
7782,12.5
7783,12.6
7784,12.5
7785,12.6
7786,12.5
7787,12.5
7788,12.5
7789,12.5
7790,12.5
7791,12.5
7792,12.5
7793,12.6
7794,12.5
7795,12.6
7796,12.5
7797,12.5
7798,12.5
7799,12.6
7800,12.5
7801,12.6
7802,12.5
7803,12.6
7804,12.5
7805,12.6
7806,12.6
7807,12.5
7808,12.5
7809,12.69
7810,12.6
7811,12.6
7812,12.6
7813,12.69
7814,12.69
7815,12.6
7816,12.6
7817,12.6
7818,12.5
7819,12.6
7820,12.69
7821,12.6
7822,12.6
7823,12.6
7824,12.5
7825,12.6
7826,12.5
7827,12.6
7828,12.8
7829,12.69
7830,12.8
7831,12.5
7832,12.6
7833,12.6
7834,12.8
7835,12.8
7836,12.8
7837,12.69
7838,12.8
7839,12.8
7840,12.6
7841,12.69
7842,12.8
7843,12.8
7844,12.8
7845,12.69
7846,12.69
7847,12.8
7848,12.69
7849,12.6
7850,12.6
7851,12.69
7852,12.69
7853,12.6
7854,12.6
7855,12.8
7856,12.69
7857,12.69
7858,12.69
7859,12.6
7860,12.69
7861,12.6
7862,12.69
7863,12.8
7864,12.6
7865,12.8
7866,12.8
7867,12.8
7868,12.8
7869,12.69
7870,12.69
7871,12.69
7872,12.8
7873,12.6
7874,12.8
7875,12.8
7876,13.0
7877,12.89
7878,12.8
7879,13.0
7880,12.89
7881,13.0
7882,12.89
7883,13.0
7884,13.0
7885,12.89
7886,13.0
7887,13.19
7888,13.1
7889,13.0
7890,13.1
7891,13.1
7892,13.1
7893,13.1
7894,13.3
7895,13.1
7896,13.19
7897,13.3
7898,13.3
7899,13.3
7900,13.5
7901,13.5
7902,13.3
7903,13.6
7904,13.5
7905,13.5
7906,13.39
7907,13.69
7908,13.6
7909,13.6
7910,13.6
7911,13.6
7912,13.8
7913,13.8
7914,13.69
7915,13.89
7916,13.8
7917,13.8
7918,13.89
7919,14.0
7920,14.0
7921,14.0
7922,13.89
7923,13.89
7924,14.0
7925,14.1
7926,14.1
7927,14.0
7928,14.0
7929,14.1
7930,14.0
7931,14.1
7932,14.0
7933,14.1
7934,14.1
7935,14.1
7936,14.1
7937,14.1
7938,14.1
7939,14.0
7940,14.1
7941,14.1
7942,14.1
7943,14.1
7944,14.1
7945,14.1
7946,14.1
7947,14.1
7948,14.1
7949,14.0
7950,14.0
7951,14.1
7952,14.0
7953,14.0
7954,14.0
7955,14.0
7956,14.0
7957,14.0
7958,14.0
7959,14.0
7960,13.89
7961,14.0
7962,13.89
7963,13.89
7964,13.89
7965,13.8
7966,13.8
7967,13.69
7968,13.89
7969,13.89
7970,13.8
7971,13.8
7972,14.0
7973,13.8
7974,13.8
7975,13.69
7976,13.69
7977,13.8
7978,13.89
7979,13.89
7980,13.8
7981,13.8
7982,13.89
7983,13.89
7984,13.89
7985,13.8
7986,13.8
7987,13.8
7988,14.0
7989,13.8
7990,13.89
7991,13.8
7992,13.8
7993,13.89
7994,13.8
7995,13.89
7996,13.8
7997,13.89
7998,13.8
7999,13.89
8000,13.89
8001,13.8
8002,14.0
8003,14.0
8004,13.89
8005,13.89
8006,13.8
8007,13.89
8008,13.8
8009,13.89
8010,13.89
8011,13.8
8012,13.8
8013,13.89
8014,13.8
8015,14.0
8016,13.8
8017,13.89
8018,13.8
8019,13.8
8020,13.8
8021,13.89
8022,13.8
8023,13.8
8024,14.0
8025,13.89
8026,13.8
8027,13.8
8028,13.69
8029,13.69
8030,13.8
8031,13.89
8032,13.8
8033,13.8
8034,13.69
8035,13.8
8036,13.8
8037,13.8
8038,13.8
8039,13.89
8040,13.8
8041,13.8
8042,13.8
8043,13.8
8044,13.8
8045,13.8
8046,13.8
8047,13.69
8048,13.8
8049,13.8
8050,13.6
8051,13.69
8052,13.6
8053,13.8
8054,13.8
8055,13.6
8056,13.6
8057,13.6
8058,13.8
8059,13.69
8060,13.8
8061,13.8
8062,13.69
8063,13.8
8064,13.6
8065,13.6
8066,13.6
8067,13.8
8068,13.6
8069,13.8
8070,13.6
8071,13.6
8072,13.8
8073,13.69
8074,13.6
8075,13.69
8076,13.8
8077,13.6
8078,13.69
8079,13.8
8080,13.69
8081,13.8
8082,13.8
8083,13.6
8084,13.8
8085,13.89
8086,13.6
8087,13.6
8088,13.8
8089,13.8
8090,13.8
8091,13.8
8092,13.8
8093,13.6
8094,13.8
8095,13.69
8096,13.69
8097,13.69
8098,13.6
8099,13.6
8100,13.69
8101,13.69
8102,13.69
8103,13.69
8104,13.6
8105,13.8
8106,13.69
8107,13.8
8108,13.6
8109,13.69
8110,13.6
8111,13.69
8112,13.6
8113,13.69
8114,13.6
8115,13.69
8116,13.6
8117,13.69
8118,13.8
8119,13.69
8120,13.69
8121,13.6
8122,13.6
8123,13.6
8124,13.5
8125,13.6
8126,13.6
8127,13.6
8128,13.6
