row_index,WMAN.Tm
10284,2018-01-04 20:23:58
10285,2018-01-04 20:24:05
10286,2018-01-04 20:24:12
10287,2018-01-04 20:24:20
10288,2018-01-04 20:24:27
10289,2018-01-04 20:24:34
10290,2018-01-04 20:24:41
10291,2018-01-04 20:24:48
10292,2018-01-04 20:24:56
10293,2018-01-04 20:25:03
10294,2018-01-04 20:25:10
10295,2018-01-04 20:25:17
10296,2018-01-04 20:25:24
10297,2018-01-04 20:25:32
10298,2018-01-04 20:25:39
10299,2018-01-04 20:25:46
10300,2018-01-04 20:25:53
10301,2018-01-04 20:26:01
10302,2018-01-04 20:26:08
10303,2018-01-04 20:26:15
10304,2018-01-04 20:26:22
10305,2018-01-04 20:26:29
10306,2018-01-04 20:26:37
10307,2018-01-04 20:26:44
10308,2018-01-04 20:26:51
10309,2018-01-04 20:26:58
10310,2018-01-04 20:27:05
10311,2018-01-04 20:27:13
10312,2018-01-04 20:27:20
10313,2018-01-04 20:27:27
10314,2018-01-04 20:27:34
10315,2018-01-04 20:27:41
10316,2018-01-04 20:27:49
10317,2018-01-04 20:27:56
10318,2018-01-04 20:28:03
10319,2018-01-04 20:28:10
10320,2018-01-04 20:28:18
10321,2018-01-04 20:28:25
10322,2018-01-04 20:28:32
10323,2018-01-04 20:28:39
10324,2018-01-04 20:28:46
10325,2018-01-04 20:28:54
10326,2018-01-04 20:29:01
10327,2018-01-04 20:29:08
10328,2018-01-04 20:29:15
10329,2018-01-04 20:29:22
10330,2018-01-04 20:29:30
10331,2018-01-04 20:29:37
10332,2018-01-04 20:29:44
10333,2018-01-04 20:29:51
10334,2018-01-04 20:29:58
10335,2018-01-04 20:30:02
10336,2018-01-04 20:30:09
10337,2018-01-04 20:30:17
10338,2018-01-04 20:30:24
10339,2018-01-04 20:30:31
10340,2018-01-04 20:30:39
10341,2018-01-04 20:30:46
10342,2018-01-04 20:30:53
10343,2018-01-04 20:31:00
10344,2018-01-04 20:31:07
10345,2018-01-04 20:31:15
10346,2018-01-04 20:31:22
10347,2018-01-04 20:31:29
10348,2018-01-04 20:31:36
10349,2018-01-04 20:31:43
10350,2018-01-04 20:31:51
10351,2018-01-04 20:31:58
10352,2018-01-04 20:32:05
10353,2018-01-04 20:32:12
10354,2018-01-04 20:32:20
10355,2018-01-04 20:32:27
10356,2018-01-04 20:32:34
10357,2018-01-04 20:32:41
10358,2018-01-04 20:32:48
10359,2018-01-04 20:32:56
10360,2018-01-04 20:33:03
10361,2018-01-04 20:33:10
10362,2018-01-04 20:33:17
10363,2018-01-04 20:33:24
10364,2018-01-04 20:33:32
10365,2018-01-04 20:33:39
10366,2018-01-04 20:33:46
10367,2018-01-04 20:33:53
10368,2018-01-04 20:34:00
10369,2018-01-04 20:34:08
10370,2018-01-04 20:34:15
10371,2018-01-04 20:34:22
10372,2018-01-04 20:34:29
10373,2018-01-04 20:34:36
10374,2018-01-04 20:34:44
10375,2018-01-04 20:34:51
10376,2018-01-04 20:34:58
10377,2018-01-04 20:35:05
10378,2018-01-04 20:35:12
10379,2018-01-04 20:35:20
10380,2018-01-04 20:35:27
10381,2018-01-04 20:35:34
10382,2018-01-04 20:35:41
10383,2018-01-04 20:35:48
10384,2018-01-04 20:35:56
10385,2018-01-04 20:36:03
10386,2018-01-04 20:36:10
10387,2018-01-04 20:36:17
10388,2018-01-04 20:36:25
10389,2018-01-04 20:36:32
10390,2018-01-04 20:36:39
10391,2018-01-04 20:36:46
10392,2018-01-04 20:36:54
10393,2018-01-04 20:37:01
10394,2018-01-04 20:37:08
10395,2018-01-04 20:37:15
10396,2018-01-04 20:37:22
10397,2018-01-04 20:37:30
10398,2018-01-04 20:37:37
10399,2018-01-04 20:37:44
10400,2018-01-04 20:37:51
10401,2018-01-04 20:37:58
10402,2018-01-04 20:38:06
10403,2018-01-04 20:38:13
10404,2018-01-04 20:38:20
10405,2018-01-04 20:38:27
10406,2018-01-04 20:38:34
10407,2018-01-04 20:38:42
10408,2018-01-04 20:38:49
10409,2018-01-04 20:38:56
10410,2018-01-04 20:39:03
10411,2018-01-04 20:39:10
10412,2018-01-04 20:39:18
10413,2018-01-04 20:39:25
10414,2018-01-04 20:39:32
10415,2018-01-04 20:39:39
10416,2018-01-04 20:39:47
10417,2018-01-04 20:39:54
10418,2018-01-04 20:39:57
10419,2018-01-04 20:40:01
10420,2018-01-04 20:40:08
10421,2018-01-04 20:40:16
10422,2018-01-04 20:40:23
10423,2018-01-04 20:40:30
10424,2018-01-04 20:40:37
10425,2018-01-04 20:40:45
10426,2018-01-04 20:40:52
10427,2018-01-04 20:40:59
10428,2018-01-04 20:41:06
10429,2018-01-04 20:41:13
10430,2018-01-04 20:41:21
10431,2018-01-04 20:41:28
10432,2018-01-04 20:41:35
10433,2018-01-04 20:41:42
10434,2018-01-04 20:41:50
10435,2018-01-04 20:41:57
10436,2018-01-04 20:42:04
10437,2018-01-04 20:42:11
10438,2018-01-04 20:42:18
10439,2018-01-04 20:42:26
10440,2018-01-04 20:42:33
10441,2018-01-04 20:42:40
10442,2018-01-04 20:42:47
10443,2018-01-04 20:42:54
10444,2018-01-04 20:43:02
10445,2018-01-04 20:43:09
10446,2018-01-04 20:43:16
10447,2018-01-04 20:43:23
10448,2018-01-04 20:43:30
10449,2018-01-04 20:43:38
10450,2018-01-04 20:43:45
10451,2018-01-04 20:43:52
10452,2018-01-04 20:43:59
10453,2018-01-04 20:44:06
10454,2018-01-04 20:44:14
10455,2018-01-04 20:44:21
10456,2018-01-04 20:44:28
10457,2018-01-04 20:44:35
10458,2018-01-04 20:44:42
10459,2018-01-04 20:44:50
10460,2018-01-04 20:44:57
10461,2018-01-04 20:45:04
10462,2018-01-04 20:45:11
10463,2018-01-04 20:45:19
10464,2018-01-04 20:45:26
10465,2018-01-04 20:45:33
10466,2018-01-04 20:45:40
10467,2018-01-04 20:45:47
10468,2018-01-04 20:45:55
10469,2018-01-04 20:46:02
10470,2018-01-04 20:46:09
10471,2018-01-04 20:46:16
10472,2018-01-04 20:46:23
10473,2018-01-04 20:46:31
10474,2018-01-04 20:46:38
10475,2018-01-04 20:46:45
10476,2018-01-04 20:46:52
10477,2018-01-04 20:46:59
10478,2018-01-04 20:47:07
10479,2018-01-04 20:47:14
10480,2018-01-04 20:47:21
10481,2018-01-04 20:47:28
10482,2018-01-04 20:47:35
10483,2018-01-04 20:47:43
10484,2018-01-04 20:47:50
10485,2018-01-04 20:47:57
10486,2018-01-04 20:48:04
10487,2018-01-04 20:48:12
10488,2018-01-04 20:48:19
10489,2018-01-04 20:48:26
10490,2018-01-04 20:48:33
10491,2018-01-04 20:48:40
10492,2018-01-04 20:48:48
10493,2018-01-04 20:48:55
10494,2018-01-04 20:49:02
10495,2018-01-04 20:49:09
10496,2018-01-04 20:49:16
10497,2018-01-04 20:49:24
10498,2018-01-04 20:49:31
10499,2018-01-04 20:49:38
10500,2018-01-04 20:49:45
10501,2018-01-04 20:49:52
10502,2018-01-04 20:49:56
10503,2018-01-04 20:50:00
10504,2018-01-04 20:50:07
10505,2018-01-04 20:50:15
10506,2018-01-04 20:50:22
10507,2018-01-04 20:50:29
10508,2018-01-04 20:50:36
10509,2018-01-04 20:50:43
10510,2018-01-04 20:50:51
10511,2018-01-04 20:50:58
10512,2018-01-04 20:51:05
10513,2018-01-04 20:51:12
10514,2018-01-04 20:51:20
10515,2018-01-04 20:51:27
10516,2018-01-04 20:51:34
10517,2018-01-04 20:51:41
10518,2018-01-04 20:51:48
10519,2018-01-04 20:51:56
10520,2018-01-04 20:52:03
10521,2018-01-04 20:52:10
10522,2018-01-04 20:52:17
10523,2018-01-04 20:52:24
10524,2018-01-04 20:52:32
10525,2018-01-04 20:52:39
10526,2018-01-04 20:52:46
10527,2018-01-04 20:52:53
10528,2018-01-04 20:53:00
10529,2018-01-04 20:53:08
10530,2018-01-04 20:53:15
10531,2018-01-04 20:53:22
10532,2018-01-04 20:53:29
10533,2018-01-04 20:53:36
10534,2018-01-04 20:53:44
10535,2018-01-04 20:53:51
10536,2018-01-04 20:53:58
10537,2018-01-04 20:54:05
10538,2018-01-04 20:54:12
10539,2018-01-04 20:54:20
10540,2018-01-04 20:54:27
10541,2018-01-04 20:54:34
10542,2018-01-04 20:54:41
10543,2018-01-04 20:54:48
10544,2018-01-04 20:54:56
10545,2018-01-04 20:55:03
10546,2018-01-04 20:55:10
10547,2018-01-04 20:55:17
10548,2018-01-04 20:55:25
10549,2018-01-04 20:55:32
10550,2018-01-04 20:55:39
10551,2018-01-04 20:55:46
10552,2018-01-04 20:55:53
10553,2018-01-04 20:56:01
10554,2018-01-04 20:56:08
10555,2018-01-04 20:56:15
10556,2018-01-04 20:56:22
10557,2018-01-04 20:56:29
10558,2018-01-04 20:56:37
10559,2018-01-04 20:56:44
10560,2018-01-04 20:56:51
10561,2018-01-04 20:56:58
10562,2018-01-04 20:57:06
10563,2018-01-04 20:57:13
10564,2018-01-04 20:57:20
10565,2018-01-04 20:57:27
10566,2018-01-04 20:57:34
10567,2018-01-04 20:57:42
10568,2018-01-04 20:57:49
10569,2018-01-04 20:57:56
10570,2018-01-04 20:58:03
10571,2018-01-04 20:58:10
10572,2018-01-04 20:58:18
10573,2018-01-04 20:58:25
10574,2018-01-04 20:58:32
10575,2018-01-04 20:58:39
10576,2018-01-04 20:58:46
10577,2018-01-04 20:58:54
10578,2018-01-04 20:59:01
10579,2018-01-04 20:59:08
10580,2018-01-04 20:59:15
10581,2018-01-04 20:59:22
10582,2018-01-04 20:59:30
10583,2018-01-04 20:59:37
10584,2018-01-04 20:59:44
10585,2018-01-04 20:59:51
10586,2018-01-04 20:59:59
10587,2018-01-04 21:00:02
10588,2018-01-04 21:00:10
10589,2018-01-04 21:00:17
10590,2018-01-04 21:00:24
10591,2018-01-04 21:00:32
10592,2018-01-04 21:00:39
10593,2018-01-04 21:00:46
10594,2018-01-04 21:00:53
10595,2018-01-04 21:01:00
10596,2018-01-04 21:01:08
10597,2018-01-04 21:01:15
10598,2018-01-04 21:01:22
10599,2018-01-04 21:01:29
10600,2018-01-04 21:01:36
10601,2018-01-04 21:01:44
10602,2018-01-04 21:01:51
10603,2018-01-04 21:01:58
10604,2018-01-04 21:02:05
10605,2018-01-04 21:02:13
10606,2018-01-04 21:02:20
10607,2018-01-04 21:02:27
10608,2018-01-04 21:02:34
10609,2018-01-04 21:02:41
10610,2018-01-04 21:02:49
10611,2018-01-04 21:02:56
10612,2018-01-04 21:03:03
10613,2018-01-04 21:03:10
10614,2018-01-04 21:03:17
10615,2018-01-04 21:03:25
10616,2018-01-04 21:03:32
10617,2018-01-04 21:03:39
10618,2018-01-04 21:03:46
10619,2018-01-04 21:03:53
10620,2018-01-04 21:04:01
10621,2018-01-04 21:04:08
10622,2018-01-04 21:04:15
10623,2018-01-04 21:04:22
10624,2018-01-04 21:04:30
10625,2018-01-04 21:04:37
10626,2018-01-04 21:04:44
10627,2018-01-04 21:04:51
10628,2018-01-04 21:04:58
10629,2018-01-04 21:05:06
10630,2018-01-04 21:05:13
10631,2018-01-04 21:05:20
10632,2018-01-04 21:05:27
10633,2018-01-04 21:05:35
10634,2018-01-04 21:05:42
10635,2018-01-04 21:05:49
10636,2018-01-04 21:05:56
10637,2018-01-04 21:06:03
10638,2018-01-04 21:06:11
10639,2018-01-04 21:06:18
10640,2018-01-04 21:06:25
10641,2018-01-04 21:06:32
10642,2018-01-04 21:06:39
10643,2018-01-04 21:06:47
10644,2018-01-04 21:06:54
10645,2018-01-04 21:07:01
10646,2018-01-04 21:07:08
10647,2018-01-04 21:07:15
10648,2018-01-04 21:07:23
10649,2018-01-04 21:07:30
10650,2018-01-04 21:07:37
10651,2018-01-04 21:07:44
10652,2018-01-04 21:07:52
10653,2018-01-04 21:07:59
10654,2018-01-04 21:08:06
10655,2018-01-04 21:08:13
10656,2018-01-04 21:08:20
10657,2018-01-04 21:08:28
10658,2018-01-04 21:08:35
10659,2018-01-04 21:08:42
10660,2018-01-04 21:08:49
10661,2018-01-04 21:08:56
10662,2018-01-04 21:09:04
10663,2018-01-04 21:09:11
10664,2018-01-04 21:09:18
10665,2018-01-04 21:09:25
10666,2018-01-04 21:09:32
10667,2018-01-04 21:09:40
10668,2018-01-04 21:09:47
10669,2018-01-04 21:09:54
10670,2018-01-04 21:09:58
10671,2018-01-04 21:10:01
10672,2018-01-04 21:10:09
10673,2018-01-04 21:10:16
10674,2018-01-04 21:10:23
10675,2018-01-04 21:10:31
10676,2018-01-04 21:10:38
10677,2018-01-04 21:10:45
10678,2018-01-04 21:10:52
10679,2018-01-04 21:10:59
10680,2018-01-04 21:11:07
10681,2018-01-04 21:11:14
10682,2018-01-04 21:11:21
10683,2018-01-04 21:11:28
10684,2018-01-04 21:11:35
10685,2018-01-04 21:11:43
10686,2018-01-04 21:11:50
10687,2018-01-04 21:11:57
10688,2018-01-04 21:12:04
10689,2018-01-04 21:12:11
10690,2018-01-04 21:12:19
10691,2018-01-04 21:12:26
10692,2018-01-04 21:12:33
10693,2018-01-04 21:12:40
10694,2018-01-04 21:12:48
10695,2018-01-04 21:12:55
10696,2018-01-04 21:13:02
10697,2018-01-04 21:13:09
10698,2018-01-04 21:13:16
10699,2018-01-04 21:13:24
10700,2018-01-04 21:13:31
10701,2018-01-04 21:13:38
10702,2018-01-04 21:13:45
10703,2018-01-04 21:13:52
10704,2018-01-04 21:14:00
10705,2018-01-04 21:14:07
10706,2018-01-04 21:14:14
10707,2018-01-04 21:14:21
10708,2018-01-04 21:14:28
10709,2018-01-04 21:14:36
10710,2018-01-04 21:14:43
10711,2018-01-04 21:14:50
10712,2018-01-04 21:14:57
10713,2018-01-04 21:15:04
10714,2018-01-04 21:15:12
10715,2018-01-04 21:15:19
10716,2018-01-04 21:15:26
10717,2018-01-04 21:15:33
10718,2018-01-04 21:15:40
10719,2018-01-04 21:15:48
10720,2018-01-04 21:15:55
10721,2018-01-04 21:16:02
10722,2018-01-04 21:16:09
10723,2018-01-04 21:16:17
10724,2018-01-04 21:16:24
10725,2018-01-04 21:16:31
10726,2018-01-04 21:16:38
10727,2018-01-04 21:16:45
10728,2018-01-04 21:16:53
10729,2018-01-04 21:17:00
10730,2018-01-04 21:17:07
10731,2018-01-04 21:17:14
10732,2018-01-04 21:17:21
10733,2018-01-04 21:17:29
10734,2018-01-04 21:17:36
10735,2018-01-04 21:17:43
10736,2018-01-04 21:17:50
10737,2018-01-04 21:17:57
10738,2018-01-04 21:18:05
10739,2018-01-04 21:18:12
10740,2018-01-04 21:18:19
10741,2018-01-04 21:18:26
10742,2018-01-04 21:18:33
10743,2018-01-04 21:18:41
10744,2018-01-04 21:18:48
10745,2018-01-04 21:18:55
10746,2018-01-04 21:19:02
10747,2018-01-04 21:19:09
10748,2018-01-04 21:19:17
10749,2018-01-04 21:19:24
10750,2018-01-04 21:19:31
10751,2018-01-04 21:19:38
10752,2018-01-04 21:19:45
10753,2018-01-04 21:19:53
10754,2018-01-04 21:19:56
10755,2018-01-04 21:20:00
10756,2018-01-04 21:20:08
10757,2018-01-04 21:20:15
10758,2018-01-04 21:20:22
10759,2018-01-04 21:20:29
10760,2018-01-04 21:20:36
10761,2018-01-04 21:20:44
10762,2018-01-04 21:20:51
10763,2018-01-04 21:20:58
10764,2018-01-04 21:21:05
10765,2018-01-04 21:21:12
10766,2018-01-04 21:21:20
10767,2018-01-04 21:21:27
10768,2018-01-04 21:21:34
10769,2018-01-04 21:21:41
10770,2018-01-04 21:21:49
10771,2018-01-04 21:21:56
10772,2018-01-04 21:22:03
10773,2018-01-04 21:22:10
10774,2018-01-04 21:22:17
10775,2018-01-04 21:22:25
10776,2018-01-04 21:22:32
10777,2018-01-04 21:22:39
10778,2018-01-04 21:22:46
10779,2018-01-04 21:22:53
10780,2018-01-04 21:23:01
10781,2018-01-04 21:23:08
10782,2018-01-04 21:23:15
10783,2018-01-04 21:23:22
10784,2018-01-04 21:23:29
10785,2018-01-04 21:23:37
10786,2018-01-04 21:23:44
10787,2018-01-04 21:23:51
10788,2018-01-04 21:23:58
10789,2018-01-04 21:24:05
10790,2018-01-04 21:24:13
10791,2018-01-04 21:24:20
10792,2018-01-04 21:24:27
10793,2018-01-04 21:24:34
10794,2018-01-04 21:24:41
10795,2018-01-04 21:24:49
10796,2018-01-04 21:24:56
10797,2018-01-04 21:25:03
10798,2018-01-04 21:25:10
10799,2018-01-04 21:25:17
10800,2018-01-04 21:25:25
10801,2018-01-04 21:25:32
10802,2018-01-04 21:25:39
10803,2018-01-04 21:25:46
10804,2018-01-04 21:25:54
10805,2018-01-04 21:26:01
10806,2018-01-04 21:26:08
10807,2018-01-04 21:26:15
10808,2018-01-04 21:26:22
10809,2018-01-04 21:26:30
10810,2018-01-04 21:26:37
10811,2018-01-04 21:26:44
10812,2018-01-04 21:26:51
10813,2018-01-04 21:26:58
10814,2018-01-04 21:27:06
10815,2018-01-04 21:27:13
10816,2018-01-04 21:27:20
10817,2018-01-04 21:27:27
10818,2018-01-04 21:27:34
10819,2018-01-04 21:27:42
10820,2018-01-04 21:27:49
10821,2018-01-04 21:27:56
10822,2018-01-04 21:28:03
10823,2018-01-04 21:28:10
10824,2018-01-04 21:28:18
10825,2018-01-04 21:28:25
10826,2018-01-04 21:28:32
10827,2018-01-04 21:28:39
10828,2018-01-04 21:28:47
10829,2018-01-04 21:28:54
10830,2018-01-04 21:29:01
10831,2018-01-04 21:29:08
10832,2018-01-04 21:29:15
10833,2018-01-04 21:29:23
10834,2018-01-04 21:29:30
10835,2018-01-04 21:29:37
10836,2018-01-04 21:29:44
10837,2018-01-04 21:29:51
10838,2018-01-04 21:29:59
10839,2018-01-04 21:30:02
10840,2018-01-04 21:30:10
10841,2018-01-04 21:30:17
10842,2018-01-04 21:30:24
10843,2018-01-04 21:30:32
10844,2018-01-04 21:30:39
10845,2018-01-04 21:30:46
10846,2018-01-04 21:30:53
10847,2018-01-04 21:31:00
10848,2018-01-04 21:31:08
10849,2018-01-04 21:31:15
10850,2018-01-04 21:31:22
10851,2018-01-04 21:31:29
10852,2018-01-04 21:31:36
10853,2018-01-04 21:31:44
10854,2018-01-04 21:31:51
10855,2018-01-04 21:31:58
10856,2018-01-04 21:32:05
10857,2018-01-04 21:32:12
10858,2018-01-04 21:32:20
10859,2018-01-04 21:32:27
10860,2018-01-04 21:32:34
10861,2018-01-04 21:32:41
10862,2018-01-04 21:32:49
10863,2018-01-04 21:32:56
10864,2018-01-04 21:33:03
10865,2018-01-04 21:33:10
10866,2018-01-04 21:33:17
10867,2018-01-04 21:33:25
10868,2018-01-04 21:33:32
10869,2018-01-04 21:33:39
10870,2018-01-04 21:33:46
10871,2018-01-04 21:33:53
10872,2018-01-04 21:34:01
10873,2018-01-04 21:34:08
10874,2018-01-04 21:34:15
10875,2018-01-04 21:34:22
10876,2018-01-04 21:34:29
10877,2018-01-04 21:34:37
10878,2018-01-04 21:34:44
10879,2018-01-04 21:34:51
10880,2018-01-04 21:34:58
10881,2018-01-04 21:35:05
10882,2018-01-04 21:35:13
10883,2018-01-04 21:35:20
10884,2018-01-04 21:35:27
10885,2018-01-04 21:35:34
10886,2018-01-04 21:35:41
10887,2018-01-04 21:35:49
10888,2018-01-04 21:35:56
10889,2018-01-04 21:36:03
10890,2018-01-04 21:36:11
10891,2018-01-04 21:36:18
10892,2018-01-04 21:36:25
10893,2018-01-04 21:36:32
10894,2018-01-04 21:36:39
10895,2018-01-04 21:36:47
10896,2018-01-04 21:36:54
10897,2018-01-04 21:37:01
10898,2018-01-04 21:37:08
10899,2018-01-04 21:37:15
10900,2018-01-04 21:37:23
10901,2018-01-04 21:37:30
10902,2018-01-04 21:37:37
10903,2018-01-04 21:37:44
10904,2018-01-04 21:37:51
10905,2018-01-04 21:37:59
10906,2018-01-04 21:38:06
10907,2018-01-04 21:38:13
10908,2018-01-04 21:38:20
10909,2018-01-04 21:38:27
10910,2018-01-04 21:38:35
10911,2018-01-04 21:38:42
10912,2018-01-04 21:38:49
10913,2018-01-04 21:38:56
10914,2018-01-04 21:39:03
10915,2018-01-04 21:39:11
10916,2018-01-04 21:39:18
10917,2018-01-04 21:39:25
10918,2018-01-04 21:39:32
10919,2018-01-04 21:39:40
10920,2018-01-04 21:39:47
10921,2018-01-04 21:39:54
10922,2018-01-04 21:39:58
10923,2018-01-04 21:40:01
10924,2018-01-04 21:40:09
10925,2018-01-04 21:40:16
10926,2018-01-04 21:40:23
10927,2018-01-04 21:40:30
10928,2018-01-04 21:40:38
10929,2018-01-04 21:40:45
10930,2018-01-04 21:40:52
10931,2018-01-04 21:40:59
10932,2018-01-04 21:41:07
